ra;dec;_r;Source;RA_ICRS;DE_ICRS;E(BP/RP)corr;FU;e_FU;Umag;UFlag;FB;e_FB;Bmag;BFlag;FV;e_FV;Vmag;VFlag;FR;e_FR;Rmag;RFlag;FI;e_FI;Imag;IFlag;Fu;e_Fu;umag;uFlag;Fg;e_Fg;gmag;gFlag;Fr;e_Fr;rmag;rFlag;Fi;e_Fi;imag;iFlag;Umag_GAIA;e_Umag_GAIA;Bmag_GAIA;e_Bmag_GAIA;Vmag_GAIA;e_Vmag_GAIA;Imag_GAIA;e_Imag_GAIA;gmag_GAIA;e_gmag_GAIA;gmag_GAIA_fluxergs;e_gmag_GAIA_fluxergs;rmag_GAIA;e_rmag_GAIA;rmag_GAIA_fluxergs;e_rmag_GAIA_fluxergs;imag_GAIA;e_imag_GAIA;imag_GAIA_fluxergs;e_imag_GAIA_fluxergs
13.948352;-72.658638;0.2;4.68598593336617e+18;13.94844276174;-72.65868651979;0.0022; 3.04804e-16; 2.37879e-18;12.941048;1.0; 3.01419e-16; 7.37399e-19;13.331075;0.0; 1.72368e-16; 3.19057e-19;13.322758;1.0;1.09698e-16;1.84049e-19;13.272707;1.0;6.10959e-17;9.46123e-20;13.213771;1.0; 1.46377e-28; 1.11584e-30;13.798820;0.0; 1.88038e-28; 3.51049e-31;13.193687;0.0;1.60011e-28;2.5973000000000003e-31;13.381722;0.0;1.35241e-28;2.04585e-31;13.552928;0.0;12.649246414617298;0.0084734400680981;13.371389723951314;0.0026561722773031;13.294566317657104;0.0020097218525568;12.94873959502339;0.001681356679015;13.310933838308237;0.0020269658736220154;2.584652203961074e-14;4.8252989903547745e-17;13.231897827244197;0.001762367990087113;1.2728461889780532e-14;2.066085085795788e-17;13.19682769978157;0.0016424408385803263;7.294536154856173e-15;1.103476519133436e-17
13.952626;-73.043114;0.194;4.685960885114247e+18;13.95264213938;-73.04316757703;-0.0091;            ;            ;         ;0.0; 3.74603e-17; 2.21404e-19;15.595072;1.0; 8.14259e-17; 1.84603e-19;14.136993;1.0;9.61588e-17;1.39594e-19;13.415728;1.0;9.18829e-17;1.17574e-19;12.770713;1.0;            ;            ;         ;0.0; 4.05927e-29; 1.65281e-31;14.858182;0.0;1.2156200000000002e-28;2.00754e-31;13.680101;0.0;1.79667e-28;2.44385e-31;13.244531;0.0;;;15.635388157901062;0.006417095930312;14.108801505116688;0.0024615037795954;12.505683027150855;0.001389315623889;14.975428048797458;0.004420784171997142;5.579617498576389e-15;2.271848780155555e-17;13.53027783393001;0.0017930429414620807;9.66994321793815e-15;1.5969462338345494e-17;12.888427842685529;0.0014768301491081583;9.690755224632648e-15;1.3181470250918921e-17
13.972648;-72.196625;0.105;4.689018352060807e+18;13.97273818231;-72.19661510452;-0.0099; 2.08708e-16; 1.46498e-18;13.352252;1.0; 2.57060e-16; 5.69569e-19;13.503915;0.0; 1.45505e-16; 2.53464e-19;13.506708;1.0;9.17297e-17;1.46824e-19;13.466926;1.0;5.10242e-17;8.83837e-20;13.40936;1.0; 9.63984e-29; 6.82669e-31;14.252325;0.0; 1.59736e-28; 2.72411e-31;13.370795;0.0;1.34006e-28;2.0794e-31;13.574288;0.0;1.12271e-28;1.8927299999999999e-31;13.75503;0.0;13.060450328812577;0.0076210869983257;13.544230027615358;0.0024056705998906;13.478513130725;0.0018913098615361;13.144329251384434;0.0018807033329377;13.488040884293426;0.0018515956658133842;2.195630694072082e-14;3.7443904505112805e-17;13.424461815804703;0.0016847602825053017;1.0659831286611106e-14;1.654109008356278e-17;13.398929655872996;0.0018303974194866476;6.0555960739853844e-15;1.0208877053837906e-17
13.995879;-71.522568;0.061;4.689296287929016e+18;13.99589671446;-71.52255189113;-0.0048; 1.17546e-17; 3.46416e-19;16.475576;1.0; 3.37805e-17; 1.55497e-19;15.707334;1.0; 5.96255e-17; 1.21310e-19;14.475320;1.0;6.67364e-17;8.686729999999999e-20;13.812293;1.0;6.202e-17;7.282679999999999e-20;13.197471;1.0; 6.29063e-30; 1.81926e-31;17.215765;0.0; 3.29729e-29; 1.06326e-31;15.083908;0.0;8.51528e-29;1.28148e-31;14.066603;0.0;1.22024e-28;1.57253e-31;13.664584;0.0;16.183778432186557;0.0319973791628377;15.747651101964484;0.0049978159775987;14.447127839122883;0.002208965274911;12.932440357156349;0.0012749224997852;15.201155032951302;0.003501117211622662;4.532247665683963e-15;1.461490391507914e-17;13.916775093099101;0.0016339441940528647;6.7736853691815165e-15;1.0193842512399744e-17;13.308485490073094;0.0013991942192259725;6.581646688209712e-15;8.481804289820377e-18
13.998293;-72.175369;0.117;4.689065287448323e+18;13.9983985795;-72.17536649138;-0.0061;            ;            ;         ;0.0; 3.21254e-17; 1.70248e-19;15.761878;1.0; 6.57120e-17; 1.34647e-19;14.369788;1.0;7.63012e-17;9.94504e-20;13.666872;1.0;7.28011e-17;8.00924e-20;13.023455;1.0;            ;            ;         ;0.0; 3.38976e-29; 1.18302e-31;15.053876;0.0;9.65645e-29;1.4676199999999996e-31;13.930057;0.0;1.4247800000000002e-28;1.67742e-31;13.496331;0.0;;;15.80219492597018;0.0057538401821506;14.341596210137311;0.002224724902028;12.758424908396224;0.0011944767099119;15.171125520102546;0.003789199367958092;4.6593511178054916e-15;1.626104963002175e-17;13.780228685412697;0.0016501386832916086;7.681456638329315e-15;1.1674538149677022e-17;13.14022910771513;0.0012782574324354506;7.684880489434401e-15;9.047552766453103e-18
14.002332;-72.83284;0.217;4.685980023491879e+18;14.00230281003;-72.83289956102;-0.0087;            ;            ;         ;0.0; 2.79966e-17; 1.60465e-19;15.911238;1.0; 6.33976e-17; 1.50821e-19;14.408718;1.0;7.73855e-17;1.12788e-19;13.651551;1.0;7.66066e-17;9.24195e-20;12.968135;1.0;            ;            ;         ;0.0; 3.08175e-29; 1.20880e-31;15.157309;0.0;9.67229e-29;1.64434e-31;13.928277;0.0;1.4858500000000002e-28;1.91889e-31;13.450765;0.0;;;15.9515530546747;0.0062229935098016;14.380525880409024;0.0025829340564599;12.703104292785588;0.0013098505504179;15.274554384975282;0.004258742351948169;4.2359799240350565e-15;1.661540531248017e-17;13.778449152413302;0.0018458084599737832;7.694056949328818e-15;1.3080300119267877e-17;13.09466121169601;0.0014021659965328442;8.014275660260605e-15;1.0349977064789494e-17
14.004046;-72.460983;0.121;4.68899371612272e+18;14.00405708497;-72.46101656336;-0.0091;            ;            ;         ;0.0; 5.08224e-17; 2.33664e-19;15.263863;1.0; 9.11069e-17; 1.77732e-19;14.015021;1.0;9.86046e-17;1.29117e-19;13.388457;1.0;8.8027e-17;1.0391600000000001e-19;12.81726;1.0;            ;            ;         ;0.0; 5.09175e-29; 1.69697e-31;14.612132;0.0;1.2715e-28;1.8609699999999999e-31;13.631311;0.0;1.75599e-28;2.18038e-31;13.269397;0.0;;;15.304178360616527;0.0049918434499079;13.986829749907768;0.0021180620473759;12.552230009019658;0.001281713149984;14.729380216443984;0.003618523626235386;6.998799635987832e-15;2.3325483415883086e-17;13.481481514402985;0.0015890857294288132;1.0114454189309452e-14;1.4803535833801975e-17;12.91329353730463;0.0013481383755776114;9.471338235125362e-15;1.1760383863861773e-17
14.007276;-72.499931;0.059;4.688993269446225e+18;14.00728147038;-72.49991482069;0.012; 5.11093e-17; 6.78195e-19;14.879849;1.0; 7.24463e-17; 3.16174e-19;14.878959;1.0; 9.96771e-17; 2.24162e-19;13.917412;1.0;1.07952e-16;1.5001200000000001e-19;13.290125;1.0;9.93515e-17;1.26351e-19;12.685863;1.0; 2.31933e-29; 2.85100e-31;15.799096;0.0; 6.17458e-29; 2.20136e-31;14.402781;0.0;1.38491e-28;2.1355299999999993e-31;13.538549;0.0;1.95669e-28;2.55501e-31;13.151897;0.0;14.588048237601754;0.0144071796206549;14.919275760752477;0.0047384277568791;13.889219438512727;0.0024416922154736;12.420833690823844;0.0013807929946442;14.52002934193618;0.0038708644988102122;8.487189719915106e-15;3.02585114482804e-17;13.38871854772876;0.0016742042712863127;1.1016601456009872e-14;1.698758974038223e-17;12.795793569511071;0.0014177344702119745;1.0553860108136973e-14;1.3781037422837061e-17
14.018476;-71.629814;0.076;4.689282990710307e+18;14.01846608708;-71.62979312664;-0.0092;            ;            ;         ;0.0; 2.41758e-17; 1.41229e-19;16.070549;1.0; 5.61191e-17; 1.39447e-19;14.541123;1.0;6.85652e-17;1.1340300000000001e-19;13.782941;1.0;6.76573e-17;8.118259999999999e-20;13.103013;1.0;            ;            ;         ;0.0; 2.68643e-29; 1.08472e-31;15.306363;0.0;8.58377e-29;1.67802e-31;14.057905;0.0;1.3123e-28;1.74529e-31;13.585619;0.0;;;16.11086415011274;0.0063426003880651;14.51293118018046;0.0026978810519931;12.837983105891976;0.0013027845925923;15.423609074883258;0.004383958547310884;3.692597889940942e-15;1.4909879591788127e-17;13.908077244931631;0.0021224788948308684;6.828167395719133e-15;1.3348215822843135e-17;13.229515811132817;0.0014439720649259435;7.0781935921930145e-15;9.41362531015663e-18
14.029873;-72.470512;0.098;4.688993643096977e+18;14.02996306489;-72.47051237718;0.0058; 2.88024e-16; 2.03835e-18;13.002527;1.0; 2.72354e-16; 7.11261e-19;13.441167;0.0; 1.58853e-16; 3.15330e-19;13.411410;1.0;1.0433e-16;1.93127e-19;13.327178;1.0;5.96649e-17;1.03609e-19;13.239503;1.0; 1.37142e-28; 9.45255e-31;13.869571;0.0; 1.70413e-28; 3.38319e-31;13.300541;0.0;1.51876e-28;2.73526e-31;13.438376;0.0;1.3108100000000002e-28;2.28225e-31;13.586855;0.0;12.710726376053906;0.0076837707724659;13.481481890533097;0.0028354340994898;13.383219371263916;0.0021552328092411;12.974472469231545;0.0018853973180007;13.417791091704565;0.0021554997978884567;2.3423900277264093e-14;4.650320408597765e-17;13.288549549469508;0.001955391774491507;1.2081343644951335e-14;2.1758287035666982e-17;13.230749268455675;0.00189037423677668;7.070156932547838e-15;1.2309843271951922e-17
14.037303;-72.277908;0.106;4.689016908952037e+18;14.03726772368;-72.27788045625;-0.0085;            ;            ;         ;0.0; 2.81657e-17; 1.87443e-19;15.904697;1.0; 6.72301e-17; 1.58562e-19;14.344991;1.0;8.44831e-17;1.1865000000000001e-19;13.556275;1.0;8.63804e-17;1.0410800000000001e-19;12.837763;1.0;            ;            ;         ;0.0; 3.16181e-29; 1.33951e-31;15.129461;0.0;1.04488e-28;1.72574e-31;13.84443;0.0;1.66095e-28;2.12506e-31;13.329806;0.0;;;15.945014912645709;0.0072255847157527;14.316798530817731;0.0025607057567794;12.572731734922233;0.0013085587101351;15.24670847489482;0.004599753001083436;4.346025369875325e-15;1.841206284755155e-17;13.6946063845654;0.0017932187409073707;8.311750604267135e-15;1.3727816101186702e-17;12.973707235776732;0.0013891174203216896;8.958718011851702e-15;1.1462002648042131e-17
14.045771;-72.44059;0.063;4.688994472036827e+18;14.04579327035;-72.44057388815;-0.0099;            ;            ;         ;0.0; 3.60288e-17; 1.95666e-19;15.637375;1.0; 7.62934e-17; 1.77812e-19;14.207683;1.0;8.88936e-17;1.32323e-19;13.501024;1.0;8.44108e-17;1.01037e-19;12.862804;1.0;            ;            ;         ;0.0; 3.86238e-29; 1.46282e-31;14.912164;0.0;1.12667e-28;1.9248799999999998e-31;13.762611;0.0;1.65229e-28;2.08712e-31;13.335484;0.0;;;15.677691791997146;0.005896440076833;14.179490499979428;0.0025304538274667;12.59777472116495;0.0012995911532664;15.029410397661225;0.00411206726175127;5.308984875150327e-15;2.0107004632033623e-17;13.612780599554782;0.0018549459076879905;8.962368935485079e-15;1.531192338176797e-17;12.97938294713177;0.0013714673257568509;8.912008298746168e-15;1.1257364482311884e-17
14.057666;-72.04567;0.266;4.689070265274234e+18;14.05763880282;-72.04559649734;-0.0061; 2.05582e-16; 1.67165e-18;13.368637;1.0; 2.95195e-16; 6.51491e-19;13.353726;0.0; 1.72562e-16; 2.91612e-19;13.321536;1.0;1.10612e-16;1.79496e-19;13.263699;1.0;6.30517e-17;1.01747e-19;13.179559;1.0; 9.22047e-29; 7.79648e-31;14.300617;0.0; 1.85904e-28; 3.13747e-31;13.206079;0.0;1.60767e-28;2.54765e-31;13.376606;0.0;1.3780800000000002e-28;2.1469399999999993e-31;13.532514;0.0;13.076835352778538;0.008828452523489;13.394043792747873;0.0023962037492981;13.293345009879102;0.0018347823167437;12.914527760621556;0.0017520606363591;13.323326060705035;0.0018323784159256862;2.5553195807505905e-14;4.312569135154464e-17;13.226780156515485;0.0017205495170352426;1.2788599737732697e-14;2.026589792795456e-17;13.176412558524003;0.0016914914137375315;7.432993237468072e-15;1.1580017489006223e-17
14.061519;-72.42244;0.087;4.688994575116024e+18;14.06154739787;-72.42241740434;-0.008;            ;            ;         ;0.0; 2.71685e-17; 1.41086e-19;15.943838;1.0; 5.70227e-17; 1.23778e-19;14.523781;1.0;6.76687e-17;9.71603e-20;13.79723;1.0;6.62759e-17;7.607519999999999e-20;13.12541;1.0;            ;            ;         ;0.0; 2.88962e-29; 1.02581e-31;15.227198;0.0;8.491520000000001e-29;1.4258000000000001e-31;14.069637;0.0;1.28846e-28;1.5959699999999999e-31;13.605525;0.0;;;15.984152132508768;0.0056382272920663;14.495588481124278;0.0023567852092684;12.860380676936783;0.0012462689895454;15.344446060266216;0.0038543443643210417;3.971890097538794e-15;1.4100139744867044e-17;13.919808833603973;0.0018230454391488695;6.7547849026822655e-15;1.1341870847909884e-17;13.24942128194138;0.0013448631782964405;6.94960703787016e-15;8.608233351621035e-18
14.087205;-72.84552;0.108;4.685968341176699e+18;14.0871871761;-72.84554947264;-0.001; 9.47651e-17; 9.67314e-19;14.209478;1.0; 1.66046e-16; 3.72512e-19;13.978428;0.0; 1.19289e-16; 2.28772e-19;13.722396;1.0;8.6652e-17;1.42337e-19;13.528753;1.0;5.62851e-17;8.663289999999999e-20;13.302816;1.0; 4.35072e-29; 4.71448e-31;15.116096;0.0; 1.12793e-28; 2.17769e-31;13.748596;0.0;1.22269e-28;2.03367e-31;13.673805;0.0;1.1986e-28;1.84429e-31;13.684012;0.0;13.917677006629908;0.0110826436226987;14.01874524054813;0.0024357693958713;13.694206929143531;0.0020822208504969;13.037786156851269;0.0016711434474344;13.865842526828345;0.0020962266060302777;1.5503817102999468e-14;2.9933158500111636e-17;13.52398152502763;0.0018058781437081063;9.726183242411935e-15;1.6177319741386513e-17;13.32791294980307;0.0016706260846599118;6.4649263427589335e-15;9.947604709400027e-18
14.090327;-72.459961;0.096;4.688993681762967e+18;14.09041556427;-72.45996110918;0.0018;            ;            ;         ;0.0; 6.38776e-17; 3.24179e-19;15.015628;1.0; 1.00503e-16; 2.30857e-19;13.908454;1.0;1.04735e-16;1.56726e-19;13.322975;1.0;9.10679e-17;1.20767e-19;12.780386;1.0;            ;            ;         ;0.0; 6.00931e-29; 2.24197e-31;14.432238;0.0;1.36218e-28;2.23758e-31;13.556516;0.0;1.82735e-28;2.45008e-31;13.226149;0.0;;;15.05594480932087;0.0055101142986318;13.880260359967746;0.0024939534443931;12.515356456950942;0.0014398169304444;14.549486375668831;0.004050694670405725;8.260019961808423e-15;3.0816710993068467e-17;13.406686176854961;0.0017834806097892313;1.0835790175063742e-14;1.7799371140318555e-17;12.870044289301756;0.0014557367557139016;9.856234901085046e-15;1.3215073196952117e-17
14.094011;-72.476639;0.096;4.688993402542369e+18;14.09407628158;-72.47662084381;0.0033; 3.60373e-16; 3.60934e-18;12.759219;1.0; 5.43316e-16; 1.34446e-18;12.691368;0.0; 3.47361e-16; 8.55514e-19;12.561947;1.0;2.3496e-16;5.008010000000002e-19;12.445715;1.0;1.42193e-16;2.24612e-19;12.296603;1.0; 1.62559e-28; 1.52376e-30;13.684973;0.0; 3.52622e-28; 7.44698e-31;12.511025;0.0;3.37506e-28;7.11294e-31;12.571396;0.0;3.05293e-28;4.36035e-31;12.668909;0.0;12.467417456816545;0.0108742639245495;12.731685048953755;0.0026867033141838;12.533755282959891;0.0026740553011922;12.031574219170704;0.0017150589721233;12.628274385772528;0.00229295273752338;4.846920460040853e-14;1.0236150815183122e-16;12.421568680959291;0.0022881893893063497;2.68477308345818e-14;5.658160108636002e-17;12.312806516792868;0.0015507037044469117;1.6466684114466067e-14;2.35185562978883e-17
14.099992;-72.487503;0.065;4.688993406885129e+18;14.10000932559;-72.48748570535;-0.0039; 1.21429e-16; 1.32432e-18;13.940293;1.0; 2.08438e-16; 5.07611e-19;13.731556;0.0; 1.48569e-16; 2.82615e-19;13.484077;1.0;1.07389e-16;1.60572e-19;13.295805;1.0;6.94279e-17;1.03588e-19;13.074965;1.0; 5.56799e-29; 6.31379e-31;14.848254;0.0; 1.41098e-28; 2.96007e-31;13.505495;0.0;1.51516e-28;2.26692e-31;13.440956;0.0;1.48167e-28;2.11722e-31;13.453825;0.0;13.648492023445876;0.0118411760838455;13.771874042175629;0.0026441034774536;13.45588742345604;0.0020653389166496;12.809934688758329;0.0016199430197152;13.622745751931344;0.0022777467913212062;1.939444456304043e-14;4.068726241174154e-17;13.291126184431253;0.0016244338005823138;1.2052706574497924e-14;1.8032763264513868e-17;13.097719914139422;0.0015514537025370066;7.991729863403662e-15;1.1419715794607099e-17
14.10552;-72.471741;0.07;4.688993475604564e+18;14.10554138338;-72.47172263516;-0.0092;            ;            ;         ;0.0; 6.54629e-17; 4.82311e-19;14.989013;1.0; 1.59944e-16; 4.08319e-19;13.403981;1.0;2.01411e-16;3.0753900000000003e-19;12.612994;1.0;2.02278e-16;2.65114e-19;11.91393;1.0;            ;            ;         ;0.0; 7.40115e-29; 3.56124e-31;14.206052;0.0;2.50092e-28;4.369519999999999e-31;12.896852;0.0;3.91667e-28;5.221669999999999e-31;12.398407;0.0;;;15.029328184126848;0.007999378497639;13.375788041459971;0.0027717621254353;11.64889813454466;0.0014230112428847;14.32329988111607;0.005224278932102228;1.0173155776676258e-14;4.8950567517386564e-17;12.747022926578195;0.0018969603431596136;1.9894172843985683e-14;3.4758403357665305e-17;12.042306179453583;0.0014474939599964712;2.1125465592269008e-14;2.8164284945931945e-17
14.113846;-72.468483;0.095;4.688993471342994e+18;14.1138978953;-72.46846157024;0.0028;            ;            ;         ;0.0; 3.68929e-17; 2.09788e-19;15.611642;1.0; 7.66939e-17; 1.78395e-19;14.201999;1.0;9.02656e-17;1.38731e-19;13.484394;1.0;8.72748e-17;1.03377e-19;12.826578;1.0;            ;            ;         ;0.0; 3.91473e-29; 1.53662e-31;14.897545;0.0;1.13756e-28;2.01224e-31;13.752164;0.0;1.70304e-28;2.13371e-31;13.302638;0.0;;;15.651959298924194;0.0061739366361494;14.17380586676668;0.0025254930346197;12.561547606277603;0.0012860545270717;15.014793361565387;0.004261759985887754;5.3809418960064105e-15;2.112141306358643e-17;13.602336644267773;0.0019205684277422716;9.048996073606652e-15;1.6006849624770783e-17;12.946536511866045;0.0013603005199258201;9.185740162499727e-15;1.150865842383461e-17
14.115696;-73.507523;0.139;4.685701950076897e+18;14.11564268329;-73.50755864193;-0.0067;            ;            ;         ;0.0; 5.30466e-17; 3.77622e-19;15.217356;1.0; 1.22182e-16; 3.18034e-19;13.696382;1.0;1.49307e-16;2.3327e-19;12.938;1.0;1.46344e-16;1.7840500000000001e-19;12.26536;1.0;            ;            ;         ;0.0; 5.87955e-29; 2.85565e-31;14.455939;0.0;1.8691899999999998e-28;3.30599e-31;13.212964;0.0;2.84997e-28;3.7381999999999997e-31;12.743599;0.0;;;15.2576724026206;0.0077290133036457;13.66818984933463;0.0028261202807618;12.0003324584854;0.0013235989696186;14.573187676655056;0.005273333151546551;8.081660018612903e-15;3.9251970698696223e-17;13.063138803378058;0.0019203147007892875;1.4868923811337265e-14;2.6298296818965908e-17;12.387497912045266;0.0014241199313069397;1.537197240870405e-14;2.0162846366178408e-17
14.127534;-72.231476;0.168;4.689017321268738e+18;14.12753258229;-72.23142942535;-0.0056;            ;            ;         ;0.0; 2.92007e-17; 1.44752e-19;15.865516;1.0; 5.93704e-17; 1.32784e-19;14.479976;1.0;6.88272e-17;9.99997e-20;13.778799;1.0;6.58689e-17;7.610359999999999e-20;13.132099;1.0;            ;            ;         ;0.0; 3.07667e-29; 1.06685e-31;15.159097;0.0;8.704960000000001e-29;1.47524e-31;14.042684;0.0;1.28744e-28;1.5820000000000002e-31;13.606385;0.0;;;15.90583312939698;0.005382147931767;14.451782986571368;0.002428287433007;12.86706873477384;0.0012544377366622;15.276345604531976;0.0037648420859117495;4.228997275210817e-15;1.4664249799486654e-17;13.892855476083732;0.0018400101536450286;6.924570911503831e-15;1.1735153282136749e-17;13.250281137515536;0.0013341473590438085;6.944105431938562e-15;8.532882925283358e-18
14.128729;-71.77256;0.067;4.689089820302698e+18;14.12867878539;-71.77257022719;0.0118; 5.56468e-17; 6.20254e-19;14.787498;1.0; 7.41364e-17; 2.28408e-19;14.853921;1.0; 7.95845e-17; 1.72220e-19;14.161829;1.0;8.01329e-17;1.27017e-19;13.613673;1.0;7.15533e-17;9.16067e-20;13.042226;1.0; 2.38904e-29; 2.67934e-31;15.766943;0.0; 5.65775e-29; 1.48112e-31;14.497690;0.0;1.03974e-28;1.84561e-31;13.84979;0.0;1.41484e-28;1.94887e-31;13.503935;0.0;14.495697582088118;0.0121019038641224;14.894237552533784;0.0033450617383147;14.133636693635925;0.0023495214417813;12.77719559194123;0.0013900226934105;14.614938513364583;0.002842305877056003;7.776787674279012e-15;2.0358544934166636e-17;13.699960545421453;0.001927256426475514;8.270863231453094e-15;1.4681350999867413e-17;13.14783030925311;0.001495546293126414;7.631266800257841e-15;1.051168112932805e-17
14.129824;-72.152824;0.277;4.689018867456708e+18;14.1298591937;-72.1527477296;-0.0089;            ;            ;         ;0.0; 3.67237e-17; 1.94295e-19;15.616632;1.0; 7.79687e-17; 1.72023e-19;14.184099;1.0;9.20196e-17;1.32273e-19;13.463499;1.0;8.86502e-17;1.02952e-19;12.809601;1.0;            ;            ;         ;0.0; 3.93611e-29; 1.42487e-31;14.891632;0.0;1.16088e-28;1.91163e-31;13.730127;0.0;1.7306999999999998e-28;2.1299799999999997e-31;13.285146;0.0;;;15.656950208293276;0.0057443317504358;14.15590719107642;0.0023954689401145;12.544570462580577;0.0012608963516411;15.008879829397516;0.003930360040938175;5.4103295007037e-15;1.9585367775970896e-17;13.58030410293215;0.0017878901360190394;9.234500652210426e-15;1.5206523053015828e-17;12.929044149009723;0.0013362202585143125;9.334930770409547e-15;1.1488539806065134e-17
14.148048;-72.254349;0.144;4.689017046390923e+18;14.14802030258;-72.25431002022;-0.0048;            ;            ;         ;0.0; 3.02428e-17; 1.61914e-19;15.827447;1.0; 6.30747e-17; 1.33317e-19;14.414261;1.0;7.44678e-17;9.99709e-20;13.693278;1.0;7.21769e-17;8.054659999999999e-20;13.032804;1.0;            ;            ;         ;0.0; 3.21602e-29; 1.07735e-31;15.111003;0.0;9.378089999999999e-29;1.4724799999999998e-31;13.961814;0.0;1.40776e-28;1.6717099999999999e-31;13.509376;0.0;;;15.867761292079711;0.0058128179883214;14.386069939974265;0.0022948518757875;12.767774199001757;0.0012116391780496;15.228251044348347;0.003637159906331959;4.420539029867843e-15;1.4808576202349863e-17;13.811986434991974;0.0017047446194078432;7.460028445790096e-15;1.1713198194789129e-17;13.153277080634957;0.0012893078868956443;7.59307918261498e-15;9.01675456069876e-18
14.159138;-72.310638;0.114;4.689012957582174e+18;14.15910349139;-72.3106081181;-0.0052; 1.92362e-16; 1.67503e-18;13.440800;1.0; 2.89426e-16; 6.44269e-19;13.375157;0.0; 1.75839e-16; 2.96256e-19;13.301109;1.0;1.15398e-16;1.82391e-19;13.2177;1.0;6.77158e-17;1.00917e-19;13.102075;1.0; 8.57391e-29; 7.77764e-31;14.379553;0.0; 1.84673e-28; 3.09006e-31;13.213292;0.0;1.66711e-28;2.58726e-31;13.337188;0.0;1.46931e-28;2.15736e-31;13.462914;0.0;13.148999860167564;0.0094542618347491;13.41547242937153;0.002416874015822;13.272919910799228;0.0018292635028453;12.8370447278548;0.0016180749629418;13.330539385785574;0.001816719291328405;2.538399028186342e-14;4.2474023279188016e-17;13.18736178421531;0.0016850009016336762;1.326142958988571e-14;2.0580985250360026e-17;13.106815047258362;0.001594165872890675;7.925063344467819e-15;1.1636220169209418e-17
14.19015;-72.242996;0.123;4.689017424347977e+18;14.19011192518;-72.2429637685;-0.0095;            ;            ;         ;0.0; 3.56631e-17; 2.16236e-19;15.648454;1.0; 8.32092e-17; 1.75942e-19;14.113471;1.0;1.02594e-16;1.31355e-19;13.345393;1.0;1.01839e-16;1.1702000000000002e-19;12.659016;1.0;            ;            ;         ;0.0; 3.96966e-29; 1.57265e-31;14.882418;0.0;1.2817e-28;1.88172e-31;13.622637;0.0;1.9736799999999998e-28;2.35544e-31;13.142511;0.0;;;15.688768557264424;0.0065831420704335;14.085279557452948;0.0022957389247529;12.393984446544003;0.0012475854110978;14.999664618648014;0.0043013332184944604;5.456445222761419e-15;2.1616658805982742e-17;13.47280646489242;0.0015940169549952929;1.0195592555594122e-14;1.4968596725998725e-17;12.786406782506718;0.001295745250565182;1.0645499603017229e-14;1.270461046620065e-17
14.200639;-71.179138;0.093;4.690852165602211e+18;14.20069246822;-71.17915724624;-0.0087;            ;            ;         ;0.0; 4.06940e-17; 2.59659e-19;15.505176;1.0; 8.57406e-17; 2.08766e-19;14.080934;1.0;1.0132e-16;1.45352e-19;13.358961;1.0;9.80875e-17;1.11522e-19;12.699765;1.0;            ;            ;         ;0.0; 4.34982e-29; 1.86144e-31;14.783121;0.0;1.27608e-28;2.07857e-31;13.627409;0.0;1.91384e-28;2.3349e-31;13.175934;0.0;;;15.545490333756236;0.006927831552349;14.052741628127237;0.0026436111308124;12.434735597866402;0.0012344434614709;14.900369682167538;0.004646244674457729;5.978989273356428e-15;2.5586184699588917e-17;13.477577670617842;0.0017685244679989537;1.0150886906719627e-14;1.653448764787491e-17;12.819834565043184;0.0013246067928822454;1.0322738721696776e-14;1.2593823225185912e-17
14.242771;-72.521553;0.021;4.688995262313732e+18;14.24278427459;-72.52154883981;0.0018; 1.39724e-16; 2.48692e-18;13.787921;1.0; 2.26012e-16; 5.83265e-19;13.643673;0.0; 1.50529e-16; 3.39782e-19;13.469849;1.0;1.04513e-16;2.11301e-19;13.325275;1.0;6.49341e-17;1.13675e-19;13.147617;1.0; 6.32262e-29; 1.17487e-30;14.710257;0.0; 1.49361e-28; 3.32161e-31;13.443706;0.0;1.48883e-28;2.98155e-31;13.459984;0.0;1.39656e-28;2.46674e-31;13.51805;0.0;13.496120544529418;0.0193248052040958;13.683987539580752;0.0028019393990949;13.44165748261312;0.0024507810397008;12.882587698160656;0.001900712615958;13.560954865024131;0.0024145474622469386;2.0530224626715342e-14;4.5656764096614206e-17;13.31015964751552;0.0021743092101157283;1.1843258223098382e-14;2.371746039177003e-17;13.161949635941692;0.001917732804695157;7.532669391993505e-15;1.3304932760501561e-17
14.255295;-72.14254;0.194;4.689018936176098e+18;14.25532323384;-72.14248670117;-0.0104;            ;            ;         ;0.0; 3.52575e-17; 1.86779e-19;15.660872;1.0; 7.60554e-17; 1.65895e-19;14.211075;1.0;8.9933e-17;1.21959e-19;13.488402;1.0;8.68428e-17;1.00872e-19;12.831965;1.0;            ;            ;         ;0.0; 3.81782e-29; 1.39153e-31;14.924762;0.0;1.13338e-28;1.7594999999999999e-31;13.756162;0.0;1.69585e-28;2.11784e-31;13.307232;0.0;;;15.70118749917889;0.0057517612589808;14.182882786980624;0.002368250087283;12.566935217902031;0.0012611337087975;15.042009274816019;0.003957322506056021;5.247735498849524e-15;1.912709708345097e-17;13.606333564011328;0.001685536053461265;9.015745252913525e-15;1.3996368184105373e-17;12.951130043846543;0.0013559073997611562;9.146959234413263e-15;1.1423059908016501e-17
