model,teff,logg,atmos,metallicity,av,lum_unscaled,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,Umag_MCPS,Bmag_MCPS,Vmag_MCPS,Imag_MCPS,Bmag_APASS,Vmag_APASS,gmag_APASS,rmag_APASS,imag_APASS,Umag_SMASH,Gmag_SMASH,Rmag_SMASH,Imag_SMASH,Zmag_SMASH,uvw1mag_SWIFT,uvw2mag_SWIFT,uvm2mag_SWIFT,Jmag_2MASS_flux,Hmag_2MASS_flux,Kmag_2MASS_flux,Umag_MCPS_flux,Bmag_MCPS_flux,Vmag_MCPS_flux,Imag_MCPS_flux,Bmag_APASS_flux,Vmag_APASS_flux,gmag_APASS_flux,rmag_APASS_flux,imag_APASS_flux,Umag_SMASH_flux,Gmag_SMASH_flux,Rmag_SMASH_flux,Imag_SMASH_flux,Zmag_SMASH_flux,uvw1mag_SWIFT_flux,uvw2mag_SWIFT_flux,uvm2mag_SWIFT_flux
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.4,4.633873074910343e+56,-35.600638627880016,-36.49552388956216,-36.650591220060285,-29.76802288875056,-31.30501554900189,-32.794962315181905,-34.64743326700449,-31.147785992784218,-32.81402180663876,-31.89518939058271,-33.29692487747486,-33.86501885416024,-29.187258282562656,-32.05071988269158,-33.421273947124476,-33.956515536411445,-34.27451045935843,-27.691912148607074,-25.1033206120271,-20.184680310625968,54407.78107029961,44919.97084237431,19587.750449847357,3301.073799181534,20661.315023595227,47768.5856352044,66754.60209844283,19357.127532097573,48554.84780942485,28201.089856259663,59465.07359589335,68217.26936388316,3539.263444481545,31125.549511503,61745.469717305554,68177.8124447223,66377.40821225206,479.96685220389986,59.112818225729065,0.5525442538554611
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.45,4.55546249164434e+56,-35.58624443662722,-36.486416053050874,-36.64469100421109,-29.690956864870905,-31.242876897861706,-32.74533024790542,-34.621502540074594,-31.0850908882872,-32.7646904678326,-31.83674604773385,-33.25317497014496,-33.83140884244837,-29.1118070951418,-31.99375678100747,-33.37954248241689,-33.92526565334085,-34.251145427152125,-27.62443090019818,-25.02731091795424,-20.087892944044604,53691.22809213821,44544.730020883144,19481.593450663477,3074.884618545015,19512.031974985337,45634.106926888395,65179.18425639346,18271.02322112983,46398.08558814568,26723.20573464398,57116.554054680826,66137.88864276819,3301.6605114485824,29534.647157577107,59417.24526130245,66243.47538282839,64964.227411201166,451.043829159037,55.11601217056455,0.5054196471569176
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.5,4.479212046488463e+56,-35.57185167367659,-36.47730865788996,-36.63879092612634,-29.613897161686875,-31.180768476981484,-32.695711173272045,-34.59558929486797,-31.02242833642999,-32.715372015076184,-31.778328125914076,-33.20943221297794,-33.79780659544053,-29.036358493058362,-31.936820951209057,-33.33782147814371,-33.89402489734663,-34.22778339668498,-27.55708309076288,-24.951331092149204,-19.991188862884965,52984.1818510792,44172.64174512544,19376.014234302005,2864.210567596552,18427.190714294422,43595.52638447012,63641.9712011182,17246.37594462732,44337.65100289918,25323.363350252377,54861.14846749976,64122.34962655309,3080.01601493687,28025.763634566865,57177.36158132918,64364.5602919292,63581.30913571852,423.9158176032293,51.390856639279605,0.4623496016211341
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.55,4.405043647084667e+56,-35.557460338387294,-36.46820170404474,-36.63289098579727,-29.53684377746809,-31.118690251595204,-32.64610510054629,-34.56969351627882,-30.959798305640938,-32.66606645870774,-31.719935527981185,-33.16569660194342,-33.76421211509022,-28.960912473822958,-31.87991227400008,-33.29611092758243,-33.86279326490183,-34.20442436789165,-27.489868571443136,-24.875380983409137,-19.89456639431374,52286.5152764258,43803.679378809546,19271.0096426309,2667.9862625063806,17403.149080266485,41648.51267110804,62142.01211162416,16279.678970632576,42369.21894071841,23997.408658980545,52695.15065622825,62168.67847450788,2873.2576189300976,26594.63192789571,55022.44576057813,62539.46385074479,62228.00160679982,398.4683339828319,47.91878673637696,0.4229816240210199
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.6,4.332882506669966e+56,-35.54307043011727,-36.45909519148035,-36.62699118321508,-29.45979671048322,-31.05664218635573,-32.5965120389815,-34.54381518902994,-30.897200763562882,-32.61677380906607,-31.66156815678754,-33.12196813296751,-33.73062540329008,-28.885469034945753,-31.823030630132237,-33.2544108239029,-33.83157075238927,-34.181068340697706,-27.42278717891996,-24.799460442273407,-19.798023915263187,51598.10300869529,43437.81651195823,19166.576534853466,2485.2195553398506,16436.47238434478,39788.93108182778,60678.38041385091,15367.627311559581,40488.65948203539,22741.410563253034,50615.00253241837,60274.962785000454,2680.385077541477,25237.209126034064,52949.25446010053,60766.62955793989,60903.66716193827,374.594379640107,44.68251368950431,0.38699424682382133
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.65,4.262656989350736e+56,-35.52868194822324,-36.449989120161746,-36.62109151837098,-29.382755958999876,-30.994624245339484,-32.54693199782001,-34.51795429767398,-30.834635677058756,-32.56749407649099,-31.60322591518741,-33.07824680193289,-33.69704646187179,-28.810028173936484,-31.766175900414506,-33.21272116016764,-33.80035735610173,-34.15771531501966,-27.355838735434126,-24.723569320952414,-19.701559850742505,50918.82137640211,43075.026958976116,19062.71178741292,2314.9864943052294,15523.921500646542,38012.83457262938,59250.17314823809,14507.106024293213,38692.02904789058,21551.648844417316,48617.28815711018,58439.34967073921,2500.465386290475,23949.664534776184,50954.66891049144,59044.54635251368,59607.68194771608,352.19394045719156,41.665936588198996,0.3540942568714551
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.7,4.194298463161023e+56,-35.51429489206073,-36.44088349005368,-36.61519199125615,-29.30572152128448,-30.93263639205115,-32.49736498629349,-34.49211082659445,-30.772103012217297,-32.51822727132372,-31.54490870604427,-33.03453260467896,-33.66347529260606,-28.734589888304455,-31.70934796572231,-33.17104192933223,-33.769153072242155,-34.1343652907649,-27.289023048817107,-24.64770747326035,-19.605172672201434,50248.54837316031,42715.28475673216,18959.412293897418,2156.426631187168,14662.441644805154,36316.45520084297,57856.51035412374,13695.179194103017,36975.56195057152,20424.60275402497,46698.72803983552,56660.04389468659,2332.6282596575024,22728.368428254642,49035.69009830282,57371.74727518982,58339.43561912448,331.1735206167582,38.8540602677209,0.32401417597848764
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.75,4.127741160490641e+56,-35.49990926098408,-36.43177830112075,-36.60929260186173,-29.228693395602168,-30.87067858942841,-32.44781101362308,-34.46628476000699,-30.70960273435883,-32.46897340390723,-31.486616432237962,-32.990825537001946,-33.62991189720243,-28.659154175558555,-31.652546707006582,-33.1293731242457,-33.73795789692379,-34.11101826783174,-27.22233991253215,-24.571874754551732,-19.50886089594525,49587.163635094614,42358.56416266064,18856.67496494539,2008.7386520227033,13849.151801544078,34696.19595778052,56496.53447053584,12929.079562104609,35335.66232921533,19356.940227707353,44856.17366713891,54935.306064713,2176.061912950403,21569.88140223356,47189.43413956966,55746.80816958014,57098.33104546582,311.44570811173105,36.232918907005214,0.29650997006982327
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.8,4.062922045491887e+56,-35.485525054346404,-36.422673553327336,-36.6033933501789,-29.15167158021667,-30.80875079984677,-32.39827008901972,-34.44047608196051,-30.64713480804111,-32.419732484586746,-31.42834899667177,-32.94712559465512,-33.59635627730932,-28.583721033207272,-31.595772005302678,-33.08771473765082,-33.70677182617038,-34.08767424610941,-27.15578910572534,-24.49607102166139,-19.4126230816003,48934.548418564074,42004.83965287483,18754.496728151968,1871.1763087294557,13081.334763202742,33148.622975633254,55169.40975291678,12206.198758389735,33768.8964527574,18345.50768736943,43086.60225134237,53263.45088514193,2030.009127995853,20470.94429710504,45413.12783313019,54168.34642193319,55883.78402269472,292.92876980336774,33.78950494024273,0.27135896570236007
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.85,3.9997806880954646e+56,-35.47114227149963,-36.41356924663765,-36.59749423619877,-29.074656073390194,-30.746852985124367,-32.34874222168436,-34.41468477633835,-30.584699197065287,-32.37050452371007,-31.370106302279464,-32.903432773348825,-33.56280843451386,-28.50829045875869,-31.539023741739157,-33.04606676218454,-33.67559485591636,-34.06433322547804,-27.08937039328658,-24.420296132847824,-19.31645783062902,48290.58557818807,41654.085920301026,18652.874527974975,1743.0446309346512,12356.427743646778,31670.458091376877,53874.321705357645,11524.078105193563,32271.985373406005,17387.320399331427,41387.11169065042,51642.84546337009,1893.7635835485937,19428.468659791997,43704.104386718485,52635.01973830625,54695.22299204932,275.5462739820367,31.511702909891255,0.24835795482000364
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.9,3.938259144286693e+56,-35.45676091179452,-36.4044653810157,-36.59159525991245,-28.997646873383296,-30.68498510652685,-32.29922742080822,-34.38891082685947,-30.52229586448191,-32.32128953162804,-31.311888252032197,-32.8597470687507,-33.52926837034188,-28.43286244972052,-31.48230179754649,-33.004429190378346,-33.644426982007055,-34.040995205808684,-27.023083525920274,-24.34454994773961,-19.220363784893483,47655.15954517412,41306.27787282537,18551.805325642144,1623.6963986859444,11672.013534084297,30258.571751256644,52610.47652791855,10880.399956576013,30841.79791461655,16479.553357839704,39754.91573206639,50071.90766982492,1766.6664325985205,18439.527715444587,42059.799309073795,51145.52495804977,53532.08876484584,259.2267385288546,29.388227915201487,0.22732147040133716
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,0.95,3.8783018423123786e+56,-35.4423809745806,-36.39536195642531,-36.58569642131105,-28.9206439784548,-30.623147124772288,-32.249725695573034,-34.36315421707966,-30.459924772596988,-32.27208751869493,-31.25369474894535,-32.816068476485775,-33.495736086257786,-28.357437003600076,-31.42560605406558,-32.962802014658635,-33.613268200198846,-34.0176601869633,-26.956928240225654,-24.268832327284784,-19.12433962526642,47028.15630593882,40961.390631459035,18451.286099058983,1512.5288580584963,11025.812169269135,28909.976240181324,51377.10057862894,10272.97954308237,29475.34397825508,15619.532665071889,38187.339328918744,48549.1045495681,1648.103109955784,17501.347821403266,40477.7464615788,49698.596902504534,52393.834253287336,243.9033029100879,27.408568334751365,0.20808021729352827
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+0.5_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,0.5,ms,-0.75,1.0,3.819855474506906e+56,-35.428002459206255,-36.38625897283015,-36.57979772038564,-28.843647386861658,-30.561339000036135,-32.20023705515131,-34.3374149303927,-30.397585882978184,-32.2228984952689,-31.195525696085245,-32.772396992136635,-33.46221158366455,-28.28201411790433,-31.368936392756147,-32.92118522734712,-33.582118506159404,-33.994328168794766,-26.890904258786513,-24.193143133702954,-19.0283840702886,46409.4633810243,40619.39952851813,18351.31384271664,1408.9806629137063,10415.673074420052,27621.819221077956,50173.43984976684,9699.757291715097,28169.768156360293,14804.727380356224,36681.814185143805,47072.950783910645,1537.5003546133792,16611.300377405907,38955.57426320101,48293.00725787007,51279.92420716776,229.5134223602407,25.562932524143005,0.1904796440022152
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0,5.4297619011174e+56,-35.70056378975583,-36.57863766451082,-36.69191004397532,-31.04371662831024,-32.04307991434276,-33.262327226148514,-34.854376213158694,-31.903223839630684,-33.275889275203,-32.53278662034665,-33.686827066628354,-34.1410558701222,-30.363901099121637,-32.664030079003304,-33.78369784510961,-34.2123933140458,-34.459546683689155,-28.722917178697614,-26.324298660928957,-22.44648421128261,59652.83372446032,48493.661392127186,20347.548483917275,10688.892994210766,40774.036334501325,73466.33028862311,80771.54497611024,38816.471102388285,74298.42107818478,50734.663500559946,85157.48689524103,87964.84416232753,10460.92328223089,54757.1840591336,86213.377224888,86296.69698850521,78710.88229602184,1240.5470973601116,182.00062716942904,4.436991810425549
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.05,5.326078224429119e+56,-35.68615407157533,-36.5695286928026,-36.68600943193957,-30.966297774516928,-31.98018663882973,-33.21252791074592,-34.82828971601474,-31.839728251542194,-33.226381789597156,-32.4736538222471,-33.642977412636334,-34.10737028898531,-30.288375139244632,-32.60638363311441,-33.74183475000589,-34.181064076822516,-34.436150871322766,-28.650673645596406,-26.24663502709694,-22.346486415430036,58866.36131791463,48088.517320624735,20237.26632869191,9953.256309778648,38479.23199450494,70172.77009770274,78854.01137302005,36611.52463775977,70986.63511665598,48045.38357956138,81786.7545233082,85277.58740278713,9757.973472998037,51925.72006097306,82952.4886803002,83842.16388334693,77032.93687573048,1160.6889333770953,169.43667917660963,4.046592840200259
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.1,5.225594124409133e+56,-35.67174579223944,-36.56042015811342,-36.68010895799432,-30.88888527272531,-31.91732427341773,-33.16274145060942,-34.80222081506533,-31.776265923412154,-33.17688711204409,-32.41454881849886,-33.59913496261886,-34.073692465483944,-30.212851932499305,-32.54876746271522,-33.69998221880885,-34.14974403150524,-34.41275806503794,-28.578572197256648,-26.169010361851235,-22.246609286159597,58090.33487082894,47686.77725119933,20127.58445425398,9268.302228103996,36314.61541798772,67027.65671838154,76983.24805806938,34532.88668937594,67823.26914824937,45499.818422407676,78549.96480274423,82673.01492275564,9102.28334327273,49242.042598638356,79815.71481582153,81458.13458026778,75390.97035013515,1086.1136312404462,157.74571282440203,3.690954207452277
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.15,5.128182256178459e+56,-35.65733895111596,-36.55131206040981,-36.67420862213094,-30.811479121620643,-31.85449279661799,-33.11296785490471,-34.77616949677972,-31.712836839923355,-33.12740525272887,-32.35547151578791,-33.55529971316353,-34.04002240224167,-30.137331476242473,-32.49118145049023,-33.65814024618289,-34.11843317534843,-34.38936826484285,-28.506613145774917,-26.09142438362766,-22.146850363342825,57324.61459903803,47288.4124226933,20018.499579219762,8630.535170994688,34272.74253926937,64024.26456032348,75158.0845790968,32573.261828607552,64801.636792914884,43090.223076743445,75441.77448370706,80148.56489764649,8490.67402961039,46698.36277163487,76798.30208282195,79142.56432962847,73784.20682987639,1016.4631617630065,146.86664486788203,3.3669377576113586
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.2,5.033721131896897e+56,-35.64293354757143,-36.54220439965813,-36.668308424340786,-30.73407931989136,-31.791692186295833,-33.06320713278688,-34.75013574744684,-31.64944098487861,-33.07793622183399,-32.29642182060492,-33.5114716608126,-34.0063601018217,-30.061813767829705,-32.43362547891049,-33.616308826680125,-34.087131505513895,-34.365981470736564,-28.434796791036284,-26.01387681759832,-22.04720725649894,56569.0626029979,46893.39431830797,19910.0084402196,8036.700908116214,32346.598236111942,61156.1742812265,73377.38048816012,30725.779403626762,61915.354419854695,40809.27359020451,72457.05429789276,77701.75540714439,7920.180597769561,44287.30631243231,73895.68011495822,76893.46823981832,72211.8872513646,951.4042822603636,136.74269886045022,3.0716932630261686
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.25,4.942094825183703e+56,-35.62852958097116,-36.53309717582455,-36.66240836461518,-30.65668586622901,-31.728922419674234,-33.01345929340058,-34.72411955317641,-31.58607834120465,-33.028480029539715,-32.23739963925405,-33.46765080206316,-33.97270556672684,-29.986298804615338,-32.37609943024557,-33.57448795474068,-34.05583901907096,-34.34259768270905,-28.363123420355176,-25.936367395347254,-21.94767764284196,55823.54284218603,46501.69466351376,19802.107791797698,7483.769875611896,30529.571426430728,58417.25877382821,71640.02455510653,28983.96861353592,59158.32737237554,38650.043923937556,69590.88035618322,75330.18192705927,7388.037638556554,42001.89128741496,71103.45462642195,74708.91950921329,70673.26900991896,890.6267880049343,127.32109889716168,2.8026315052788497
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.3,4.853192691487057e+56,-35.61412705067917,-36.523990388875085,-36.65650844294545,-30.57929875932811,-31.666183473337416,-32.9637243458803,-34.6981208999,-31.52274889095622,-32.979036686024486,-32.17840487786184,-33.4238371333672,-33.939058799399334,-29.91078658395251,-32.31860318657537,-33.532677624692994,-34.0245557129966,-34.31921690074113,-28.29159330812599,-25.858895854564178,-21.84825926535722,55087.92110985,46113.285423983216,19694.794406314348,6968.921648931214,28815.43162140964,55801.669797136296,69944.93400217543,27341.73505613486,56524.736822481944,36605.98414338915,66838.52589343672,73031.51490038587,6891.665834018242,39835.50700950954,68417.40058713188,72587.04771080513,69167.62560094238,833.8418891173386,118.55278535027797,2.5573999287924662
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.35,4.7669091034960035e+56,-35.59972595605829,-36.51488403877552,-36.650608659322884,-30.501917997886046,-31.60347532323452,-32.914002299350564,-34.6721397733721,-31.4594526153202,-32.92960620146524,-32.119437442385895,-33.38003065113177,-33.9054198022208,-29.835277103193143,-32.26113662980194,-33.49087783075408,-33.9932815841756,-34.29583912480456,-28.22020671548371,-25.781461938755356,-21.748949930909482,54362.06500810684,45728.138803535716,19588.065073846916,6489.530489921338,27198.306849243912,53303.82522212854,68291.05375906336,25793.338661570542,54009.027226286635,34670.89981506393,64195.45334635967,70803.4973850525,6428.659428580029,37781.89409597281,65833.45566400925,70526.03712791603,67694.2462689701,780.7807037579463,110.39215099922723,2.333860614062256
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.4,4.683143200742221e+56,-35.585326296470065,-36.50577812549152,-36.644709013738776,-30.424543580602922,-31.54079794468332,-32.86429316292616,-34.64617615917128,-31.396189494619886,-32.88018858603785,-32.060497238623626,-33.33623135171906,-33.871788577512106,-29.75977035968797,-32.20369964166103,-33.44908856702986,-33.96201662940065,-34.272464354861945,-28.14896388997482,-25.704065396970556,-21.649747508384362,53645.84392337593,45346.22724210754,19481.916602092886,6043.151893776847,25672.662868823223,50918.39686355155,66677.35573789889,24333.372929388555,51605.89435265485,32838.93254197426,61657.30675096851,68643.94277592705,5996.774544138251,35835.12560850097,63347.71391790487,68524.12513946436,66252.43566439932,731.1928591568623,102.79679607490712,2.1300703441430993
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.45,4.6017986525893684e+56,-35.57092807127481,-36.49667264898851,-36.638809506184394,-30.3471755061815,-31.478151312374003,-32.81459694571237,-34.6202300427012,-31.332959508319384,-32.83078384991745,-32.0015841722208,-33.29243923144654,-33.83816512753326,-29.684266350786565,-32.14629210373372,-33.40730982751546,-33.93076084537258,-34.24909259086678,-28.077865065238797,-25.626705983545186,-21.55064992686453,52939.129002154725,44967.52341373193,19376.345816272096,5627.510066604793,24233.28359744517,48640.2988707613,65102.83812757303,22956.74539143992,49310.27385876107,31104.5415742887,59219.904446705215,66550.73259871673,5593.9182822281455,33989.589216318054,60956.419746156,66579.6006533037,64841.51350774399,684.8451926448184,95.72730084724519,1.9442625607095418
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.5,4.522783433855135e+56,-35.556531279831596,-36.48756760923178,-36.63291013665098,-30.269813773327016,-31.415535400373017,-32.76491365680521,-34.59430140919181,-31.269762635028076,-32.78139200327881,-31.942698148680122,-33.24865428658709,-33.804549454483336,-29.608765073837322,-32.08891389745778,-33.36554160609553,-33.899514228700454,-34.22572383276345,-28.00691046070042,-25.549383457856617,-21.451655173842074,52241.793127120996,44592.00022454218,19271.34955903026,5240.486269159023,22875.252681151924,46464.67665180441,63566.52470691521,21658.659227743603,47117.33038746584,29462.486435256767,56879.23207478666,64521.81437348864,5218.138560223355,32239.970326173967,58655.96206114504,64690.80258617696,63460.81426124674,641.520545425531,89.14701448567672,1.7748310263509592
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.55,4.446009612355493e+56,-35.54213592149829,-36.478463006186416,-36.627010905129765,-30.19245838074713,-31.352950182126975,-32.715243305291665,-34.568390243700385,-31.206598852505188,-32.732013056296765,-31.883839073369685,-33.20487651336908,-33.77094156050033,-29.533266526187507,-32.03156490413902,-33.32378389654453,-33.868276775901734,-34.2023580804872,-27.936100281273166,-25.472097584094016,-21.352761293467996,51553.710893565825,44219.63081078731,19166.92469034342,4880.1079667694585,21593.936140507118,44386.89630613093,62067.46417618616,20434.595966772347,45022.44716256484,27907.81050585901,54631.43585887644,62555.199545587886,4867.614632101328,30581.23612630145,56442.8686956128,62856.118388900846,62109.68680768041,601.0166423644232,83.02185901547895,1.6203150280184477
/Users/shannonbowes/Research/ysg/candidates_and_lcs/2022_asassn_lc_data/synth_phot_temp_estimation/pysynphot_data/grid/bosz/r2000/m-0.75/bosz2024_ms_t4000_g+2.0_m-0.75_a+0.00_c+0.00_v2_r2000_resam.txt.gz,4000,2.0,ms,-0.75,0.6,4.3713931477024185e+56,-35.52774199563151,-36.46935883981733,-36.62111181161198,-30.115109327151757,-31.290395630466563,-32.66558590024989,-34.54249653111274,-31.143468137664527,-32.682647019146586,-31.825006851531366,-33.161105907976555,-33.73734144766113,-29.457770705183236,-31.974245004962505,-33.2820366925271,-33.837048483402484,-34.1789953339642,-27.865434717073974,-25.394848131040725,-21.253966384839693,50874.75858614444,43850.38853686902,19063.06808742201,4544.5387296449835,20384.966028609528,42402.53454247846,60604.72950640254,19280.299205731335,43021.21605906953,26435.825514805198,52472.81615666205,60648.96148183236,4540.64824764193,29008.620494299572,54313.801025847155,61073.98261541957,60787.49413618966,563.1450515635889,77.32014727913557,1.4793859729263867
