# Prefinal LMC YSG candidates with all available photometry (2MASS; MCPS; APASS; SMASH; SWIFT) and SIMBAD crossmatch info.
# Does not include 'final' YSGS
ra,dec,2MASS,Jmag_2MASS,e_Jmag_2MASS,Hmag_2MASS,e_Hmag_2MASS,Kmag_2MASS,e_Kmag_2MASS,Qflg_1,Rflg_1,Bflg_1,Cflg_1,Xflg_1,Aflg_1,J_org_1,K_org_1,SOURCE_ID_1,ra_2_1,dec_2_1,parallax_1,pmra_1,pmdec_1,pm_1,ra_error_1,dec_error_1,parallax_error_1,parallax_over_error_1,pmra_error_1,pmdec_error_1,astrometric_gof_al_1,astrometric_chi2_al_1,astrometric_excess_noise_1,astrometric_excess_noise_sig_1,ruwe_1,astrometric_params_solved_1,astrometric_sigma5d_max_1,duplicated_source_1,phot_g_mean_mag_1,phot_bp_mean_mag_1,phot_rp_mean_mag_1,phot_g_mean_flux_1,phot_bp_mean_flux_1,phot_rp_mean_flux_1,phot_g_mean_flux_error_1,phot_g_mean_flux_over_error_1,phot_bp_mean_flux_error_1,phot_bp_mean_flux_over_error_1,phot_rp_mean_flux_error_1,phot_rp_mean_flux_over_error_1,phot_bp_rp_excess_factor_1,phot_proc_mode_1,bp_rp_1,bp_g_1,g_rp_1,Umag_MCPS,Bmag_MCPS,Vmag_MCPS,Imag_MCPS,e_Umag_MCPS,e_Bmag_MCPS,e_Vmag_MCPS,e_Imag_MCPS,ra_2,dec_2,RAJ2000,DEJ2000,Bmag_APASS,e_Bmag_APASS,Vmag_APASS,e_Vmag_APASS,gmag_APASS,e_gmag_APASS,rmag_APASS,e_rmag_APASS,imag_APASS,e_imag_APASS,Separation_1,ra_2a,dec_2a,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,otype,nbref,ra_sexa,dec_sexa,coo_qual,coo_bibcode,main_type,other_types,radvel,radvel_err,redshift,redshift_err,sp_type,morph_type,plx,plx_err,pmra,pmdec,pm_err_maj,pm_err_min,pm_err_pa,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,Separation
80.587785,-66.260262,05222106-6615369,11.323431085043987,0.024,11.314,0.024,11.286454545454545,0.023,AAA,222,111,000,0,0,11.404,11.321,4660444931050856832,80.58781862075384,-66.26027663292787,-0.0317801984828925,1.6083902175536278,0.3597412585973056,1.6481300592422483,0.0164285507053136,0.0170379020273685,0.0170461125671863,-1.8643662929534912,0.0205583982169628,0.0241309236735105,0.2897640764713287,1815.69140625,0.1840064376592636,41.556182861328125,1.009876728057861,31,0.0345815420150756,False,11.55463409423828,11.58928680419922,11.457619667053224,449876.3540916941,316010.90567168506,207066.7972929491,127.50484466552734,3528.307861328125,268.4144592285156,1177.324462890625,104.9845199584961,1972.35546875,1.1627143621444702,0,0.1316671371459961,0.0346527099609375,0.0970144271850586,,,,,,,,,,,,,,,,,,,,,,,,80.587785,-66.260262,HD 269408,80.5878008644,-66.2602782318,0.0,0.0,90.0,*,29.0,05 22 21.07221,-66 15 37.0016,A,2020yCat.1350....0G,Star,*|MIR|NIR,305.0,10.0,0.0010179,3.34e-05,B6I,,0.31,0.25,1.608,0.36,0.021,0.024,90.0,,,,11.64,11.59,,11.404,11.314,11.321,,,,,,0.062795,0.0
81.806541,-66.273705,05271356-6616253,12.52743108504399,0.023,12.588,0.025,12.478454545454545,0.03,AAA,222,111,000,0,0,12.608,12.513,4660342092365715584,81.80658993360885,-66.27367579624854,0.004829634704963,1.5790096952169848,0.480356718301875,1.650458812713623,0.0156448818743228,0.0163919311016798,0.0161617025732994,0.2988320589065552,0.0196826998144388,0.023501107469201,1.742964744567871,880.3887329101562,0.1422005146741867,17.27164649963379,1.070391058921814,31,0.0335667766630649,False,12.965160369873049,13.036803245544434,12.824124336242676,122710.7355541022,83309.70155531183,58817.76651692205,29.790054321289062,4119.1845703125,36.34347152709961,2292.287841796875,21.844268798828125,2692.594970703125,1.1582317352294922,0,0.2126789093017578,0.0716428756713867,0.1410360336303711,13.02,12.916,13.221,12.567,0.116,0.11,0.108,0.388,81.806541,-66.273705,81.8065627,-66.2736795,13.054,0.01,12.981,0.01,,,,,,,0.2253721130857186,81.806541,-66.273705,SK -66   96,81.8065724923,-66.2736779312,0.0,0.0,90.0,*,1.0,05 27 13.57740,-66 16 25.2406,A,2020yCat.1350....0G,Star,*|MIR|NIR,,,,,A0I:,,0.0048,0.0162,1.579,0.48,0.02,0.024,90.0,,,,13.054,12.981,13.127,12.608,12.588,12.513,,,,,,0.107597,0.0
81.405049,-66.24147,05253721-6614292,12.13043108504399,0.024,12.138,0.022,11.987454545454543,0.023,AAA,222,111,000,0,0,12.211,12.022,4660525848223408000,81.40514473545764,-66.24146457151609,0.0154818765658948,1.7643894002581444,0.3971169087698118,1.8085274696350095,0.0145199336111545,0.0165645498782396,0.0160073153674602,0.9671750068664552,0.0176208447664976,0.0195593442767858,4.089296817779541,937.9342651367188,0.1472209393978119,22.214946746826172,1.1645653247833252,31,0.0278060492128133,False,12.64523696899414,12.736680030822754,12.414107322692873,164760.02993009967,109836.05085501412,85805.54861841915,104.94294738769533,1569.9962158203125,230.4894561767578,476.533935546875,184.9549102783203,463.9268493652344,1.1874336004257202,0,0.3225727081298828,0.0914430618286132,0.2311296463012695,12.511,12.151,12.625,11.073,0.032,0.121,0.249,0.246,81.405049,-66.24147,81.4051277,-66.2414742,12.44,0.99,12.708,0.99,,,,,,,0.2693965383280788,81.405049,-66.24147,SK -66   88,81.4051252714,-66.2414663365,0.0,0.0,90.0,*,11.0,05 25 37.23007,-66 14 29.2788,A,2020yCat.1350....0G,Star,*|MIR|NIR|UV,,,,,OB,,0.0155,0.016,1.764,0.397,0.018,0.02,90.0,,,,12.9,12.7,,12.211,12.138,12.022,,,,,,0.111406,0.0
81.608258,-66.203194,05262598-6612114,11.08543108504399,0.023,10.996,0.025,10.855454545454544,0.019,AAA,222,111,000,0,0,11.166,10.89,4660530899105311360,81.60834718448852,-66.20318792824139,0.0372153585220944,1.7105922890399456,0.4285139756805892,1.7634483575820925,0.0094135859981179,0.010614582337439,0.0098836552351713,3.76534366607666,0.01142721157521,0.0128337126225233,-4.616835117340088,490.6730041503906,0.0564654916524887,3.8845632076263423,0.826867401599884,31,0.0188724864274263,False,12.012476921081545,12.212241172790527,11.652050018310549,295090.99721207196,178041.16072954945,173116.41901701494,111.772216796875,2640.1103515625,190.21417236328125,936.003662109375,159.3482666015625,1086.4029541015625,1.1899975538253784,0,0.5601911544799805,0.1997642517089843,0.3604269027709961,,,,,,,,,,,,,,,,,,,,,,,,81.608258,-66.203194,SK -66   94,81.6083283425,-66.2031898328,0.0,0.0,90.0,*,17.0,05 26 25.99880,-66 12 11.4834,A,2020yCat.1350....0G,Star,*|MIR|NIR|UV,386.33,5.99,0.0012895,2e-05,A2I,,0.0372,0.0099,1.711,0.429,0.011,0.013,90.0,,,,12.43,12.11,,11.166,10.996,10.89,,,,,,0.103274,0.0
81.943503,-66.238586,05274644-6614189,9.03443108504399,0.024,8.486,0.034,8.224454545454545,0.023,AAA,211,111,000,0,0,9.115,8.259,4660343810359004544,81.94356241698641,-66.23857559158463,0.007027597966374,1.5220983764303808,0.5542050532934509,1.619853973388672,0.0130696529522538,0.0147922970354557,0.0139005212113261,0.5055636167526245,0.0165979415178298,0.0200340207666158,1.4961068630218506,1116.2183837890625,0.1333661675453186,20.002199172973633,1.0565088987350464,95,0.0282279830425977,False,10.465656280517578,10.764073371887209,9.95937442779541,1226546.862391651,675752.5929346886,823016.5779416487,509.0434265136719,2409.51318359375,630.5072631835938,1071.76025390625,348.4280700683594,2362.084716796875,1.2219420671463013,0,0.8046989440917969,0.2984170913696289,0.506281852722168,10.039,9.669,9.822,,0.156,0.058,0.483,,81.943503,-66.238586,81.943518,-66.2385789,10.974,0.02,10.622,0.02,10.821,0.01,10.475,0.01,10.298,0.01,0.966234115829872,81.943503,-66.238586,HD 269566,81.9435456277,-66.2385780547,0.0,0.0,90.0,sg*,31.0,05 27 46.45095,-66 14 18.8810,A,2020yCat.1350....0G,Supergiant,*|MIR|NIR|sg*,312.375,0.049,0.0010425,2e-07,A8:Ia0,,0.007,0.0139,1.522,0.554,0.017,0.02,90.0,,,,10.87,10.45,,9.115,8.486,8.259,,,,,,0.068129,0.0
82.073984,-66.144203,05281775-6608391,11.33843108504399,0.023,10.85,0.022,10.656454545454546,0.021,AAA,222,111,000,0,0,11.419,10.691,4660365147751880576,82.0740766716024,-66.14421581400336,-0.018057889006169,1.544474064141088,0.5502849282045252,1.6395772695541382,0.0100143104791641,0.0107459630817174,0.0105325439944863,-1.714484930038452,0.0130768064409494,0.0154804391786456,-1.490681767463684,277.2041931152344,0.0,0.0,0.9400689005851746,31,0.0217340104281902,False,13.211353302001951,13.889348983764648,12.428077697753906,97814.9792252121,37990.70707259338,84708.529917211,18.06375503540039,5414.98583984375,29.60340690612793,1283.3221435546875,47.336769104003906,1789.4869384765625,1.2544013261795044,0,1.4612712860107422,0.6779956817626953,0.7832756042480469,16.198,15.0,13.637,,0.042,0.015,0.059,,82.073984,-66.144203,82.0740168,-66.1442206,15.076,0.09,13.607,0.04,14.29,0.03,13.181,0.02,12.8,0.0,0.1675323083245854,82.073984,-66.144203,UCAC4 120-007289,82.074059699,-66.1442182597,0.0,0.0,90.0,*,1.0,05 28 17.77433,-66 08 39.1857,A,2020yCat.1350....0G,Star,*|NIR,291.997,0.192,0.0009745,6e-07,,,,,1.544,0.55,0.013,0.015,90.0,,,,15.076,13.607,13.237,11.419,10.85,10.691,,14.29,13.181,,,0.123147,0.0
82.166977,-66.158905,05284007-6609320,11.70043108504399,0.023,11.457,0.023,11.377454545454546,0.021,AAA,222,111,000,0,0,11.781,11.412,4660365250831083392,82.16739694783378,-66.15891908813336,0.0549948457344369,2.2161055614973235,0.6131524401074193,2.2993650436401367,0.3978599011898041,0.3893050849437713,0.1025357395410537,0.5363480448722839,0.4313430786132812,0.3607798814773559,4.785038948059082,347.7240905761719,0.60382080078125,8.582783699035645,1.2741832733154297,95,0.92622172832489,False,16.820192337036133,,,3522.6502855281983,,,12.926204681396484,272.52008056640625,,,,,,2,,,,13.88,13.742,13.218,10.866,0.029,0.07,0.101,0.214,82.166977,-66.158905,82.1670545,-66.158925,13.723,0.03,13.069,0.01,13.385,0.02,12.897,0.01,12.744,0.03,0.3436336757833453,82.166977,-66.158905,2MASS J05284007-6609320,82.166977,-66.158905,0.08,0.06,0.0,*,1.0,05 28 40.07448,-66 09 32.0580,C,2003yCat.2246....0C,Star,*|NIR,44.741,0.142,0.0001493,5e-07,,,,,,,,,,,,,,,,11.781,11.457,11.412,,,,,,0.0,0.0
82.295268,-66.183044,05291086-6610589,10.95043108504399,0.023,10.341,0.023,10.132454545454545,0.023,AAA,222,111,000,0,0,11.031,10.167,4660364254398661888,82.29529246026397,-66.1830311707986,-0.0096202592012711,1.5863590746212186,0.5994498494834954,1.69584059715271,0.01022619754076,0.0116868037730455,0.010869768448174,-0.8850472569465637,0.0140361348167061,0.0168220270425081,-0.4557202160358429,260.31884765625,0.0,0.0,0.9793875217437744,31,0.0236149951815605,False,13.103718757629396,13.91512680053711,12.234914779663086,108008.83758338426,37099.354432442415,101202.73149792738,24.609092712402344,4388.98095703125,33.861751556396484,1095.6124267578125,55.67727279663086,1817.6668701171875,1.2804701328277588,0,1.6802120208740234,0.8114080429077148,0.8688039779663086,17.159,15.24,13.677,,0.084,0.015,0.06,,82.295268,-66.183044,82.2952374,-66.1830356,15.342,0.07,13.653,0.02,14.476,0.03,13.112,0.01,12.627,0.01,0.2065442734997663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.092332,-66.064278,05282215-6603514,11.881431085043989,0.024,11.888,0.024,11.840454545454543,0.026,AAA,222,111,000,0,0,11.962,11.875,4660367209336321408,82.09238833864302,-66.06428189203739,0.0033759732523146,1.6570351197101645,0.494605532994516,1.72927725315094,0.0168209634721279,0.0174679849296808,0.0186075717210769,0.1814300715923309,0.0212034918367862,0.0256108995527029,1.680092453956604,1334.95166015625,0.1754584163427353,35.8504638671875,1.0677838325500488,31,0.0365417897701263,False,12.064191818237305,12.09079933166504,11.986066818237305,281365.01421253063,199111.95538365288,127271.62054858946,73.8680191040039,3809.0234375,188.51046752929688,1056.2381591796875,107.10575103759766,1188.280029296875,1.160000562667847,0,0.1047325134277343,0.0266075134277343,0.078125,,,,,,,,,,,,,,,,,,,,,,,,82.092332,-66.064278,HD 271291,82.0923701863,-66.0642840903,0.0,0.0,90.0,*,14.0,05 28 22.16884,-66 03 51.4227,A,2020yCat.1350....0G,Star,*|MIR|NIR,322.0,,0.0010747,,B8I,,0.0034,0.0186,1.657,0.495,0.021,0.026,90.0,,,,12.14,12.07,,11.962,11.888,11.875,,,,,,0.059928,0.0
82.16983,-66.106171,05284075-6606222,12.016431085043989,0.024,11.929,0.026,11.875454545454543,0.024,AAA,222,111,000,0,0,12.097,11.91,4660366900098607744,82.16989106930286,-66.10617781626621,0.0139099645925245,1.7185567197244147,0.6080933667585485,1.822968602180481,0.0118376826867461,0.0128599107265472,0.0123703526332974,1.1244598627090454,0.0152786308899521,0.016933461651206,0.1350914388895034,527.7295532226562,0.0875987559556961,7.055260181427002,1.0043799877166748,31,0.0238904245197772,False,12.82924461364746,13.01697826385498,12.50731086730957,139074.94016438664,84844.90238494953,78746.94712292269,19.458267211914062,7147.3447265625,30.639060974121097,2769.17431640625,16.577720642089844,4750.16748046875,1.1762856245040894,0,0.5096673965454102,0.1877336502075195,0.3219337463378906,13.458,13.312,12.914,10.933,0.028,0.207,0.111,0.178,82.16983,-66.106171,82.1698456,-66.1061823,13.212,0.02,12.876,0.01,13.005,0.0,12.852,0.01,12.861,0.04,0.1370785256150107,82.16983,-66.106171,[MR72] b,82.169872212,-66.1061805189,0.0,0.0,90.0,*,3.0,05 28 40.76933,-66 06 22.2499,A,2020yCat.1350....0G,Star,*,,,,,,,0.0139,0.0124,1.719,0.608,0.015,0.017,90.0,,,,,,,,,,,,,,,0.070448,0.0
81.803598,-66.050995,05271286-6603035,10.660431085043989,0.022,10.048,0.022,9.819454545454544,0.021,AAA,222,111,000,0,0,10.741,9.854,4660369717597210624,81.80367067363511,-66.05098940851937,0.0145280615958134,1.6797818960091897,0.5908221381172536,1.7806565761566162,0.0129546876996755,0.0132112288847565,0.0136134242638945,1.06718647480011,0.015741853043437,0.0169326364994049,3.945055484771729,619.2315673828125,0.09969462454319,8.327408790588379,1.16385817527771,31,0.0246482044458389,False,12.883187294006348,13.716938018798828,11.993258476257324,132334.0948208611,44528.86121069498,126431.37687665466,34.5948600769043,3825.253173828125,44.881126403808594,992.151123046875,85.04944610595703,1486.563232421875,1.2918835878372192,0,1.723679542541504,0.8337507247924805,0.8899288177490234,16.992,14.919,13.475,9.885,0.149,0.088,0.061,0.133,81.803598,-66.050995,81.8036459,-66.0509912,15.077,0.02,13.384,0.0,14.219,0.03,12.871,0.02,12.358,0.02,0.1738818854190477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82.227691,-66.024529,05285464-6601283,11.84243108504399,0.024,11.792,0.024,11.710454545454544,0.026,AAA,222,111,000,0,0,11.923,11.745,4660366865739053696,82.22764257917181,-66.02454683416347,0.0180212497737568,1.6514707616542572,0.4876792914591075,1.7219717502593994,0.0130752464756369,0.0133638847619295,0.0140268187969923,1.284770965576172,0.0160880833864212,0.0172830168157815,2.6912574768066406,713.5386962890625,0.1125774458050727,13.901189804077148,1.1116480827331543,31,0.0245830006897449,False,12.46133041381836,12.587130546569824,12.221824645996094,195170.7009778636,126056.34853963458,102430.30946804283,22.142148971557617,8814.4423828125,42.17164611816406,2989.125732421875,24.18868064880371,4234.63818359375,1.1707016229629517,0,0.3653059005737304,0.1258001327514648,0.2395057678222656,,11.656,11.502,10.962,,0.129,0.196,0.205,82.227691,-66.024529,82.2275945,-66.0245495,12.698,0.02,12.493,0.02,12.55,0.01,12.517,0.0,12.578,0.01,0.7895405255634491,82.227691,-66.024529,TYC 8891-1219-1,82.227624516,-66.0245490016,0.0,0.0,90.0,*,21.0,05 28 54.62988,-66 01 28.3764,A,2020yCat.1350....0G,Star,*|MIR|NIR,320.847,0.1,0.0010708,3e-07,F0II:,,0.018,0.014,1.651,0.488,0.016,0.017,90.0,,,,12.72,12.51,,11.923,11.792,11.745,,,,,,0.12101,0.0
85.655485,-70.784775,05423731-7047051,13.23543108504399,,13.382,0.086,13.205454545454543,0.051,UAA,622,22,0cc,0,0,13.316,13.24,4657067300063797376,85.65552633110687,-70.78475069515163,0.0153888975821451,1.6974688306874663,0.8575787003856776,1.901799559593201,0.0378545112907886,0.0365890450775623,0.0365278720855712,0.4212919175624847,0.0469276942312717,0.049527782946825,-0.7428244352340698,275.972412109375,0.0,2.3893071494831418e-15,0.967774510383606,31,0.0720051974058151,False,16.308849334716797,17.115095138549805,15.39621639251709,5641.65694018679,1947.0568028602645,5503.91338335159,3.730551242828369,1512.2850341796875,13.293169021606444,146.47047424316406,18.359193801879883,299.79058837890625,1.3207060098648071,0,1.7188787460327148,0.8062458038330078,0.912632942199707,,18.533,16.806,15.263,,0.052,0.037,0.029,85.655485,-70.784775,,,,,,,,,,,,,0.2925223130996344,85.655485,-70.784775,OGLE LMC-LPV-81003,85.655485,-70.784775,0.23,0.1,0.0,LP*,1.0,05 42 37.31640,-70 47 05.1900,C,2003yCat.2246....0C,LongPeriodV*,*|LP*|NIR,,,,,,,,,,,,,,,,,,16.825,,,13.382,13.24,,,,,,0.0,0.0
87.196465,-70.560646,05484715-7033383,9.317431085043989,0.024,8.892,0.028,8.736454545454546,0.027,AAA,222,111,000,0,0,9.398,8.771,4656989234717406336,87.19654514819851,-70.56085608610432,0.232660707481579,1.451590470169218,0.918712568056097,1.7178905010223389,0.12165018171072,0.0628895238041877,0.0792878493666648,2.934380531311035,0.2696169912815094,0.094896987080574,1.2590184211730957,193.11582946777344,0.2383627891540527,1.4441038370132446,1.0708274841308594,95,0.3764262199401855,False,16.740699768066406,,,3790.241781744713,,,7.751717567443848,488.955078125,,,,,,0,,,,12.78,11.77,10.932,10.153,0.087,0.218,0.176,0.122,87.196465,-70.560646,87.1965918,-70.5606048,12.04,0.04,11.104,0.0,11.578,0.1,10.768,0.01,10.485,0.02,0.2436403116243845,87.196465,-70.560646,HD 270136,87.1965565115,-70.5605996814,0.0,0.0,90.0,PM*,14.0,05 48 47.17356,-70 33 38.1589,A,2020yCat.1350....0G,HighPM*,*|NIR|PM*,1.03,0.071,3.4e-06,2e-07,K2,,12.7839,0.011,36.666,80.333,0.013,0.014,90.0,,,,12.01,11.32,,9.398,8.892,8.771,,,,,,0.199564,0.0
85.497118,-69.729179,05415930-6943450,11.68743108504399,0.021,11.654,0.024,11.582454545454546,0.023,AAA,222,111,000,0,0,11.768,11.617,4657591217336848640,85.49714779960195,-69.72917605030558,0.0070531864529427,1.9389845273012625,0.8116843005069204,2.1020209789276123,0.0120595162734389,0.0130010247230529,0.0124993147328495,0.5642858743667603,0.0146134505048394,0.0171828307211399,-4.5320820808410645,415.8591003417969,0.0609186626970768,2.9346492290496826,0.8113176226615906,31,0.0239177569746971,False,12.26638412475586,12.372550010681152,12.051952362060549,233557.06453669447,153601.96094488067,119778.09130016928,60.01272964477539,3891.7919921875,88.67255401611328,1732.2379150390625,70.91736602783203,1688.9810791015625,1.170506477355957,0,0.3205976486206054,0.1061658859252929,0.2144317626953125,12.62,12.448,12.323,,0.03,0.032,0.041,,85.497118,-69.729179,85.4971303,-69.7291748,12.424,0.01,12.325,0.01,12.243,0.01,12.353,0.01,12.409,0.01,0.1459627600595681,85.497118,-69.729179,HD 270004,85.4971229259,-69.7291796578,0.0,0.0,90.0,*,19.0,05 41 59.30950,-69 43 45.0468,A,2020yCat.1350....0G,Star,*|MIR|NIR,239.441,0.453,0.000799,1.5e-06,A5I-II,,0.0071,0.0125,1.939,0.812,0.015,0.017,90.0,,,,12.44,12.3,,11.768,11.654,11.617,,,,,,0.006584,0.0
85.050738,-69.668045,05401217-6940049,8.507431085043988,0.027,8.328,0.047,7.986454545454547,0.024,AAA,111,111,000,0,0,8.588,8.021,4657639114815408896,85.05071839511405,-69.66801158241266,0.0401712193355297,1.88758039630626,0.7203960129561007,2.020378828048706,0.0124811390414834,0.0110828457400202,0.0118532618507742,3.38904333114624,0.0142485471442341,0.0155546339228749,-5.668642997741699,346.9269104003906,0.0400028266012668,1.2372092008590698,0.7711535096168518,31,0.0219598077237606,False,9.759827613830566,10.13027572631836,9.207088470458984,2349717.444860488,1211452.6984967396,1645594.0580972217,2003.5867919921875,1172.7554931640625,3261.2109375,371.4732666015625,3663.504638671875,449.1857299804687,1.215910792350769,0,0.923187255859375,0.3704481124877929,0.552739143371582,,,,,,,,,,,,,,,,,,,,,,,,85.050738,-69.668045,HD 269953,85.0506942506,-69.6680147842,0.0,0.0,90.0,s*y,92.0,05 40 12.16662,-69 40 04.8532,A,2020yCat.1350....0G,YellowSG,*|IR|MIR|NIR|s*y,243.088,0.049,0.0008112,2e-07,G0_0,,0.0402,0.0119,1.888,0.72,0.014,0.016,90.0,,,,10.83,9.95,,8.588,8.328,8.021,,,,,,0.121767,0.0
85.056237,-69.579239,05401349-6934452,12.600431085043988,0.024,12.668,0.028,12.561454545454543,0.029,AAA,222,111,000,0,0,12.681,12.596,4657645677526312064,85.05624367579658,-69.57924701896745,-0.0352952891999313,1.873248780131089,0.836538758312537,2.0515501499176025,0.0163226816803216,0.0162220485508441,0.0164620671421289,-2.1440374851226807,0.0214384347200393,0.0233504567295312,-4.496424198150635,781.6143798828125,0.1477557122707367,16.799604415893555,0.8255947828292847,31,0.0337471179664135,False,12.802345275878906,12.823590278625488,12.714037895202637,142563.60927555486,101386.63202020848,65094.329049851534,82.94071960449219,1718.8614501953125,158.26947021484375,640.5950317382812,98.48551940917967,660.9533081054688,1.1677662134170532,0,0.1095523834228515,0.021245002746582,0.0883073806762695,12.169,12.79,12.813,12.585,0.024,0.08,0.054,0.106,85.056237,-69.579239,85.0562456,-69.5792592,12.19,0.0,12.222,0.1,12.059,0.01,12.299,0.03,,,0.1824195535025698,85.056237,-69.579239,[FBM2009] 94,85.0559583333,-69.5792222222,,,172.0,*,1.0,   05 40 13.43,   -69 34 45.2,D,2009AJ....138..510F,Star,*,,,,,O9.7Ib,,,,,,,,,,,,,12.8,,,,,,,,,,0.355201,0.0
85.050053,-69.521866,05401201-6931187,11.92443108504399,0.022,11.725,0.021,11.576454545454546,0.024,AAA,222,111,000,0,0,12.005,11.611,4657646463465305728,85.05006423771165,-69.52187241942248,0.0023034347188217,1.7491730849271272,0.5846966301492584,1.8443092107772827,0.0118538821116089,0.0117432810366153,0.0114173768088221,0.2017481625080108,0.0139794005081057,0.0163518879562616,-2.1666390895843506,254.94537353515625,0.0,0.0,0.9116398692131042,31,0.0230181813240051,False,13.257180213928224,13.602621078491213,12.72790813446045,93772.3087463348,49473.03091940923,64268.03005061772,20.062679290771484,4673.96728515625,34.70036697387695,1425.720703125,36.83810806274414,1744.6072998046875,1.2129493951797483,0,0.8747129440307617,0.3454408645629883,0.5292720794677734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85.142888,-69.556831,05403429-6933245,11.11143108504399,0.022,11.097,0.024,10.973454545454544,0.019,AAA,222,111,000,0,0,11.192,11.008,4657646154224259584,85.1428570981836,-69.5568371248851,-0.0494224132493998,1.861360258068912,0.7674773523672036,2.013376235961914,0.0137353623285889,0.0142062837257981,0.0140679627656936,-3.513118028640747,0.0175751913338899,0.0190049242228269,-3.5895328521728516,944.3993530273438,0.1235473975539207,15.77802848815918,0.8640309572219849,31,0.0270932521671056,False,11.609105110168455,11.706117630004885,11.39388656616211,427863.0370591778,283772.1428139086,219585.5130928708,338.35626220703125,1264.5340576171875,660.3567504882812,429.72552490234375,559.4354248046875,392.5126953125,1.176445722579956,0,0.3122310638427734,0.0970125198364257,0.2152185440063476,,,,,,,,,,,,,,,,,,,,,,,,85.142888,-69.556831,CPD-69   490,85.142833413,-69.5568405359,0.0,0.0,90.0,*,24.0,05 40 34.28002,-69 33 24.6259,A,2020yCat.1350....0G,Star,*|MIR|NIR|s*y,253.921,0.289,0.0008473,1e-06,B7I,,0.06,0.29,1.861,0.767,0.018,0.019,90.0,,,,11.85,11.67,,11.192,11.097,11.008,,,,,,0.076744,0.0
85.153858,-69.320625,05403692-6919142,11.33843108504399,0.024,11.333,0.022,11.206454545454545,0.023,AAA,222,111,000,0,0,11.419,11.241,4657672714302003584,85.15383480040163,-69.32060661122907,-0.0452390180913917,1.8825179692826488,0.5915415127254438,1.9732701778411863,0.0149806085973978,0.0161795951426029,0.0165627319365739,-2.7313742637634277,0.0187606792896986,0.0195749774575233,0.1514213234186172,809.0931396484375,0.1373203098773956,18.51346015930176,1.0050228834152222,31,0.0294001456350088,False,11.963672637939451,12.094889640808104,11.695947647094728,308658.23724514456,198363.1316164883,166256.7523458185,312.68719482421875,987.1150512695312,576.2105102539062,344.2546081542969,496.12603759765625,335.10992431640625,1.1813061237335205,0,0.3989419937133789,0.1312170028686523,0.2677249908447265,,,,,,,,,,,,,,,,,,,,,,,,85.153858,-69.320625,CPD-69   488,85.1538111079,-69.3206092403,0.0,0.0,90.0,*,12.0,05 40 36.91467,-69 19 14.1933,A,2020yCat.1350....0G,Star,*|MIR|NIR,263.5,,0.0008793,,B6I,,0.0519,0.0282,1.883,0.592,0.019,0.02,90.0,,,,12.27,12.03,,11.419,11.333,11.241,,,,,,0.082296,0.0
