ra_1,dec_1,2MASS,ra_gaia,dec_gaia,parallax,pmra,pmdec,pm,ra_error,dec_error,parallax_error,parallax_over_error,pmra_error,pmdec_error,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_params_solved,astrometric_sigma5d_max,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,Separation_1,covariance,Jmag_2MASS,Hmag_2MASS,Kmag_2MASS,e_Jmag_2MASS,e_Hmag_2MASS,e_Kmag_2MASS,Qfl,Umag_MCPS,e_Umag_MCPS,Bmag_MCPS,e_Bmag_MCPS,Vmag_MCPS,e_Vmag_MCPS,Imag_MCPS,e_Imag_MCPS,uvw1mag_SWIFT,e_uvw1mag_SWIFT,uvw2mag_SWIFT,e_uvw2mag_SWIFT,uvm2mag_SWIFT,e_uvm2_SWIFT,flag,logL,logT,Umag_SMASH,e_Umag_SMASH,Gmag_SMASH,e_Gmag_SMASH,Rmag_SMASH,e_Rmag_SMASH,Imag_SMASH,e_Imag_SMASH,Zmag_SMASH,e_Zmag_SMASH,Bmag_APASS,e_Bmag_APASS,Vmag_APASS,e_Vmag_APASS,gmag_APASS,e_gmag_APASS,rmag_APASS,e_rmag_APASS,imag_APASS,e_imag_APASS
12.669093,-72.834183,00504058-7250030,12.66910902377312,-72.83417648452068,0.0020628239791942,0.5627525527560515,-1.2463910900313335,1.3675457239151,0.0116569809615612,0.0114993248134851,0.0125171141698956,0.1648002862930297,0.0174373779445886,0.0163628756999969,-3.8623063564300537,260.4232177734375,0.0,0.0,0.8502951860427856,31,0.0253110602498054,false,13.603490829467772,13.731280326843262,13.36953830718994,68163.29229666822,43944.52918587036,35591.21469090179,31.420595169067383,2169.382568359375,33.33127975463867,1318.4171142578125,19.466777801513672,1828.305419921875,1.1668412685394287,0.0289832538871338,0.6364472365023439,13.079,13.027,12.906,0.03,0.053,0.044,AAA,13.735,0.031,13.842,0.058,13.594,0.057,13.323,0.011,15.008040995281927,0.0490788941965823,15.769298274907406,0.0592302900620597,15.602292521056537,0.0622959893877559,1.0,4.030083653800711,3.839264792239482,14.502447128295898,0.0032309999223798,,,,,,,,,13.871,2,13.668,1,13.705,1,13.676,1,13.762,1
12.694161,-72.241043,00504659-7214277,12.694199164986252,-72.24109587211996,-0.019442094121882,0.6612065244988354,-1.305560979118842,1.463449239730835,0.0122056938707828,0.0121084926649928,0.0133737362921237,-1.453751802444458,0.0156256705522537,0.0172262787818908,2.571942090988159,359.53851318359375,0.0,0.0,1.1041074991226196,31,0.0253622587770223,false,13.7176513671875,14.504448890686035,12.856427192687988,61360.1011129803,21559.439017278262,57093.59245996831,22.568538665771484,2718.83349609375,43.05348205566406,500.7594604492187,76.65357971191406,744.826171875,1.2818269729614258,0.1948983431842059,0.4999073673070669,11.692,10.998,10.802,0.022,0.024,0.019,AAA,17.236,0.059,15.793,0.033,14.238,0.036,11.694,0.27,18.607901527208004,0.2444075888640714,,,,,1.0,4.191690674532465,3.602840915735806,17.924400329589844,0.0059890002012252,14.90377712249756,0.0026970000471919,,,,,,,15.729,1,14.222,1,14.922,1,13.713,1,13.206,4
12.708537,-73.394318,00505004-7323395,12.70853179791614,-73.39433941106093,-0.0071240785132888,0.5860440142128691,-1.2522703573160685,1.382616639137268,0.0117364460602402,0.0121803963556885,0.013117698021233,-0.5430890917778015,0.0140468971803784,0.0156932901591062,-0.8333684802055359,325.8660888671875,0.0,0.0,0.9647709727287292,31,0.022379683330655,false,13.523778915405272,13.629984855651855,13.31740951538086,73355.91133605062,48241.74339287363,37341.71521983019,37.5128059387207,1955.4898681640625,36.632442474365234,1316.9130859375,24.01495361328125,1554.9359130859375,1.1666879653930664,0.0772654030865486,0.4889555421056366,13.041,12.915,12.864,0.023,0.026,0.027,AAA,13.804,0.04,13.725,0.055,13.543,0.255,13.262,0.016,14.887273029415535,0.0561863328949696,15.386966175010317,0.0615279837436379,15.227986236331333,0.0772370914761422,1.0,4.040064734330539,3.8369589476400567,14.425512313842772,0.0056929998099803,,,,,,,,,13.656,1,13.527,1,13.503,0,13.593,0,13.723,0
12.758097,-73.268562,00510194-7316068,12.758127188984814,-73.26858733576803,-0.0056765892919463,0.6357297640356381,-1.2073391804605345,1.3644853830337524,0.0131842400878667,0.0132337836548686,0.0143792023882269,-0.3947777450084686,0.0172061659395694,0.0175316669046878,0.3597505986690521,290.2965087890625,0.0,0.0,1.0137548446655271,31,0.024722684174776,false,13.875715255737305,14.646703720092772,13.03013038635254,53046.99049038212,18911.904246724513,48652.60925252042,23.95281982421875,2214.64501953125,40.65666198730469,465.1612548828125,59.86883544921875,812.6533203125,1.2736729383468628,0.0964258696998114,0.219627093582714,11.888,11.185,10.997,0.023,0.022,0.02,AAA,17.214,0.038,16.047,0.049,14.285,0.049,12.891,0.02,18.636062622070312,0.2963076829910278,,,,,1.0,4.113007548783864,3.6026073674051853,18.03878593444824,0.0168340001255273,15.02272891998291,0.0044590001925826,,,,,,,,,,,,,,,,
12.779685,-72.998734,00510712-7259554,12.779773052391477,-72.99875334616551,0.0221040300974241,0.5890028687907016,-1.2473279779378896,1.3794025182724,0.0132091455161571,0.0118586719036102,0.0129571538418531,1.7059326171875,0.0173855051398277,0.0158985778689384,-0.2782320380210876,323.3293762207031,0.0,0.0,0.9884639978408812,31,0.0253439713269472,false,13.773765563964844,14.546202659606934,12.926111221313477,58269.41157524485,20746.074493706452,53544.356513093975,37.06178283691406,1572.2236328125,54.13156509399414,383.2528076171875,105.23147583007812,508.8245239257813,1.2749472856521606,0.1159358834272371,0.4506125965807276,11.812,11.125,10.95,0.021,0.022,0.02,AAA,16.944,0.11,15.699,0.021,14.187,0.029,12.809,0.012,18.16174426641848,0.3054570270524322,18.582271575927734,0.2961311936378479,,,1.0,4.15313593154446,3.609809754604271,17.920766830444336,0.0050369999371469,15.134215354919434,0.0035540000535547,13.756017684936523,0.0277890004217624,,,,,,,,,,,,,,
12.788992,-72.809959,00510935-7248358,12.789009422943492,-72.80998769431994,0.0125739975438624,0.6569376888720984,-1.3132883297651046,1.4684323072433472,0.0137757277116179,0.0126042133197188,0.0141183882951736,0.8906114101409912,0.0209599938243627,0.0173563733696937,-2.3012523651123047,635.1494140625,0.0954203829169273,7.659285068511963,0.9092777967453004,31,0.0294299907982349,false,12.95914363861084,13.046464920043944,12.78376579284668,123392.63497515912,82571.65397731458,61045.27255618122,62.85829544067383,1963.0286865234375,77.32295989990234,1067.880126953125,45.46977233886719,1342.5462646484375,1.163901925086975,0.1049496222481839,0.6081551237964851,12.561,12.491,12.43,0.024,0.032,0.027,AAA,12.883,0.04,13.144,0.04,13.006,0.01,12.742,0.01,14.069840178272097,0.0453293372623882,14.619146438788135,0.0472983624195071,14.46814347187784,0.048874341285225,1.0,4.304396068674982,3.869273378335136,13.703767776489258,0.0049820002168416,,,,,,,,,13.131,1,12.994,0,13.005,1,13.063,1,13.176,1
12.799663,-72.471596,00511191-7228177,12.799662538653813,-72.47162508061231,-0.0500781025720206,0.7276637136399531,-1.3919676399287946,1.570690393447876,0.014693240635097,0.0141626354306936,0.0161266475915908,-3.10530161857605,0.0175224710255861,0.020365385338664,3.6375601291656494,1147.9649658203125,0.1439573764801025,23.920894622802734,1.1391929388046265,31,0.0282618850469589,false,12.53890323638916,12.610204696655272,12.386784553527832,181712.82395217425,123405.6525700114,87992.24239791273,54.743263244628906,3319.364013671875,66.96603393554688,1842.8096923828125,40.61359405517578,2166.5712890625,1.1633625030517578,0.1046913992924631,1.8388256776584824,12.182,12.126,12.058,0.023,0.024,0.021,AAA,12.493,0.01,12.674,0.01,12.596,0.01,12.275,0.12,13.803442341241446,0.0469515944467006,14.33385441772495,0.0476183491268971,14.246918669001213,0.0473824340579378,1.0,4.469975638605031,3.8755558533410617,13.239643096923828,0.0068490002304315,,,,,,,,,12.669,1,12.566,1,12.535,1,12.644,1,12.754,1
12.806897,-72.550446,00511365-7233016,12.806944091040291,-72.55045220095266,0.0013331946835218,0.6316477709554544,-1.2463677907697202,1.3972872495651243,0.0108797214925289,0.0103279622271656,0.0120457550510764,0.1106775552034378,0.0135348094627261,0.0141364242881536,2.1388964653015137,399.0616760253906,0.0214122347533702,0.3427956402301788,1.0802592039108276,31,0.0197377726435661,false,13.476688385009766,14.225804328918455,12.638867378234863,76607.49718377819,27867.3110848307,69760.79167247264,52.16041946411133,1468.690185546875,83.84290313720703,332.37530517578125,142.42344665527344,489.81256103515625,1.2743935585021973,0.0555211064636037,0.2131652851185366,11.545,10.886,10.734,0.023,0.024,0.023,AAA,16.867,0.153,15.449,0.02,13.924,0.022,12.476,0.176,18.1006346952248,0.1757460813556618,18.991662979125977,0.3254828453063965,,,1.0,4.280006557892355,3.6237380507802057,17.600370407104492,0.0074330000206828,14.61194896697998,0.0030499999411404,,,,,,,,,,,,,,,,
12.816462,-73.159111,00511595-7309327,12.816510893983844,-73.1591424779691,-0.0106613434417955,0.6074318117405018,-1.2616135867013205,1.4002293348312378,0.0124075477942824,0.0119915232062339,0.0131223173812031,-0.812458872795105,0.0149961840361356,0.0157381426542997,-3.27813458442688,352.27496337890625,0.0,0.0,0.876735270023346,31,0.0223548002541065,false,13.73385238647461,13.80043601989746,13.596929550170898,60451.34646747998,41232.77615459219,28865.996916317497,31.65720558166504,1909.5604248046875,32.871116638183594,1254.3770751953125,25.005828857421875,1154.3707275390625,1.1595898866653442,0.1242661575917411,0.3959980098743675,13.41,13.294,13.296,0.042,0.071,0.053,AAA,13.724,0.03,13.809,0.038,13.531,0.121,13.568,0.008,14.765629922481024,0.0517918124003849,15.177580994517015,0.0526088866095944,14.969624480815186,0.0556822229388081,1.0,4.000521139176632,3.885323359954103,14.443203926086426,0.0048890002071857,13.53512477874756,0.007829999551177,13.686158180236816,0.0147679997608065,14.016119956970217,0.0531149990856647,,,,,,,,,,,,
12.826005,-72.723526,00511824-7243246,12.826042108521108,-72.7235371980904,-0.0053871561063997,0.6903039916990816,-1.3257821629293025,1.4947301149368286,0.0113971969112753,0.010581980459392,0.0121307428926229,-0.4440912008285522,0.0163828060030937,0.015932498499751,-2.573434829711914,238.2492828369141,0.0,0.0,0.8969162702560425,31,0.025047754868865,false,13.387030601501465,14.131757736206056,12.547274589538574,83202.17037253988,30388.811587583717,75901.14066105138,39.840858459472656,2088.36279296875,55.47952651977539,547.7482299804688,93.12345123291016,815.0593872070312,1.2774901390075684,0.0565613305802869,0.6684432442535301,11.445,10.739,10.587,0.023,0.022,0.023,AAA,16.028,0.053,15.149,0.063,13.822,0.031,12.399,0.016,15.931837429051123,0.0633776305078824,15.847900449109616,0.0610968382001232,15.869596661296285,0.0696967268142362,1.0,4.301452631898259,3.610859089499546,16.869338989257812,0.0077700000256299,14.491220474243164,0.0034409998916089,,,,,,,15.216,5,13.837,1,14.491,1,13.392,1,12.94,1
12.833997,-73.136757,00512015-7308123,12.833995955137937,-73.13678854739312,-0.0049985024734964,0.5551286697170292,-1.2139861414102064,1.334889531135559,0.014705279842019,0.0138631099835038,0.0147608732804656,-0.3386318981647491,0.0190559159964323,0.0191725473850965,-0.2268792986869812,330.3114318847656,0.0,0.0,0.9904120564460754,31,0.0297921989113092,false,14.20432186126709,14.976930618286133,13.350351333618164,39193.850376710114,13952.264149779348,36225.76849048797,12.525314331054688,3129.1708984375,23.72537422180176,588.073486328125,33.87849426269531,1069.2850341796875,1.2802526950836182,0.113575857001951,0.6698153034573835,12.162,11.485,11.295,0.023,0.029,0.026,AAA,17.508,0.038,16.08,0.022,14.579,0.056,13.213,0.011,18.26916947626507,0.2620570645277825,17.96899617676351,0.1826005340453205,,,1.0,4.011282744658034,3.6085138833848216,18.323759078979492,0.0123560000211,15.456804275512695,0.0038000000640749,14.21892261505127,0.0039280001074075,,,,,,,,,,,,,,
12.857086,-72.763344,00512570-7245480,12.857171452856042,-72.76333887575436,-0.029293297161293,0.6831766859959563,-1.2567831793845974,1.4304665327072144,0.0129501884803175,0.0122311422601342,0.0138478837907314,-2.1153628826141357,0.0187330152839422,0.0178309492766857,-2.8720080852508545,255.60504150390625,0.0,0.0,0.8886758685112,31,0.0280461087822914,false,13.942498207092283,14.564245223999023,13.19183349609375,49882.4218739455,20404.167546925342,41920.323189755785,14.697001457214355,3394.054443359375,28.641101837158203,712.4086303710938,30.725719451904297,1364.33984375,1.2494279146194458,0.0930046040255441,0.0738119446364637,12.263,11.712,11.593,0.026,0.024,0.025,AAA,16.259,0.047,15.45,0.019,14.261,0.028,13.068,0.009,18.13721761740822,0.2902962838677794,,,,,1.0,4.035034274014999,3.664343371006369,17.25422477722168,0.0046330001205205,14.97228717803955,0.0033670000266283,13.801314353942873,0.0492310002446174,,,,,,,,,,,,,,
12.858666,-72.888458,00512607-7253184,12.85871518735688,-72.88845050079077,0.001704360106611,0.6134421769644685,-1.2503558260026462,1.3927314281463623,0.01051726937294,0.0106630651280283,0.0112357707694172,0.1516905277967453,0.0144188655540347,0.0141974333673715,-0.5738269686698914,338.19610595703125,0.0,0.0,0.97747802734375,31,0.0202610231935977,false,13.42870807647705,13.8727388381958,12.79262638092041,80068.82194579326,38576.3674019188,60549.08995745776,386.22357177734375,207.3121032714844,776.95263671875,49.65085983276367,673.51123046875,89.90064239501953,1.2380032539367676,0.05868028119204,0.3148367042254851,11.933,11.58,11.432,0.029,0.03,0.032,AAA,14.671,0.032,14.11,0.026,13.529,0.055,12.664,0.107,16.46530062891433,0.0820394549929216,17.969579826658013,0.2047235198530199,18.02990819314489,0.2465791334936764,1.0,4.226138459655386,3.719463397674171,15.261604309082031,0.0069200000725686,13.83705997467041,0.0068879998289048,13.308917999267578,0.0073480000719428,,,,,,,,,,,,,,
12.883954,-73.309235,00513214-7318332,12.883991715555158,-73.30925388262874,-0.0096646631580961,0.6541796865355651,-1.1905489170776364,1.3584394454956057,0.0142332939431071,0.0119906160980463,0.0141561459749937,-0.6827185153961182,0.0170249473303556,0.0157448165118694,1.6368165016174316,368.2742309570313,0.0055289338342845,0.0147151667624711,1.0626962184906006,31,0.0246171802282333,false,14.00252628326416,14.77264404296875,13.148736953735352,47199.36918927466,16840.664271732163,43617.76163752281,60.93268203735352,774.614990234375,79.35726165771484,212.21327209472656,145.4736328125,299.832763671875,1.2809159755706787,0.078368351069881,0.2455894971457971,12.015,11.369,11.185,0.023,0.021,0.026,AAA,17.172,0.04,16.032,0.023,14.448,0.05,13.003,0.029,18.181479591697645,0.2697352004526697,,,,,1.0,4.084508867806062,3.6184408712790006,18.052406311035156,0.0086780004203319,15.296563148498535,0.0050960001535713,13.896369934082031,0.0578560009598732,,,,,,,,,,,,,,
12.90685,-72.433243,00513764-7225596,12.906850181822728,-72.43324535935415,0.0406038048266778,0.756604441834644,-1.4415129199450856,1.628007888793945,0.0114336824044585,0.0113643798977136,0.0124145522713661,3.2706618309020996,0.0143548073247075,0.0166891254484653,4.181302070617676,637.0274658203125,0.0885452032089233,8.760354042053223,1.159969925880432,31,0.0242741852998733,false,12.520862579345703,13.365758895874023,11.628149032592772,184757.42292185497,61533.76533489457,176969.5369593971,347.65325927734375,531.441650390625,480.386474609375,128.0922088623047,826.4585571289062,214.1299591064453,1.2908997535705566,0.0084959721262555,3.20442391679256,10.451,9.737,9.569,0.023,0.024,0.023,AAA,16.203,0.06,14.664,0.01,13.026,0.01,11.513,0.047,17.559702198299142,0.1096963700298155,18.740984933333767,0.2144385459928112,,,1.0,4.690516826834151,3.604752553224549,17.127883911132812,0.0067969998344779,14.005678176879885,0.0134079996496438,,,,,,,14.76,2,13.087,1,13.855,1,12.541,1,11.994,1
12.911544,-72.972351,00513877-7258204,12.911597927992732,-72.97234395964435,0.0210041434472104,0.5809924230290462,-1.2330710469223831,1.363090753555298,0.0127542503178119,0.0117565505206584,0.0126622263342142,1.6588033437728882,0.0182782653719186,0.0175751578062772,0.7844746708869934,354.3091125488281,0.0,0.0,1.0289151668548584,31,0.0268731079995632,false,13.84875774383545,14.624062538146973,13.00074577331543,54380.53583862734,19310.42672165864,49987.332258448085,20.274791717529297,2682.1748046875,32.34944534301758,596.9322509765625,69.48336029052734,719.4144287109375,1.2743117809295654,0.0622447121519364,0.4745507484571798,11.845,11.145,10.97,0.022,0.025,0.023,AAA,17.195,0.083,15.812,0.029,14.286,0.032,12.876,0.016,,,,,,,1.0,4.135242381310022,3.606482004994043,18.05758476257324,0.0049080001190304,15.055192947387695,0.0032959999516606,,,,,,,,,,,,,,,,
