ra,dec,2MASS,ra_gaia,dec_gaia,parallax,pmra,pmdec,pm,ra_error,dec_error,parallax_error,parallax_over_error,pmra_error,pmdec_error,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_params_solved,astrometric_sigma5d_max,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,Separation_1,covariance,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,uvw1_mag,uvw1_mag_err,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,flag,logL,logT
12.629437,-72.872421,00503106-7252207,12.629495132989993,-72.87241546634249,0.0229732209879855,0.7803524746445681,-1.3642695458831646,1.571681022644043,0.012175195850431919,0.011751123704016209,0.012903913855552673,1.780329704284668,0.018242955207824707,0.016642645001411438,0.5327029228210449,499.516357421875,0.08153673261404037,5.82002592086792,1.0205134153366089,31,0.025856241583824158,false,12.80746841430664,13.150962829589844,12.282986640930176,141892.54134875565,74994.92063543726,96819.6662957488,32.618675231933594,4350.0400390625,48.78293228149414,1537.31884765625,50.772342681884766,1906.9371337890625,1.2108782529830933,0.06477221764270549,1.2552337560373517,11.673,11.33,11.267,0.024,0.024,0.029,AAA,13.713,0.01,13.554,0.01,12.956,0.01,11.98,0.168,15.299722495964616,0.05310315188757282,,,,,1.0,4.389684269132411,3.752707294477425
13.001509,-73.0895,00520036-7305222,13.001492856015453,-73.08953572152147,-0.004422872072416793,0.5707104357370918,-1.2112344964088744,1.3389545679092407,0.01153445802628994,0.01002506259828806,0.011353890411555767,-0.38954684138298035,0.014940284192562103,0.012992577627301216,1.7642713785171509,423.7173767089844,0.0,0.0,1.064286708831787,31,0.021519886329770088,false,13.538125038146973,14.086079597473145,12.834101676940918,72393.03024252474,31694.5891352909,58279.71883697017,578.2709350585938,125.18877410888672,980.1298217773438,32.337135314941406,1093.6973876953125,53.2868766784668,1.242858648300171,0.12970389528054796,0.5618219331781121,11.962,11.586,11.471,0.022,0.026,0.028,AAA,14.854,0.03,14.747,0.034,13.728,0.128,12.72,0.123,17.245747880122792,0.14981962066430105,,,,,1.0,4.21991160973549,3.7229706554091737
13.048194,-73.329536,00521156-7319463,13.048237028148542,-73.32955302539192,0.016380235549934095,0.6610949085327846,-1.305267965312182,1.4631373882293701,0.014886491931974888,0.012573249638080597,0.014964375644922256,1.0946153402328491,0.017088325694203377,0.015934981405735016,3.0299839973449707,745.1986694335938,0.11545661836862564,11.179442405700684,1.1195483207702637,31,0.024637285619974136,false,12.977533340454102,13.589226722717285,12.236306190490723,121320.23266645336,50087.12324183559,101073.16912934548,245.94532775878906,493.28131103515625,386.1977844238281,129.69293212890625,517.9456787109375,195.1424102783203,1.24596107006073,0.07570466694675017,0.4982107717657125,11.324,10.787,10.651,0.023,0.024,0.021,AAA,14.813,0.03,14.404,0.02,13.306,0.02,12.117,0.051,16.744491577148438,0.08837492763996124,,,,,1.0,4.409909306674881,3.6634484144978976
13.1457,-72.433815,00523496-7226017,13.145721131134053,-72.43386174256919,0.013612893147312793,0.7678645824025128,-1.4491965887021492,1.6400569677352905,0.012974398210644722,0.012918342836201191,0.014442685060203075,0.9425458908081055,0.016776712611317635,0.017880236729979515,7.152794361114502,892.3836669921875,0.1194457933306694,14.151497840881348,1.2683300971984863,31,0.02570313774049282,false,12.847648620605469,13.630651473999023,11.991145133972168,136737.34427463467,48212.11509591429,126677.6627177079,130.77310180664062,1045.6075439453125,175.5106658935547,274.6961975097656,383.72100830078125,330.1296081542969,1.279019832611084,0.1698322868687449,3.4345463699971317,10.878,10.178,10.023,0.023,0.024,0.023,AAA,15.073,0.04,14.574,0.01,13.256,0.01,11.772,0.176,17.634,0.11,,,,,1.0,4.529406636024296,3.6116528048092986
13.14854,-72.851479,00523564-7251053,13.148578348633283,-72.85147289384386,0.029439418649960372,0.7759663856875306,-1.2826605496218255,1.49911367893219,0.009744048118591309,0.009050060994923115,0.01036373246461153,2.8406190872192383,0.012877055443823338,0.012088334187865257,-0.10354043543338776,463.6438293457031,0.043407756835222244,1.9601718187332153,0.9952032566070557,31,0.01798591949045658,false,12.652199745178223,13.454784393310547,11.788461685180664,163706.8371699434,56689.58185817487,152676.9428226055,145.6597442626953,1123.89892578125,191.36941528320312,296.23114013671875,333.9449157714844,457.1919860839844,1.2789113521575928,0.046261786809023625,0.20457938850032462,10.599,9.909,9.745,0.021,0.024,0.023,AAA,15.553,0.13,14.594,0.01,13.096,0.01,11.316,0.203,17.47738221930169,0.16247439611865422,,,,,1.0,4.641394027725458,3.6119185763327737
13.316536,-73.259033,00531596-7315325,13.316559841543638,-73.25907561664208,-0.014584770510187736,0.7242450931163963,-1.3717671182869047,1.5512175559997559,0.013640384189784527,0.011826013214886189,0.013635244220495224,-1.069637656211853,0.017517786473035812,0.015177051536738873,0.7989146709442139,808.1605834960938,0.11550218611955643,13.120497703552246,1.0286779403686523,31,0.02517317235469818,false,12.812518119812012,12.926060676574707,12.586252212524414,141234.11573879953,92255.53833148743,73224.65571328561,52.4941291809082,2690.474609375,92.90229797363281,993.0382690429688,61.49146270751953,1190.81005859375,1.1716729402542114,0.15539911383717236,1.413318272144241,12.324,12.265,12.185,0.022,0.025,0.026,AAA,12.733,0.01,13.064,0.01,12.876,0.01,12.553,0.011,13.778000571381767,0.0443785020064116,14.448109214323996,0.04611224179252742,14.258336664064355,0.04735206662371148,1.0,4.384346391085037,3.8626025757024296
13.345563,-72.413216,00532293-7224475,13.34557408672522,-72.41324231379414,-0.023560004433076334,0.7729358182091706,-1.2997956475839094,1.51224946975708,0.010657289065420628,0.01048360951244831,0.012043030932545662,-1.9563184976577759,0.013847178779542446,0.014634888619184494,1.4803621768951416,421.4085998535156,0.0,0.0,1.0526014566421509,31,0.020888203755021095,false,13.606306076049805,14.287379264831543,12.809294700622559,67986.72695009985,26330.858507281377,59626.63644117792,28.307140350341797,2401.751953125,46.241119384765625,569.4251708984375,61.19313049316406,974.4008178710938,1.2643276453018188,0.0954941830926343,0.3322326249703929,11.714,11.061,10.885,0.021,0.024,0.021,AAA,15.818,0.058,15.24,0.02,14.024,0.029,12.649,0.17,15.498841265670194,0.04791565625001452,15.440399772092773,0.047053976724110935,15.310827125817072,0.04890584806157515,1.0,4.205307879992377,3.618717401295475
13.348422,-72.783722,00532362-7247013,13.348423663556694,-72.78373555287756,0.021143201166669973,0.8553286375252389,-1.3762569933819324,1.620392084121704,0.012496371753513813,0.010569412261247635,0.012599448673427105,1.678105354309082,0.016642319038510323,0.013642381876707077,0.1391376107931137,585.3981323242188,0.08391271531581879,6.682943344116211,1.0043144226074219,31,0.023036882281303406,false,12.914033889770508,13.634642601013184,12.084482192993164,128627.3075618843,48035.21827373055,116242.6322257377,97.5285415649414,1318.868408203125,128.56378173828125,373.6294860839844,239.84649658203125,484.654296875,1.2771615982055664,0.048822547357359525,1.734018499570823,10.945,10.253,10.12,0.023,0.024,0.023,AAA,14.863,0.02,14.584,0.01,13.376,0.01,11.966,0.021,14.21342009303982,0.04549752968824464,14.051371999535313,0.0462586052091644,14.076143302708335,0.04604258018955445,1.0,4.51450096099899,3.619826397713927
13.378453,-73.231285,00533082-7313526,13.378498692685458,-73.23130766967655,-1.089529150089548,1.6799809158796821,-1.0047599096743938,1.957518458366394,0.22579175233840942,0.19031238555908203,0.22357816994190216,-4.873146057128906,0.28444981575012207,0.23954449594020844,226.05601501464844,102465.2265625,2.7055883407592773,3749.91162109375,16.89736557006836,31,0.4063620865345001,false,13.99415397644043,14.587392807006836,13.143386840820312,47564.7270196444,19973.76131543097,43833.2247177076,85.05879974365234,559.1981811523438,83.90589904785156,238.04954528808594,49.17752456665039,891.3263549804688,1.3414769172668457,0.09440645444445263,8.442078091093931,11.989,11.252,11.105,0.023,0.024,0.025,AAA,15.372,0.036,15.431,0.023,14.371,0.051,12.853,0.207,15.014106516681275,0.04791654625663658,14.87300696558534,0.04688736753621841,14.880575649465476,0.05039659949541664,1.0,4.074685095399882,3.604267760498752
13.415298,-72.535828,00533967-7232089,13.415261341186621,-72.53585986095806,0.010162701419592163,0.8068638939403889,-1.4177151287639354,1.6312404870986938,0.011281363666057587,0.009940789081156254,0.011770621873438358,0.8633954524993896,0.015122033655643463,0.013174787163734436,3.9653756618499756,614.3555297851562,0.07759830355644226,6.219662666320801,1.1523410081863403,31,0.02092789299786091,false,12.619572639465332,13.359916687011719,11.781378746032715,168701.02130563342,61865.741538277674,153676.22238276515,127.34452056884766,1324.7607421875,168.14935302734375,367.92138671875,274.3874816894531,560.070068359375,1.2776565551757812,0.12134493081358638,2.5586765626042087,10.641,9.933,9.8,0.023,0.025,0.021,AAA,13.883,0.01,13.704,0.01,12.746,0.01,11.647,0.022,14.418629759588935,0.044091991177278585,14.334989453705585,0.04412194386677543,14.225706349939358,0.044878014382251065,1.0,4.6297172044815,3.6154212043303047
13.433085,-72.089363,00534394-7205217,13.43313161167953,-72.08935108302228,-0.006317013869410259,0.6218094160605685,-1.2592671653399292,1.4044218063354492,0.010756643489003181,0.010296948254108429,0.011456770822405815,-0.5513781905174255,0.013326519168913364,0.014057310298085213,-3.4596376419067383,346.89208984375,0.006668162997812033,0.03654656186699867,0.8647944331169128,31,0.020456302911043167,false,13.1924467086792,13.269630432128906,13.038589477539062,99533.24807472496,67230.23846403597,48275.0350340471,49.88970184326172,1995.0660400390625,48.06846618652344,1398.635009765625,24.798555374145508,1946.6873779296875,1.1604692935943604,0.06710852562283905,0.3063101653181741,12.808,12.697,12.663,0.029,0.042,0.042,AAA,13.193,0.01,13.334,0.01,13.216,0.01,12.181,0.189,14.609030885389792,0.047484735492385466,15.146353659678269,0.0537440172358675,15.011928880710132,0.05241237380454146,1.0,4.180329131382925,3.857928053007402
13.531955,-72.380341,00540766-7222492,13.531992732702575,-72.3803794040314,-0.012287768218922539,0.7384169311882671,-1.289270555868841,1.4857584238052368,0.010241350159049034,0.009709089994430542,0.011228356510400772,-1.0943515300750732,0.012731878086924553,0.01291210763156414,-1.0714486837387085,354.4808349609375,0.0,4.123854866123393E-15,0.9605216979980469,31,0.01908009685575962,false,13.411805152893066,13.667762756347656,12.996481895446777,81325.08808764703,46592.036754487664,50184.00313117172,18.471099853515625,4402.82861328125,35.381446838378906,1316.849365234375,30.7347469329834,1632.81005859375,1.1899899244308472,0.144239277016063,0.20872043687951528,12.471,12.188,12.156,0.023,0.024,0.027,AAA,14.099,0.328,13.947,0.054,13.542,0.145,12.213,0.266,15.523,0.048,,,,,1.0,4.139116872728434,3.7828818643384032
13.627097,-72.570183,00543050-7234126,13.62716512401692,-72.57020311497334,-0.019328306478504385,0.712032571120947,-1.2334073649769277,1.4241783618927002,0.014959976077079773,0.013616307638585567,0.016132492572069168,-1.1980979442596436,0.021010106429457664,0.018192345276474953,-0.44711941480636597,614.884765625,0.11575998365879059,10.698530197143555,0.9806639552116394,95,0.029379846528172493,false,13.167015075683594,13.935869216918945,12.316523551940918,101892.1187592531,36397.291176009174,93874.72371778486,37.52805709838867,2715.091796875,62.495609283447266,582.3975830078125,92.30534362792969,1017.0020751953125,1.2785288095474243,0.10315138678850459,0.0030277885139714127,11.164,10.455,10.294,0.03,0.037,0.031,AAA,15.954,0.054,15.082,0.021,13.663,0.111,12.173,0.025,16.15784174421394,0.0732027958966487,16.184628662893733,0.0686356099926932,16.035469476127037,0.07753023889807019,1.0,4.409397767559655,3.607745585119329
13.673452,-73.128853,00544162-7307438,13.673453214695101,-73.12890896352992,-0.0019867888507340455,0.6940503448567144,-1.2146928709611173,1.3989942073822021,0.012100925669074059,0.009697619825601578,0.011323504149913788,-0.17545707523822784,0.0155588798224926,0.012606291100382805,-3.070497989654541,303.38409423828125,0.0,0.0,0.8900142312049866,31,0.022955283522605896,false,13.54196834564209,13.99644947052002,12.920003890991211,72137.22147180872,34422.084694171055,53846.408940259185,298.6738586425781,241.52505493164062,524.2815551757812,65.65572357177734,572.9306640625,93.98416137695312,1.2236192226409912,0.20147270483124835,0.051838546010989736,12.244,11.769,11.733,0.024,0.022,0.025,AAA,14.772,0.034,14.392,0.032,13.874,0.068,12.798,0.088,15.614313316830987,0.05632669283447249,15.897380090036652,0.05819240643225149,15.866891844149716,0.06537170165421408,1.0,4.0966044338160055,3.7159697800108633
13.699284,-71.76387,00544782-7145499,13.699286466332264,-71.76387984256458,6.926658502322269E-4,0.6925809216353516,-1.250797483217222,1.4297422170639038,0.011790627613663673,0.01176262367516756,0.012939547188580036,0.053530916571617126,0.014917233027517796,0.015733826905488968,0.3757101893424988,334.5650329589844,0.0,0.0,1.013742208480835,31,0.022412260994315147,false,13.801466941833496,14.332074165344238,13.122331619262695,56801.54569302135,25268.953196641814,44691.555384675245,16.338973999023438,3476.445068359375,28.102352142333984,899.1757202148438,51.35728073120117,870.208740234375,1.2316656112670898,0.03554200178655491,0.03914481453503492,12.304,11.859,11.727,0.022,0.024,0.024,AAA,15.931,0.031,15.136,0.03,14.466,0.156,13.009,0.032,,,,,,,1.0,4.044686848823799,3.693512718150332
13.712406,-73.099899,00545097-7305596,13.712414682837805,-73.09994978902132,7.517778140658446E-4,0.7472492072485148,-1.2520939878383157,1.4581223726272583,0.01424705982208252,0.01112760417163372,0.013094449415802956,0.05741194635629654,0.017883745953440666,0.014121085405349731,-1.8193700313568115,316.6105041503906,0.0,0.0,0.932807207107544,31,0.02613331377506256,false,14.018426895141602,14.651044845581055,13.244222640991211,46513.18106476871,18836.448988600652,39945.61009011916,10.88646411895752,4272.5703125,21.88333511352539,860.766845703125,32.04237365722656,1246.6495361328125,1.2637720108032227,0.18306613885647277,0.028478278953141978,12.164,11.497,11.346,0.024,0.032,0.029,AAA,15.476,0.252,15.458,0.125,14.386,0.052,13.127,0.013,15.21763773455693,0.052562124603515135,15.108764188432572,0.051138592441491035,15.109132311704426,0.0551606689463193,1.0,4.029670844221567,3.621776994214406
13.995879,-71.522568,00555901-7131212,13.995896714459134,-71.52255189112877,0.001186989574003039,0.6947367880726604,-1.2177771709790035,1.4020129442214966,0.013476376421749592,0.011407049372792244,0.013865592889487743,0.08560683578252792,0.019073856994509697,0.015201070345938206,-1.1471025943756104,319.4244079589844,0.0,2.1363064549512808E-15,0.9562726616859436,31,0.02662079595029354,false,14.07850170135498,14.733914375305176,13.301790237426758,44009.47901790516,17452.238982172246,37882.80699023986,13.424036026000977,3278.408935546875,29.842981338500977,584.8021240234375,27.56648826599121,1374.2340087890625,1.2573437690734863,0.06141305709316602,0.04160531710967879,12.242,11.567,11.436,0.024,0.022,0.023,AAA,16.156,0.159,15.723,0.028,14.503,0.046,13.125,0.247,,,,,,,1.0,4.003133436300365,3.6251440523880976
14.007276,-72.499931,00560174-7229597,14.007281470377606,-72.49991482069275,-0.005512404084994406,0.7558709124143546,-1.2278774920709328,1.4418821334838867,0.010978161357343197,0.010364783927798271,0.012207086198031902,-0.45157408714294434,0.015204371884465218,0.013571707531809807,-1.1153517961502075,304.471923828125,0.0,0.0,0.9561742544174194,31,0.021260641515254974,false,13.53462028503418,14.116912841796875,12.78653335571289,72627.07332620533,30807.157646308064,60889.82963630783,26.172672271728516,2774.920166015625,40.20465850830078,766.2584228515625,56.971317291259766,1068.7803955078125,1.2625731229782104,0.058545779217762176,0.03963378297267969,11.768,11.126,10.931,0.024,0.024,0.023,AAA,14.641,0.044,14.828,0.02,13.859,0.071,12.669,0.011,14.17284211707615,0.04463309370136294,14.097759692672904,0.043559379676881234,14.043699562191255,0.04468116075962252,1.0,4.180512785374648,3.616514204240432
14.087205,-72.84552,00562092-7250438,14.087187176098244,-72.84554947264134,-0.01456089393219584,0.7409468915285289,-1.2529513151387974,1.4556405544281006,0.011437531560659409,0.010733661241829395,0.012083224952220917,-1.2050503492355347,0.013710756786167622,0.013956748880445957,-1.377206802368164,341.36529541015625,0.0,0.0,0.9482787251472473,31,0.02051433175802231,false,13.631819725036621,13.798274993896484,13.333937644958496,66407.75435276704,41314.91841493631,36777.56507650346,21.920984268188477,3029.414794921875,34.711036682128906,1190.2530517578125,25.173418045043945,1460.96826171875,1.1759543418884277,0.1077762133084174,0.024551132771294885,12.94,12.791,12.716,0.026,0.032,0.03,AAA,14.117,0.03,13.973,0.025,13.743,0.092,12.8,0.007,15.350555770903265,0.05674795959044391,16.12927619933732,0.061728083004864764,15.969801088845305,0.06267105966373325,1.0,4.0286520495812415,3.8145600927269285
