ra,dec,2MASS,ra_gaia,dec_gaia,parallax,pmra,pmdec,pm,ra_error,dec_error,parallax_error,parallax_over_error,pmra_error,pmdec_error,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_params_solved,astrometric_sigma5d_max,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,Separation_1,covariance,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,uvw1_mag,uvw1_mag_err,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,flag,logL,logT
7.925977,-73.53167,00314223-7331540,7.925974568831074,-73.53167859622866,-0.01699608139544657,0.6308680303209292,-1.2163615728376236,1.3702298402786255,0.01242952048778534,0.01259272638708353,0.013607419095933437,-1.2490304708480835,0.016725881025195122,0.017101164907217026,-0.26380881667137146,301.6298522949219,0.0,0.0,0.988473653793335,31,0.024110250174999237,false,14.005489349365234,14.70418930053711,13.19632339477539,47070.733895336496,17936.63576267154,41747.326008462056,29.4421443939209,1598.7535400390625,51.404632568359375,348.9303283691406,76.4726333618164,545.9119873046875,1.2679632902145386,0.031045725510349217,0.21246372141171813,12.169,11.496,11.397,0.023,0.025,0.026,AAA,16.723,0.042,15.771,0.029,14.433,0.024,13.021,0.057,,,,,,,1.0,4.044608418030504,3.6347791705249826
7.981742,-73.585571,00315561-7335080,7.981753167975522,-73.585587596634,0.01067472575296632,0.5852204914012918,-1.233575588235073,1.365354061126709,0.010396537370979786,0.010637108236551285,0.011460213921964169,0.9314595460891724,0.014708204194903374,0.014227408915758133,2.0296237468719482,339.3794250488281,0.0,0.0,1.0824408531188965,31,0.021220022812485695,false,13.420150756835938,14.198451042175293,12.569463729858398,80702.41189335656,28578.30129403607,74365.7255060173,46.30059051513672,1743.0103759765625,61.88413619995117,461.8033447265625,107.74806213378906,690.1815795898438,1.2756004333496094,0.06081846343158991,0.44810981818609696,11.415,10.728,10.582,0.023,0.025,0.025,AAA,16.743,0.07,15.464,0.031,13.909,0.05,11.773,0.121,,,,,,,1.0,4.323310793338593,3.617613145232212
8.560188,-73.619049,00341444-7337085,8.560172261771488,-73.61910464439373,0.03038171922011621,0.4665440756444317,-1.3855729283750338,1.4620108604431152,0.01315920427441597,0.012774740345776081,0.014036055654287338,2.16454815864563,0.01751839555799961,0.016867848113179207,-1.9416859149932861,449.1437683105469,0.0723966583609581,3.258145809173584,0.9261645674705505,95,0.025786591693758965,false,13.892948150634766,14.614034652709961,13.07589054107666,52211.66792789757,19489.606274589907,46644.67164193672,13.878259658813477,3762.119140625,22.025068283081055,884.8828735351562,33.54659652709961,1390.4442138671875,1.2666571140289307,0.2009560848479343,3.7411992937933216,11.977,11.295,11.145,0.029,0.037,0.029,AAA,17.038,0.048,15.759,0.049,14.324,0.023,12.802,0.072,,,,,,,1.0,4.098910276301404,3.617888734270881
8.763608,-73.549622,00350326-7332586,8.763561853763328,-73.5496866658732,0.027597467303076266,0.5562931381578659,-1.2437993507506722,1.3625340461730957,0.010528570041060448,0.01021773461252451,0.01137558650225401,2.426025867462158,0.01281878724694252,0.013798646628856659,0.5732467770576477,339.9757995605469,0.0,2.1895265938184525E-15,1.0211654901504517,31,0.01982213370501995,false,13.456645965576172,14.18393325805664,12.637133598327637,78034.83537334822,28963.012188303088,69872.28160664756,23.41178321838379,3333.1435546875,31.894201278686523,908.0964965820312,66.24774169921875,1054.7119140625,1.266553521156311,0.23750302274137866,0.6823471326033199,11.572,10.914,10.77,0.02,0.022,0.023,AAA,16.636,0.089,15.336,0.026,13.8,0.041,12.108,0.186,,,,,,,1.0,4.272655917772488,3.626271506057682
8.763859,-74.203384,00350332-7412121,8.763901904933308,-74.20341111393154,0.00969846152325557,0.4526748803086116,-1.2863504463941804,1.3636759519577026,0.013825261034071445,0.012891233898699284,0.014736897312104702,0.6581073999404907,0.01775296963751316,0.017054030671715736,5.841796875,803.8451538085938,0.118600033223629,14.170731544494629,1.2412034273147583,31,0.02552208863198757,false,12.929763793945312,13.713175773620605,12.07697868347168,126777.21926233372,44683.42207445484,117048.71559505921,159.84439086914062,793.1289672851562,223.30772399902344,200.0979766845703,447.5125427246094,261.5540466308594,1.2757192850112915,0.10628118804181921,2.098975051389886,10.939,10.251,10.094,0.021,0.022,0.019,AAA,16.149,0.055,14.985,0.046,13.438,0.086,11.788,0.164,,,,,,,1.0,4.508927671971229,3.6143348248588323
8.989162,-73.734062,00355739-7344026,8.989200596586864,-73.73407689791483,-0.01941291907864282,0.6529036606438076,-1.1393010586679508,1.313122272491455,0.012134562246501446,0.010508749634027481,0.012353429570794106,-1.5714598894119263,0.015123908407986164,0.013327774591743946,-0.23787373304367065,328.876220703125,0.0,0.0,0.9900264739990234,31,0.02159997634589672,false,13.758018493652344,14.484862327575684,12.933302879333496,59120.68445501224,21951.897912509176,53190.879973382136,19.075437545776367,3099.3095703125,33.49312210083008,655.4151000976562,42.08458709716797,1263.904052734375,1.2710065841674805,0.0662654416297769,0.7941128809775404,11.815,11.095,10.969,0.023,0.025,0.026,AAA,16.293,0.048,15.595,0.041,14.222,0.106,12.69,0.061,,,,,,,1.0,4.15813168499091,3.614064349294519
9.508638,-73.630348,00380207-7337492,9.508540905161475,-73.63037572886387,0.004025206505604711,0.6382283646636859,-1.1676300981923986,1.3306747674942017,0.01047509629279375,0.010083787143230438,0.01134953461587429,0.354658305644989,0.012836809270083904,0.01343412697315216,0.4097113013267517,357.7366027832031,0.0,0.0,1.0146868228912354,31,0.018611829727888107,false,13.461688995361328,13.83678913116455,12.904010772705078,77673.2001173088,39875.05604039804,54645.45746503047,34.48841857910156,2252.153076171875,68.99627685546875,577.9305419921875,65.01351165771484,840.5245971679688,1.2168999910354614,0.14024796569523476,0.4844310268820935,12.164,11.612,11.544,0.026,0.021,0.024,AAA,14.555,0.038,14.279,0.028,13.747,0.117,12.79,0.014,,,,,,,1.0,4.087350795881269,3.67965435274591
9.563685,-73.017746,00381528-7301038,9.563708079944409,-73.01774717982448,-0.015116354128152426,0.6223961559892778,-1.1846953967220952,1.3382377624511719,0.011102808639407158,0.01047092117369175,0.012026841752231121,-1.2568848133087158,0.01597273163497448,0.01454424113035202,2.230844020843506,395.28753662109375,0.017135344445705414,0.20035399496555328,1.0842725038528442,31,0.023036962375044823,false,13.634052276611328,14.400758743286133,12.789887428283691,66271.3807479758,23719.93921620953,60702.04921996917,28.452558517456055,2329.188720703125,43.21852493286133,548.8373413085938,66.63151550292969,911.0111083984375,1.2738831043243408,0.0246367931783613,0.3963116560317588,11.728,11.028,10.861,0.024,0.024,0.024,AAA,16.951,0.05,15.587,0.126,14.092,0.022,12.377,0.153,,,,,,,1.0,4.18488274465806,3.6085138833848243
9.818972,-72.032875,00391655-7201583,9.819046813151232,-72.03286755794726,0.005084547310669183,0.6078137066591089,-1.285226827972333,1.4217051267623901,0.01223729643970728,0.011748069897294044,0.013810100965201855,0.3681759536266327,0.017174294218420982,0.017137547954916954,1.8668115139007568,379.6173095703125,0.044763579964637756,1.237529993057251,1.0728354454040527,31,0.02500876784324646,false,13.929858207702637,14.325101852416992,13.366022109985352,50466.52989701482,25431.737807802205,35706.67482256748,206.47091674804688,244.4243927001953,495.56744384765625,51.31842041015625,363.3101501464844,98.28152465820312,1.211464524269104,0.08729275417794277,0.5572614245621466,12.482,12.165,12.087,0.023,0.024,0.029,AAA,14.171,0.034,14.969,0.049,13.749,0.079,12.752,0.184,,,,,,,1.0,4.0739798016246125,3.756468455364246
10.190774,-72.673569,00404578-7240248,10.190797123563371,-72.67357906122477,0.039658237207805376,0.527420872945614,-1.1598757876533994,1.274160385131836,0.011507142335176468,0.01001976802945137,0.011740127578377724,3.378007411956787,0.013837235048413277,0.013494143262505531,3.2230966091156006,413.2623596191406,0.030905088409781456,0.732690691947937,1.1245380640029907,31,0.02072102576494217,false,13.494476318359375,14.28372573852539,12.630160331726074,75362.687820321,26419.619006966637,70322.44494083362,91.3862075805664,824.6614990234375,132.13555908203125,199.94329833984375,230.69580078125,304.82757568359375,1.2836865186691284,0.043892370967931305,1.2144284789086164,11.473,10.745,10.64,0.022,0.025,0.025,AAA,16.535,0.04,15.411,0.017,14.046,0.03,12.297,0.153,,,,,,,1.0,4.300110793338582,3.61761314523221
