ra,dec,2MASS,ra_gaia,dec_gaia,parallax,pmra,pmdec,pm,ra_error,dec_error,parallax_error,parallax_over_error,pmra_error,pmdec_error,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_params_solved,astrometric_sigma5d_max,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,Separation_1,covariance,Jmag,Hmag,Kmag,e_Jmag,e_Hmag,e_Kmag,Qfl,Umag,e_Umag,Bmag,e_Bmag,Vmag,e_Vmag,Imag,e_Imag,uvw1_mag,uvw1_mag_err,uvw2_mag,uvw2_mag_err,uvm2_mag,uvm2_mag_err,flag,logL,logT
83.955935,-66.700485,05354942-6642017,83.95595475433484,-66.70046807940837,0.01315860587344464,1.451436700917713,0.44135506472823494,1.5170572996139526,0.017403464764356613,0.019014742225408554,0.01870562508702278,0.7034571766853333,0.023297643288969994,0.025830909609794617,11.752431869506836,1104.7659912109375,0.17499303817749023,28.228797912597656,1.5196791887283325,31,0.03650112450122833,false,12.989498138427734,13.539400100708008,12.371442794799805,119990.66395349978,52439.28446917347,89244.45914992248,921.8014526367188,130.1697540283203,1152.63671875,45.49506759643555,1573.0107421875,56.734806060791016,1.1807897090911865,0.06709520893116203,2.4776217250668457,11.388,11.104,11.004,0.023,0.026,0.023,AAA,13.861,0.146,13.568,0.03,12.659,0.059,11.596,0.445,,,,,,,1.0,4.342513342103172,3.764216495913198
84.059698,-69.191147,05361432-6911281,84.05976628323344,-69.19114063741205,-0.005583629232980097,1.663064282602972,0.5832138389942833,1.7623623609542847,0.011891646310687065,0.011876040138304234,0.011533443816006184,-0.4841250479221344,0.015999479219317436,0.014340559020638466,-1.9765037298202515,268.0764465332031,0.0,0.0,0.9187811613082886,31,0.02224455215036869,false,13.148685455322266,13.356612205505371,12.758622169494629,103626.93034921207,62054.332579213435,62475.43674288479,112.82439422607422,918.4798583984375,203.2557373046875,305.3017578125,154.12452697753906,405.35687255859375,1.2017123699188232,0.09028175615540955,0.9557942496574254,12.306,12.122,12.004,0.026,0.027,0.028,AAA,13.123,0.01,13.594,0.01,13.256,0.01,11.966,0.15,13.818749982165745,0.04571001958355938,14.660461159078402,0.05200089757255981,14.462019171569588,0.05012703775786013,1.0,4.01970671496329,3.790269281288652
84.073025,-68.963707,05361752-6857493,84.07305557443254,-68.96372707691513,-0.08870508496135875,1.695349517727405,0.5993579821148678,1.798176884651184,0.02830919250845909,0.026848413050174713,0.027925502508878708,-3.176490068435669,0.03645974025130272,0.03358125686645508,7.334151268005371,2319.119140625,0.2978052496910095,65.13214111328125,1.3079057931900024,31,0.05097928270697594,false,12.82689380645752,12.822915077209473,12.777563095092773,139376.42585526238,101449.68814386892,61394.97368839843,72.73973083496094,1916.09765625,131.42507934570312,771.9202880859375,80.19384765625,765.5820922851562,1.1683802604675293,0.08237099637861048,0.8758606085819776,12.758,12.748,12.593,0.025,0.03,0.028,AAA,12.033,0.01,12.934,0.01,12.906,0.01,12.019,0.132,,,,,,,1.0,4.006501901954468,3.851283034833622
84.26094,-69.643074,05370262-6938350,84.26086982923493,-69.64295365377286,-0.05269529774390472,1.9011385266972447,0.5440494141110171,1.977452278137207,0.019840314984321594,0.02073628269135952,0.02142074890434742,-2.4600119590759277,0.022725773975253105,0.025401225313544273,-2.130338191986084,1521.8140869140625,0.2080816924571991,37.47477722167969,0.9176245331764221,31,0.03658471256494522,false,12.214278221130371,12.208669662475586,12.16543197631836,245039.11914554605,178627.72931267944,107891.0656917057,271.54351806640625,902.3935546875,536.2423706054688,333.1100769042969,378.8896484375,284.75592041015625,1.1692777872085571,0.4420687353082266,0.610106578190151,12.056,11.892,11.886,0.032,0.036,0.042,AAA,11.428,0.041,12.172,0.117,12.043,0.067,11.291,0.278,,,,,,,1.0,4.277521028266938,3.8478405953608714
84.266308,-69.167656,05370391-6910035,84.26633131861706,-69.16767771993047,-0.05709066285865569,1.512917496979704,0.7297803052091669,1.6797317266464233,0.014401501975953579,0.013903552666306496,0.014380746521055698,-3.969937324523926,0.019043801352381706,0.018196212127804756,-3.079197883605957,517.2030029296875,0.10232638567686081,7.269869327545166,0.8773044347763062,31,0.02652362920343876,false,12.924691200256348,13.073410034179688,12.650398254394531,127370.91039334716,80547.63038569831,69023.78133316404,255.4058380126953,498.7000732421875,518.8535766601562,155.24154663085938,448.9991760253906,153.7280731201172,1.1742980480194092,0.08369730019143239,2.7194936510378036,12.274,12.171,12.058,0.023,0.027,0.032,AAA,12.493,0.01,13.204,0.01,13.006,0.01,11.632,0.149,12.796741609747931,0.04557144326992808,13.355631660685573,0.04554197508243003,13.127141996616912,0.04599241008723683,1.0,4.11608628414004,3.82221746608736
84.43914,-69.309685,05374539-6918348,84.43913265988243,-69.30967611820745,0.047472689091590636,1.9005347263364487,0.6026392572703695,1.993791937828064,0.017633339390158653,0.016649357974529266,0.017100118100643158,2.7761614322662354,0.024251744151115417,0.02075071632862091,2.5861499309539795,799.8853149414062,0.1542966067790985,17.59678840637207,1.1066244840621948,31,0.03442247584462166,false,12.843300819396973,12.939300537109375,12.599592208862305,137286.09163849667,91137.43881627102,72330.44916123341,107.66984558105469,1275.0654296875,219.76861572265625,414.6972351074219,215.2840576171875,335.976806640625,1.1907097101211548,0.03330961040973031,0.8771263036808876,12.36,12.242,12.187,0.024,0.025,0.026,AAA,12.743,0.01,13.134,0.01,12.956,0.01,12.584,0.199,13.10466048627458,0.043811628858240775,13.574892810193115,0.044051761563953726,13.388007092808753,0.04456908343903078,1.0,4.150229266471198,3.8458484697893516
84.611746,-69.764206,05382681-6945511,84.61176821222664,-69.7642099862059,0.001089991152142429,1.7693300775179122,0.590059137608777,1.8651269674301147,0.014757147058844566,0.013626194559037685,0.013891104608774185,0.07846684008836746,0.018422957509756088,0.01763112097978592,-4.821591377258301,683.1473388671875,0.1066616103053093,9.201148986816406,0.8117477893829346,31,0.026728589087724686,false,10.908990859985352,11.012678146362305,10.682861328125,815361.6250538282,537459.5578922601,422681.91397073254,648.8096923828125,1256.703857421875,1262.4417724609375,425.73016357421875,884.6036376953125,477.8206787109375,1.1775652170181274,0.03115949540494733,0.6659303986220725,10.389,10.314,10.281,0.021,0.024,0.023,AAA,10.675,0.118,11.271,0.095,10.945,0.078,10.156,0.152,,,12.379467964172365,0.052650626748800285,12.019431296893034,0.045484455009306216,1.0,5.095434638220906,3.9044726887439354
84.661939,-69.13736,05383886-6908144,84.66195550825508,-69.13738162254838,0.02736258294477251,1.8085384651580023,0.6440261606850632,1.9197866916656494,0.014260377734899521,0.012493514455854893,0.013456153683364391,2.0334625244140625,0.01795218326151371,0.016553357243537903,1.058584451675415,450.73883056640625,0.07758486270904541,4.59065055847168,1.0447266101837158,31,0.025255315005779266,false,12.477442741394043,12.797542572021484,11.917064666748047,192295.65394434807,103848.44796316618,135622.66283928024,209.99293518066406,915.7244262695312,376.66314697265625,275.7064208984375,495.908203125,273.4833984375,1.2453277111053467,0.08066715326801507,0.9144648784364823,11.184,10.898,10.697,0.027,0.032,0.027,AAA,12.623,0.01,13.114,0.01,12.516,0.01,10.44,0.126,13.365612981856911,0.045712280774032096,14.226518882131215,0.049056176524095836,14.04445319234886,0.05016070942068434,1.0,4.381062788787544,3.7288633644749063
84.677308,-69.017288,05384255-6901022,84.67735318493712,-69.01731208185845,-0.039514207653541945,1.6148134040198672,0.507802947594618,1.6927746534347534,0.012424624525010586,0.016013437882065773,0.014359084889292717,-2.751861095428467,0.016220981255173683,0.020337220281362534,-4.0995941162109375,374.51513671875,0.060321055352687836,2.391873598098755,0.8321987986564636,31,0.0302434004843235,false,13.089290618896484,13.14385986328125,12.954302787780762,109453.74193861545,75487.15236531246,52171.96849256055,104.84791564941406,1043.9285888671875,225.01768493652344,335.4720764160156,126.51622772216797,412.37371826171875,1.1663293838500977,0.10444538706979484,0.9994312064401902,12.785,12.708,12.698,0.026,0.037,0.033,AAA,12.363,0.03,13.274,0.03,13.176,0.03,12.362,0.171,12.29246425628662,0.04286517575383186,12.466668682530887,0.04837367663894966,12.277858937791324,0.04659453128085273,1.0,4.2053321690778604,3.9327087008420003
84.679486,-69.025673,05384307-6901324,84.67953095800385,-69.02570793145348,-0.0012972938502732907,1.6332428579665625,0.5763787603818178,1.7319626808166504,0.015013977885246277,0.015396752394735813,0.016900744289159775,-0.07675957679748535,0.019512590020895004,0.022072486579418182,-1.7839685678482056,579.3529663085938,0.11160345375537872,8.41436767578125,0.9259818196296692,31,0.03240900859236717,false,13.036505699157715,13.08138656616211,12.91981315612793,114906.47350992558,79958.0420595729,53855.838836182294,128.5712890625,893.7179565429688,292.8011169433594,273.0797119140625,212.31886291503906,253.65545654296875,1.164546012878418,0.13845644005769528,1.0886338983457404,12.756,12.652,12.602,0.027,0.028,0.029,AAA,12.393,0.01,13.284,0.01,13.246,0.01,12.424,0.18,,,12.285569821328702,0.04943709313116645,12.107850436270715,0.046286860440236735,1.0,4.03016945132009,3.859436136756305
