RA,DEC,overall_mean,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,best_period,alarm_level_flag,std_amplitude,logT,logL
83.955935,-66.700485,17.620718038528896,14.136,13.411401050788092,13.524,0.0,937605.7186890298,585.2601756328672,0.0,937605.7186890298,626.6502234984778,0.0,937605.7186890298,667.1458785024212,0.0,28.391,8.213000000000001,36.604,1.6224999999999987,31.049199999999992,7.6974,38.746599999999994,1.7545000000000002,34.117,30.53334401616027,0.0,7.00756956369325,3.764216495913198,4.342513342103172
84.059698,-69.191147,28.43846050420168,28.494,12.765598319327731,12.763,0.0,39367.91498156868,609.5894051010607,0.0,39367.91498156868,651.8078441697387,0.0,39367.91498156868,693.0788825963207,0.0,2.2491999999999983,27.2558,29.505,0.0863000000000013,3.1216399999999993,26.6608,29.78244,0.12012,3.5299999999999976,392.9259236422608,0.0,0.4193350907893916,3.790269281288652,4.01970671496329
84.073025,-68.963707,42.18361382799325,42.223,12.337318718381114,12.336,0.0,44196.31205344165,607.5622267200927,0.0,44196.31205344165,649.7122804999706,0.0,44196.31205344165,690.9193083715928,0.0,1.936,41.1856,43.1216,0.0499999999999989,2.8692000000000064,40.613119999999995,43.48232,0.0740799999999985,3.993000000000002,1156.9793869679177,0.0,0.7977674403539476,3.851283034833622,4.006501901954468
84.080953,-68.224899,5.141069139966274,5.142,14.623030354131538,14.622000000000002,0.0,3868.0700165364256,607.5622267200927,0.0,3868.0700165364256,649.7122804999706,0.0,3868.0700165364256,690.9193083715928,0.0,0.5667999999999997,4.8614,5.4281999999999995,0.1191999999999975,0.88476,4.686520000000001,5.571280000000001,0.1883200000000027,1.1529999999999996,419.7166082991888,0.0,0.1453074151513237,3.6031834774403024,4.052548902189321
84.223679,-70.35643,16.3316740237691,16.309,13.367631578947368,13.369,0.0,12110.627134933557,603.50773170925,0.0,12110.627134933557,645.5206672501085,0.0,12110.627134933557,686.5993492107091,0.0,0.8193999999999999,15.9548,16.7742,0.0546000000000006,1.2204000000000017,15.71192,16.93232,0.0813600000000036,1.5730000000000004,417.7058435406126,1.0,0.2419630600917829,3.799846729048561,4.004316552328175
84.236771,-69.271767,46.65803105252116,46.73989653916812,12.227948371334609,12.225735678367196,0.0,82710.22339582225,597.4256400245054,0.0,82710.22339582225,639.23202014023,0.0,82710.22339582225,680.1173629200911,0.0,2.9560060237269496,45.05268997067478,48.00869599440173,0.068800000000003,4.174033385024607,44.27455331864463,48.448586703669235,0.0981799999999992,6.2901877075156065,1152.471493879578,0.0,0.5018873786457121,3.842644267559302,4.469829462975044
84.26094,-69.643074,47.7415699831366,47.746,12.203099494097808,12.203,0.0,134816.96341127186,607.5622267200927,0.0,134816.96341127186,649.7122804999706,0.0,134816.96341127186,690.9193083715928,0.0,3.3933999999999997,45.9786,49.372,0.0768000000000004,5.036000000000016,45.22092,50.256920000000015,0.1145600000000008,7.417999999999999,23.987651539005984,1.0,1.0936066865080365,3.8478405953608714,4.277521028266938
84.266308,-69.167656,20.083300840336133,20.073,13.14386050420168,13.144,0.0,74772.45763510402,609.5894051010607,0.0,74772.45763510402,651.8078441697387,0.0,74772.45763510402,693.0788825963207,0.0,2.6554,18.7069,21.3623,0.1442999999999994,3.634679999999996,18.24248,21.877159999999996,0.1975999999999995,4.657,310.7991735919206,0.0,0.4667273695638596,3.82221746608736,4.11608628414004
84.289308,-69.324539,43.23569191919192,43.2825,12.310641414141417,12.309,0.0,77227.16885665245,608.5758216466078,0.0,77227.16885665245,650.7600824956015,0.0,77227.16885665245,691.9991291210342,0.0,2.756050000000002,41.8234,44.57945,0.06935,4.2360299999999995,41.04779,45.28382,0.1070000000000011,5.724000000000004,533.4785329336049,0.0,0.6531644552144267,3.8626142532778487,4.514564532291361
84.311686,-70.506462,5.803035593220339,5.798500000000001,14.491403389830507,14.492000000000004,0.0,5709.576460110175,604.5213728164041,0.0,5709.576460110175,646.5686315590032,0.0,5709.576460110175,687.6794407693675,0.0,0.5632999999999999,5.5219,6.0851999999999995,0.1055500000000009,0.8726599999999998,5.35356,6.22622,0.1632200000000008,1.1349999999999998,344.8509353574466,0.0,0.0955951750874488,3.6065551376300378,4.260297833870374
