star_idx,RA,DEC,overall_mean,overall_median,overall_mean_mag,overall_median_mag,offset_flag,chi_squared_68,chi2_threshold_68,chi_flag_68,chi_squared_95,chi2_threshold_95,chi_flag_95,chi_squared_997,chi2_threshold_997,chi_flag_997,amplitude_5,lower_percentile_5,upper_percentile_5,mag_amplitude_5,amplitude_1,lower_percentile_1,upper_percentile_1,mag_amplitude_1,largest_amp,largest_amp_mag,best_period,alarm_level_flag,std_amplitude,logT,logT_std,logL,logL_std,binary,SIMBAD_maintype,SIMBAD_othertypes,teff,teff_std
312,16.101214,-72.178276,6.334289948271899,6.331297778821804,14.396106405739536,14.396344771485612,0,6693.559989611292,1707.5915909084079,0,6693.559989611292,1777.4965674045181,0,6693.559989611292,1844.6931045702272,0,0.4783665056577808,6.103718990457385,6.582085496115166,0.0818168555838863,0.7199851618314952,5.973675826937971,6.693660988769466,0.12388647686625731,0.8356880847053061,0.14399999999999835,22.798979357850016,1,0.12075938572574377,3.6387836786784624,0.012391716925706,3.987316035217126,0.0064720118014181,False,RedSG_Candidate,*|MIR|NIR|s?r,4352.95,124.20264691221358
313,16.113623,-72.547836,28.327198539440236,28.330013336865196,12.769653488647288,12.769618733748551,0,45911.005141575035,1725.7364272121538,0,45911.005141575035,1796.0059040272513,0,45911.005141575035,1863.543837464453,0,1.160552418999952,27.744827787563562,28.905380206563514,0.044641305405891174,1.6291545814680504,27.505787916717694,29.134942498185744,0.062006014504508045,2.018962750588713,0.07699999999999996,4.253058435214314,1,0.3417246636887663,3.908888296518037,0.0165565838328682,4.3317551918949775,0.0104934770843868,False,Star,*|MIR|NIR|s?b,8107.525,309.08271445520853
314,16.180614,-71.649818,4.669636052357229,4.661768904630652,14.727478529112066,14.728499275377311,0,13533.813112262726,2349.318775265404,0,13533.813112262726,2431.1205362102532,0,13533.813112262726,2509.460328598739,0,0.5444895026638052,4.410337729117218,4.954827231781024,0.1264691792129451,0.7850994222574705,4.278319778163564,5.063419200421034,0.18312202083282614,0.9020775437056034,0.2111949074123789,1291.398370580639,0,0.009816677036688475,3.6283914847162206,0.0002554530659444,4.141155398897743,0.0071954266046005,False,RedSG_Candidate,*|MIR|NIR|s?r,4250.025,2.4998749968748437
315,16.197788,-72.044441,5.472977336790993,5.473004699692755,14.555082655234798,14.55441964072563,0,79181.54343504406,2446.9783452598267,0,79181.54343504406,2530.440054098515,0,79181.54343504406,2610.3347316592526,0,0.5988552690233311,5.177688588685577,5.776543857708908,0.11898245480530534,0.860152784681115,5.03694455262807,5.897097337309185,0.17120771524461453,1.022757035104929,0.20382109938913473,2.359764202965155,1,0.17740977129523133,3.651624438913455,0.0068400054922845,3.9754141132122385,0.0064268386984032,False,RedSG_Candidate,*|MIR|NIR|s?r,4483.575,70.61493733623219
316,16.230061,-72.513527,2.507816930605555,2.5034656743813173,15.402969197719136,15.404,0,5592.190904480311,1693.478403294577,0,5592.190904480311,1763.0985280028033,0,5592.190904480311,1830.0282697430382,0,0.38403742407547714,2.3215078538991185,2.7055452779745957,0.16658752151783496,0.5691773642077229,2.2177667072033618,2.7869440714110847,0.24731999999999843,0.6623443246240872,0.2893606097050938,289.60124484497294,1,0.04768601582248925,3.628399148623785,0.0005108204681292,3.9972514302082423,0.0066548903449813,False,RedSG_Candidate,*|MIR|NIR|s?r,4250.1,4.998999899979996
317,16.24057,-72.385185,21.615571762830015,21.61101337295689,13.063249376883856,13.063252574314006,0,34318.90867500896,1728.7604918390475,0,34318.90867500896,1799.0905306102218,0,34318.90867500896,1866.6851873727283,0,0.9565887622662288,21.154530059037654,22.111118821303883,0.04800000000000004,1.414241796021141,20.927449087825792,22.341690883846933,0.07110555824339215,1.6697753965249902,0.08385147118021585,1.516380634294587,1,0.26375073948131417,3.8829853399712992,0.0108317288753606,4.227647946027299,0.0059787063083909,False,Supergiant,*|MIR|NIR|s?b|sg*,7638.1,190.5016797826203
318,16.264754,-72.108932,17.76236944775881,17.761,13.276407393654361,13.276536660797104,0,24829.669108565467,2176.114333719567,0,24829.669108565467,2254.8848758231557,0,24829.669108565467,2330.385346546735,0,0.8101316314180096,17.354918495426936,18.165050126844946,0.04919648297366841,1.1524409597576195,17.19085938476967,18.34330034452729,0.07039302523089042,1.3834714018326224,0.08500000000000085,448.77120933855355,0,0.02029984838288347,3.7604205984604326,0.0041856448041709,4.316380858319135,0.0067534292217938,True,,,5759.975,55.513506239472925
319,16.297483,-72.724457,15.605874380434392,15.596,13.416955123639298,13.4175932547592,0,26363.496926536423,1724.7284009471673,0,26363.496926536423,1794.9776785607512,0,26363.496926536423,1862.496693100846,0,0.748591317895583,15.252859580023854,16.001450897919437,0.05230871404506132,1.0070742327378657,15.123266777107906,16.130341009845772,0.06999999999999851,1.339209058427059,0.09270217831002725,396.8700726228675,0,0.09499872692398113,3.924777921335163,0.0117974201409453,4.121277909007132,0.0112337844391875,False,BlueSG_Candidate,*|MIR|NIR|s?b,8409.65,228.44447355976905
320,16.299472,-71.72628,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.628422139535051,0.0009204313058311,4.264333019509185,0.0093519514181998,False,,,4250.325,9.00801726241685
321,16.382862,-72.763603,3.3821280712920236,3.3770040364262868,15.077837465666402,15.078522145210773,0,7815.669373574612,1712.6319007107988,0,7815.669373574612,1782.63832228337,0,7815.669373574612,1849.92987424896,0,0.40962075044711677,3.187787318246548,3.5974080686936647,0.13136550164754013,0.6192873645095025,3.079392059904982,3.6986794244144847,0.19866214521077197,0.7331404462987838,0.23619008074303238,326.1319560116924,0,0.04223207144319864,3.6283965940029574,0.000442408231986,4.0587705676498445,0.0063238160401414,True,RedSG_Candidate,*|MIR|NIR|s?r,4250.075,4.329477451148116
322,16.445653,-71.772797,20.91218899864977,21.043602936390407,13.100603492697628,13.092214336693575,0,1102727.0988208442,4158.914934482247,0,1102727.0988208442,4267.38465569495,0,1102727.0988208442,4370.705978050269,0,3.6512280319367427,18.91553419536727,22.566762227304014,0.19155425661934444,4.8191464994712625,18.21876562712786,23.03791212659912,0.2550011237712084,6.514209828107283,0.3403862945372005,27.55617166709258,0,0.8898363068716701,3.89287201741098,0.0064669091011721,4.266838425272068,0.0069168179933123,False,BlueSG,*|Em*|EmO|MIR|NIR|s*b,7813.975,116.35484250773578
323,16.457567,-72.369637,12.46414499746053,12.4639217062211,13.661023076375708,13.661000000000001,0,12782.599822221975,1716.6641055175937,0,12782.599822221975,1786.7515748703524,0,12782.599822221975,1854.1190373285785,0,0.6068988483124311,12.148745710646873,12.755644558959304,0.05322290579479905,0.8711963134832246,12.02837058867484,12.899566902158064,0.07600000000000051,1.0262212642495374,0.08908744526334722,1.762461025214833,1,0.16825202380197848,3.909543995052471,0.0125689538659304,3.979662011304818,0.0102536921968103,False,Supergiant,*|MIR|NIR|s?b|sg*,8119.775,234.99510500221064
324,16.537387,-72.402466,44.47238241515536,44.46251523142307,12.279918638959034,12.28,0,116721.57444735983,1735.8165602547253,0,116721.57444735983,1806.2877029781282,0,116721.57444735983,1874.0145201586467,0,1.8407765775556513,43.59425,45.435026577555654,0.0449817492735356,2.6017353821137235,43.23409310410404,45.835828486217764,0.063911165161878,3.2014748533729858,0.07798174927353685,389.6429704954634,0,0.1806877082991002,4.003577922241088,0.0202031016818132,4.619365328430443,0.0240380390406112,False,Supergiant,*|NIR|s*b|s?b|sg*,10082.725,469.04192176712735
325,16.553088,-72.631592,24.06332367337505,24.058508731085887,12.946766962640703,12.946752870193176,0,43262.36832398729,1719.688234108023,0,43262.36832398729,1789.836426356286,0,43262.36832398729,1857.2607627745147,0,0.9988448761762498,23.576547508287376,24.575392384463626,0.04483936562556323,1.4260675633602524,23.35730405098812,24.783371614348372,0.0649999999999995,1.7021326090982676,0.07727484855972655,217.79901573752466,0,0.09072589573183996,3.922862936873443,0.0240881325051246,4.295871006378441,0.0162840625345115,False,Star,*|MIR|NIR,8372.65,464.3888214632217
326,16.562863,-72.560211,6.673592716236756,6.671244643016801,14.33961318200229,14.339725778218337,0,19073.447651438968,1746.9044361745125,0,19073.447651438968,1817.5967309706766,0,19073.447651438968,1885.5306834042024,0,0.6497044790581423,6.359215724466965,7.008920203525108,0.1057257782183374,0.8835491492197205,6.227314556875601,7.110863706095322,0.14390761766119908,1.1133585009753695,0.18253808830599638,324.94254958880003,0,0.06203114310463895,3.628388930050312,0.0,4.352168898892511,0.0064578778049534,True,RedSG_Candidate,*|MIR|NIR|s?r,4250.0,0.0
327,16.563437,-72.591248,18.39279738931866,18.39108196105119,13.238536930114874,13.238715272444935,0,27107.686360798136,1726.7444511144063,0,27107.686360798136,1797.0341211861107,0,27107.686360798136,1864.5909679561469,0,0.8189598138526009,17.987472270446496,18.806432084299097,0.04800000000000004,1.1313655265305265,17.812443005890632,18.94380853242116,0.0669999999999984,1.372757500936558,0.08171527244493326,1.3600618553682702,1,0.21483603208907742,3.864010939219333,0.0082229030676552,4.196914913606476,0.0064247820668606,False,Star,*|MIR|NIR,7311.575,138.4368786667772
328,16.571746,-72.462975,20.341963839965906,20.315107481746267,13.129539639366325,13.130115561098503,0,136818.6222285362,1752.952250022822,0,136818.6222285362,1823.7648751333666,0,136818.6222285362,1891.8115314257734,0,1.9790813090069506,19.40961869099305,21.3887,0.1050808927689495,2.6280482308229907,19.1136,21.741648230822992,0.1401265025573437,3.312040562278444,0.17647201777023547,205.5584450845915,0,0.25368744791974895,4.146128035678238,0.0,4.475759239497163,0.0063499808339287,False,BlueSG,*|Be?|Em*|EmO|MIR|NIR|s*b|s?b|SB*,14000.0,0.0
329,16.671322,-72.896004,5.332453539267853,5.329941417862481,14.583016940379261,14.583092598767365,0,8407.277544978515,1686.4216311725518,0,8407.277544978515,1755.8988813281999,0,8407.277544978515,1822.6948054308612,0,0.3941741615914882,5.141825838408511,5.536,0.08009259876736508,0.5692099707809088,5.059725733155501,5.62893570393641,0.11536296049305328,0.672836675718961,0.13700000000000045,316.09514234848007,0,0.03935541011473213,3.6379897807846855,0.0121289214160734,4.020784948571816,0.0082413116583236,True,,,4345.0,121.34661099511597
330,16.791081,-73.498528,3.335931135365479,3.334580177032306,15.0925287653486,15.092161770609895,0,6705.912162021092,1682.3891361848903,0,6705.912162021092,1751.78460843581,0,6705.912162021092,1818.5039386797316,0,0.333288858871045,3.1694392191779164,3.5027280780489614,0.10839999999999961,0.5115808793094874,3.076868977593125,3.588449856902612,0.16697059154154203,0.5806119823070053,0.1896902996482055,561.3625499666146,1,0.01564162188009907,3.63582290691173,0.0114356682765206,3.978020879776949,0.0074933513319565,True,,,4323.375,113.84137813203073
331,16.823183,-73.22393,7.902005654100704,7.53967178284556,14.202626168091202,14.206240149213574,0,1164127.2622134225,1761.0158726754898,0,1164127.2622134225,1831.9886132599543,0,1164127.2622134225,1900.1852372192673,0,6.9457841201941175,4.8812736202744365,11.827057740468554,0.9606685565340438,7.706048744029276,4.616532102667803,12.322580846697079,1.066051130211358,11.905002031096688,2.2460000000000004,32.97715842049325,0,0.4998662921996121,3.7007945461335536,0.0060046284440568,4.015585163108517,0.0078807462701759,True,ClassicalCep,*|cC*|Ce*|NIR|V*,5021.05,69.42188055649314
332,16.834747,-72.852707,5.145349801712173,5.141967287641783,14.621887943757185,14.622282942279304,0,9911.06796266169,1707.5915909084079,0,9911.06796266169,1777.4965674045181,0,9911.06796266169,1844.6931045702272,0,0.42844550672360615,4.9355070602446895,5.363952566968296,0.09040223953971704,0.6484648021848765,4.812916968971597,5.461381771156473,0.13726911346419968,0.7671567780994986,0.16241638665368008,319.20767663038293,0,0.036342896229799644,3.6247202954866,0.0090190844651266,4.066860990533696,0.0076283987627145,True,RedSG_Candidate,*|MIR|NIR|s?r,4214.25,87.51821239033622
333,16.846935,-72.442535,17.48732191357723,17.48109696859266,13.293350262598295,13.293912362978805,0,21689.299418490355,1724.7284009471673,0,21689.299418490355,1794.9776785607512,0,21689.299418490355,1862.496693100846,0,0.7861298043094394,17.098,17.88412980430944,0.04899999999999771,1.1558678426854136,16.917625177844638,18.07349302053005,0.0716956533770734,1.388881659553899,0.0860000000000003,1.814097684876893,1,0.21158546864397357,3.918274165588253,0.0085796820037883,4.125445136190663,0.0087985345316003,False,Supergiant,*|NIR|sg*,8284.65,163.66697131675653
334,16.875432,-72.409515,3.950972425622435,3.9486595926391748,14.908835899977179,14.908876447670526,0,5939.005748666335,1699.5269702707694,0,5939.005748666335,1769.2693202476455,0,5939.005748666335,1836.3135394698893,0,0.4243744279195716,3.743860082632603,4.168234510552175,0.1165967092559903,0.5944095729886478,3.6582252270462736,4.2526348000349214,0.16364246251651338,0.7271492034798297,0.20000000000000284,6.83026894316726,1,0.11527304468087961,3.647602996032643,0.0103012632031964,4.069602734068495,0.0084949322814223,False,RedSG_Candidate,*|MIR|NIR|s?r,4442.25,105.3681047566103
335,16.897636,-72.276939,4.758423212998257,4.760060822652366,14.706774191422035,14.706078152740838,0,6907.787972762004,1694.4865038556782,0,6907.787972762004,1764.1270147023326,0,6907.787972762004,1831.0758503058937,0,0.4161566071471663,4.5522689903217355,4.968425597468902,0.09530521802723513,0.6105223514180729,4.448454241210196,5.058976592628269,0.13982313081634423,0.7190207886476587,0.16492184725916204,374.1972093768351,0,0.03988661644016559,3.642711770167333,0.012237260507793,4.052914789869548,0.0066409649313489,False,RedSG_Candidate,*|MIR|NIR|s?r,4392.5,123.76893794486564
336,16.956915,-72.214272,18.2338877513832,18.231593944517268,13.247970311618175,13.248,0,25881.07475902642,1732.7925450270736,0,25881.07475902642,1803.2032500886105,0,25881.07475902642,1870.8734602802015,0,0.8266665440556444,17.830733455944355,18.6574,0.04899999999999949,1.1913989855607952,17.653263960672028,18.844662946232823,0.07055484223740471,1.4167733894628363,0.08500000000000085,3.5950360099298018,1,0.24039134032337642,3.845177136448825,0.0025983595932891,4.202090823234451,0.0062389933602571,True,Supergiant,*|Em*|EmO|NIR|s?b|sg*,7001.275,41.888236713903346
337,16.976536,-72.683044,36.164738818668376,36.15966668851219,12.50443274332691,12.504513661345475,0,102935.58518037199,1728.7604918390475,0,102935.58518037199,1799.0905306102218,0,102935.58518037199,1866.6851873727283,0,1.59636306460159,35.39606097958541,36.992424044187,0.04795094488870788,2.2109152991322603,35.14744337583511,37.35835867496737,0.0660041282092294,2.8130000000000024,0.08500000000000263,407.04971713715076,1,0.14553802117250686,3.980690649894472,0.029472900827356,4.504496347627203,0.0278304354107019,False,BlueSG,*|MIR|NIR|Pe*|s*b|s?b,9565.125,649.1263238962043
338,16.982439,-72.673393,5.359133039488761,5.353,14.577739879272764,14.578590064164844,0,12057.408881167878,1721.7043079549046,0,12057.408881167878,1791.8929522419307,0,12057.408881167878,1859.3551766558933,0,0.4892099212027734,5.125040078797227,5.61425,0.09885755690993925,0.7137208128935741,5.0215328851129515,5.735253698006526,0.14452606440614346,0.8626612910365274,0.1750000000000007,1146.9572585328979,0,0.01381833732968163,3.635930880088905,0.0114811713649087,4.146845810855004,0.0084680951586998,False,RedSG_Candidate,*|MIR|NIR|s?r,4324.45,114.32277769543563
339,17.022895,-72.14518,23.71406312769414,23.71569532425436,12.96262861821871,12.962160544159772,0,48273.362737175376,2175.107192665374,0,48273.362737175376,2253.8597629301453,0,48273.362737175376,2329.343399732214,0,0.9969135960825213,23.22001789847499,24.21693149455751,0.04514782207374424,1.43561595528665,23.00036925146379,24.43598520675044,0.06560404751541604,1.7014500154311598,0.0781156588774099,265.47299742322895,1,0.09081042051709169,3.8947105707152394,0.0106148040163133,4.274468624913314,0.0070543880079242,True,Supergiant,*|MIR|NIR|sg*,7847.125,191.79542323788647
340,17.030683,-71.81395,13.579510278561623,13.591612711919453,13.568244468127276,13.566828345147465,0,95317.15517036991,4105.640852269379,0,95317.15517036991,4213.420765168721,0,95317.15517036991,4316.095871028292,0,1.211909029445657,12.960885168457771,14.172794197903428,0.09699999999999953,1.7524220923610105,12.696132668564097,14.448554760925107,0.14064305638192565,2.087345544152557,0.16734780573205477,390.9644509458354,0,0.04875791621283534,3.628314838201267,0.0013739718622745,4.3317565439708225,0.007528001877779,False,RedSG_Candidate,*|MIR|NIR|s?r,4249.275,13.443376621965184
341,17.048329,-72.521729,9.570439727927035,8.763477335595002,13.993834687270617,14.043239808219214,0,1499025.3526349291,1762.0238151743044,0,1499025.3526349291,1833.0165441944407,0,1499025.3526349291,1901.2318897776931,0,8.489935889029976,6.197117038598696,14.687052927628672,0.9371533911072358,9.451505693628178,5.92035,15.371855693628177,1.035952502694336,10.016422795162196,1.1019999999999985,33.635120372068336,0,0.8521498293629645,3.6989700043360183,0.0004342944819032,4.0534814771170495,0.0072465738076553,True,ClassicalCep,*|cC*|Ce*|NIR|V*,5000.0,5.0
342,17.051814,-71.691063,26.387257128787585,26.383971515846035,12.846696783266172,12.846822829914228,0,85937.46001169356,2858.623547852327,0,85937.46001169356,2948.742518068232,0,85937.46001169356,3034.8732463258148,0,1.2997031641549128,25.754519120950597,27.05422228510551,0.05364313172873558,1.8718584144127455,25.43251724664226,27.304375661055005,0.0773541308486525,2.1732162894692237,0.08935686827126155,1.1584070974606848,0,0.37642239933615507,3.81256243859456,0.002396971523982,4.425005185086869,0.007310174318738,False,Star,*|NIR|s?b,6494.75,35.84602488421833
343,17.061598,-72.624634,15.474807250172434,15.468416607558435,13.426101547227482,13.42618022984573,0,26290.00994070586,1729.7685086655981,0,26290.00994070586,1800.1187228901035,0,26290.00994070586,1867.7322763220382,0,0.7443600989368022,15.100489901063199,15.844850000000001,0.05248073989803359,1.0798765905566476,14.93619786767114,16.016074458227788,0.07597000000000165,1.263458788083259,0.0895192601019641,251.15503203360055,1,0.06394604515355198,3.8062919260992953,0.0082851576130247,4.217750248116061,0.0071070561876267,True,Star,*|NIR|s?b,6401.65,122.12607215496617
344,17.063286,-72.503166,7.982117296900197,7.60865175993567,14.160179944748695,14.196581123317564,0,544198.204009769,1762.0238151743044,0,544198.204009769,1833.0165441944407,0,544198.204009769,1901.2318897776931,0,3.9545012405710853,6.428331005699405,10.38283224627049,0.5204013190862433,4.476488379829885,6.266111620170115,10.7426,0.5850904616801884,5.747446416224563,0.7817817828606852,30.02759537029119,0,0.3588554512032311,3.7208143869589234,0.0036177997969323,4.043235253910335,0.0074933723270703,True,ClassicalCep,*|cC*|Ce*|NIR|V*|V*?,5257.925,43.8000499428939
345,17.121713,-72.45359,9.127375465737602,9.130237183334714,13.99940422014864,13.998677058856465,0,14085.634120969764,1726.7444511144063,0,14085.634120969764,1797.0341211861107,0,14085.634120969764,1864.5909679561469,0,0.5684826353866406,8.842950422951823,9.411433058338464,0.06800000000000139,0.8204161739874483,8.724,9.544416173987448,0.09752588683437402,1.0123971885132619,0.1206770588564634,449.72084605929854,0,0.06295705074629553,3.628388930050312,0.0,4.171180204070135,0.0069022038901531,True,RedSG_Candidate,*|MIR|NIR|s?r,4250.0,0.0
346,17.226705,-73.999603,2.793847715183422,2.791849257298214,15.2852169499666,15.285222618453071,0,6431.21645101101,1669.2832554119234,0,6431.21645101101,1738.4122649366939,0,6431.21645101101,1804.8820244507087,0,0.33469970801445914,2.625267861371773,2.959967569386232,0.13024215662026428,0.47888159481728154,2.556066394454204,3.0349479892714855,0.18573238738064646,0.5430475723243862,0.21177738154692882,108.55767314042993,1,0.04387312840597343,3.632930304128357,0.0097509361196236,3.953361620088343,0.0070058021255147,False,RedSG_Candidate,*|MIR|NIR|RB?|s?r,4294.675,96.4255898348566
347,17.22848,-72.414505,13.594604309723142,13.628,13.566932861259245,13.564276623078612,0,43075.3166899356,1640.0455392313972,0,43075.3166899356,1708.576305921514,0,43075.3166899356,1774.4857498483304,0,1.0641939038752959,13.004674679795416,14.068868583670712,0.08556721116266885,1.5027923367260723,12.768788499260719,14.271580835986791,0.1210830939410279,1.8214710529345037,0.1457233769213886,2.20594551134918,0,0.3124883917589218,3.743979865241843,0.0090212029189934,4.11964557562267,0.0173632701370341,True,Star,*|NIR,5546.0,115.2019965104772
348,17.314073,-72.275597,5.21266893111727,5.213850953039026,14.607794703827281,14.607000000000001,0,10126.8524941264,1713.6399554923753,0,10126.8524941264,1783.6666480173533,0,10126.8524941264,1850.9771860366918,0,0.4715502766620885,4.978751445077448,5.450301721739536,0.09826307572679305,0.6439067081543,4.8893534458380845,5.5332601539923845,0.1346950894317338,0.7936768889432608,0.16500000000000092,447.350367599309,0,0.042935907504903476,3.628388930050312,0.0,4.207430460937869,0.0076736448325293,True,RedSG_Candidate,*|MIR|NIR|s?r,4250.0,0.0
349,17.321614,-71.556213,5.01190431114413,5.013975362670321,14.650642934422931,14.649572166753087,0,49015.85691938262,2327.1672721856025,0,49015.85691938262,2408.5877442112724,0,49015.85691938262,2486.570382788624,0,0.5410021370456803,4.73701656542887,5.27801870247455,0.11743117294467176,0.8022444359824874,4.61943893117652,5.421683367159007,0.17402863500785593,0.9639302128996174,0.20899705661809698,1.490329800256737,1,0.16138171291442244,3.653212513775343,0.0,4.0080565732445,0.0081225335921275,True,RedSG_Candidate,*|MIR|NIR|s?r,4500.0,0.0
350,17.334506,-71.411934,4.523730881006452,4.523275245615615,14.76185418477285,14.76134128250319,0,29355.298202314076,1935.3574430624017,0,29355.298202314076,2009.7064535918562,0,29355.298202314076,2081.065418021544,0,0.4859919332689584,4.283257418704823,4.769249351973781,0.11694606543449027,0.6960550065792566,4.1760445641600255,4.872099570739282,0.16748056196340322,0.8226525501834443,0.19732284865741434,1.8060862517595586,1,0.14123256140834348,3.628388930050312,0.0,4.09906552500141,0.0080133497183167,True,RedSG_Candidate,*|MIR|NIR|s?r,4250.0,0.0
351,17.354747,-72.260063,4.972928464447257,4.966807394153946,14.659230451899417,14.6595254051414,0,17865.77494531979,1738.8405544042005,0,17865.77494531979,1809.372081754291,0,17865.77494531979,1877.155456283945,0,0.5850084415875454,4.683770001452336,5.268778443039881,0.12806105666502354,0.8253575757793108,4.580162424220688,5.405519999999999,0.1798800000000007,1.0799296137769563,0.2370000000000001,93.13979718081217,0,0.116966533633842,3.628414476033196,0.0008074071445398,4.219391243223924,0.0071697714259611,True,RedSG_Candidate,*|MIR|NIR|s?r,4250.25,7.901740314639554
352,17.629456,-73.466484,3.5393571650246995,3.5394436171079624,15.028270649877253,15.027551226149916,0,8143.629219486563,1684.4053885806295,0,8143.629219486563,1753.841762117579,0,8143.629219486563,1820.5994008345601,0,0.3634111727184095,3.363677924814034,3.7270890975324433,0.11187928245560386,0.5426288779054231,3.277383990846347,3.8200128687517703,0.1666189936225546,0.6202687973125789,0.1905694913944842,625.3050477791179,0,0.0187395923188759,3.628388930050312,0.0,4.013389131153324,0.0071734363620953,False,,,4250.0,0.0
353,17.689535,-73.286728,4.499704321670395,4.497762044646006,14.767489946130679,14.767124360023914,0,9976.846499703835,1676.340319996765,0,9976.846499703835,1745.6129399378199,0,9976.846499703835,1812.2172058194667,0,0.3993490245600677,4.3006509754399325,4.7,0.09604468500598706,0.6042383939883322,4.1965,4.800738393988333,0.14641062998802212,0.6896366820304571,0.16699999999999982,674.5573151825936,0,0.014590633978207366,3.628386375369375,0.0002554560712923,4.102121169817467,0.0073854023213299,True,RedSG_Candidate,*|MIR|NIR|s?r,4249.975,2.4998749968748437
354,17.793628,-73.086525,11.90906028931651,11.921411046699697,13.710533875032278,13.70949778811551,0,32084.60417115908,1720.6962722180672,0,32084.60417115908,1790.8646934713383,0,32084.60417115908,1858.3079766818912,0,0.7083639110503164,11.547,12.255363911050317,0.06450221188449135,1.0255573637619442,11.40176,12.427317363761944,0.0941866036642196,1.2249999999999996,0.11100000000000065,253.80267869979104,0,0.0767645459482542,3.82828762268854,0.0045177520354589,4.049892524795258,0.0081583097751801,True,Star,*|MIR|NIR|s?b,6734.225,70.05283274072507
355,18.18153,-73.294205,26.041778845691237,26.045727417050568,12.860974639392156,12.860827006785392,0,65602.89732267418,1723.7203723173586,0,65602.89732267418,1793.949444779268,0,65602.89732267418,1861.4495348530693,0,1.0923625623161755,25.51099035002841,26.603352912344587,0.045027988663937535,1.5645142407049413,25.247767497459648,26.81228173816459,0.06584340890706564,1.8714909294850202,0.07718659109293391,221.06704657709227,0,0.08482643621933217,3.917815234324464,0.0280238624428201,4.291684856734914,0.0149386077821446,True,Supergiant,*|MIR|NIR|s?b|sg*|sg?,8275.9,534.0217130417077
356,18.234879,-73.533585,3.507949321458861,3.5089306399461826,15.037929443440499,15.037162847739577,0,8171.928238649255,1675.332175337651,0,8171.928238649255,1744.5842981854942,0,8171.928238649255,1811.169366355695,0,0.34689537297304485,3.3299889944605594,3.6768843674336043,0.10767949766915486,0.5132211879860247,3.246288812013975,3.7595099999999997,0.16000005193148326,0.6228248915658101,0.19332050233084352,326.9200572217526,0,0.04129196310855109,3.628909770986497,0.0036070654357686,4.011318195105181,0.0071974427595006,False,,,4255.1,35.341052615902655
357,18.263969,-73.205635,5.109465022669214,5.106,14.629537639088403,14.63,0,15447.981763450578,1704.5673762344388,0,15447.981763450578,1774.4114132396141,0,15447.981763450578,1841.550873719479,0,0.4558502950429162,4.89,5.345850295042916,0.09692758528523804,0.6801779050637995,4.772032078779916,5.452209983843716,0.14459724058054135,0.8245835035590341,0.17566062045853492,709.3479577286801,0,0.028712199183724772,3.658013782883974,0.0113905468345264,4.179142603497862,0.0073635612420631,True,,,4550.025,119.33670589973563
358,18.325872,-73.363472,10.99858428629611,10.923071683565066,13.80249123979276,13.804111205461377,0,475317.3318755029,1762.0238151743044,0,475317.3318755029,1833.0165441944407,0,475317.3318755029,1901.2318897776931,0,3.3025535414106866,9.460931201376482,12.763484742787169,0.32487147949624884,3.8600278813918862,9.21526272993204,13.075290611323926,0.3802485917984999,4.643515160256435,0.4576062284055773,54.063647775206114,0,0.3176895928955896,3.717728737821343,0.0104990490801942,4.345327550739756,0.0100472857122488,True,ClassicalCep,*|cC*|MIR|NIR,5220.7,126.21018183965982
359,18.409569,-73.278755,24.14653131051421,24.146092881214592,12.943001858389074,12.942839386235638,0,53459.51383728722,1726.7444511144063,0,53459.51383728722,1797.0341211861107,0,53459.51383728722,1864.5909679561469,0,0.9667558817196422,23.67,24.636755881719644,0.04400000000000226,1.3781300653755792,23.470186762335846,24.848316827711425,0.06199999999999939,1.6224256104769488,0.07321799249129057,254.54279616201816,0,0.08136493223617455,3.916663149133293,0.0194166614017861,4.1621719629711205,0.0146388402396603,True,Star,*|NIR|s?b,8253.975,369.0229659181119
360,18.6571,-71.876244,5.049624998709439,5.049050601570464,14.64252858856005,14.642087507190356,0,22687.45225275982,2920.0011887147043,0,22687.45225275982,3011.070584694904,0,22687.45225275982,3098.091621564728,0,0.5731364963487842,4.765102826511467,5.338239322860251,0.12358007359211598,0.8299210998645865,4.640923713733283,5.47084481359787,0.17882006352525437,1.0025002452030591,0.21638133251008362,91.6310866024717,0,0.11169631573953677,3.648864767865966,0.0093484995959122,4.1439564603868995,0.0077312455470936,True,RedSG_Candidate,*|MIR|NIR|s?r,4455.175,95.90083094009144
361,18.69335,-73.35096,8.312196348170126,8.312,14.10109276173153,14.100982767347123,0,27198.579369654537,1726.7444511144063,0,27198.579369654537,1797.0341211861107,0,27198.579369654537,1864.5909679561469,0,0.6918197251733353,7.968180274826665,8.66,0.09089633591019108,0.9582858310694107,7.843830447485427,8.802116278554838,0.125086431436932,1.1878444377157473,0.1550172326528756,816.9183784529239,0,0.030163582280971966,3.6430354547343433,0.0130205327726132,4.288381127117754,0.0140613121278842,True,RedSG_Candidate,*|MIR|NIR|Pe*|s?r,4395.775,131.7892232885527
