RA,DEC,mag_amplitude_1,logT,logT_std,logL,logL_std
78.454106,-67.446625,0.1968842754695394,3.940976931580292,0.0738306076699624,3.949488565113534,0.0426693713250252
78.507998,-67.451942,,4.02139709028306,0.0695716636444995,4.823337113537407,0.0601747060506208
78.56421,-68.978951,0.1287845571382959,3.8128498781950393,0.0177681154761182,3.560042410879818,0.0067317198663274
79.170383,-69.656197,0.0348755986412534,3.678550244342485,0.016755728628301,3.3495807514466054,0.0277753410151967
79.434664,-69.342567,0.1025713560960319,4.030466134620126,0.0420433160642393,4.128027937372558,0.0417832665035658
79.593344,-69.545151,0.0489999999999977,4.047383914190474,0.0808953603332846,4.260614076340173,0.0633433234405677
79.846065,-65.858719,0.1716001032579601,3.6020599913279625,0.0,3.053085299771977,0.0179122703882537
80.105058,-69.498871,0.0683113277674696,3.941711390632695,0.0449442271808641,3.9460598980278023,0.0303451467165472
80.180023,-69.487755,0.0618752679323026,3.9231999650464218,0.0095158898336638,3.995296833326827,0.0068002913732686
80.265148,-68.048332,0.1031343827206558,4.037323888729113,0.0770645566297961,4.333217183230701,0.0494142374801214
80.313532,-69.444946,,4.068019721612079,0.0506241447358832,4.915853786485548,0.055264693799641
80.574008,-69.353386,0.0707452631145972,3.926012998870882,0.032348325235539,3.942449823826753,0.0202513402333419
80.906945,-68.777267,0.1716329126596161,3.6419720737182737,0.0123600231849256,3.97901345375336,0.0072777078191261
80.987903,-69.777115,0.1828112564321422,3.6020599913279625,0.0,3.761180717136393,0.0259839587322598
80.988021,-69.776245,0.1970999999999989,3.6069856243620055,0.0133485181843552,3.763245941056782,0.0104250663562128
81.007614,-69.85527,0.1074872517022118,3.6366082384264313,0.0117446005554653,3.9905039077028865,0.0073650078280359
81.086366,-67.662697,0.1722940664088064,3.658540817652671,0.0137579490948355,3.947072485086061,0.0074694975864465
81.121322,-72.285049,1.1432904405191184,3.764544117637778,0.0169598455191549,3.959127838983788,0.0378860979945107
81.156232,-69.532639,0.0714379012566315,3.9709021762138623,0.0807654334075474,3.9809654933915866,0.0433871547874982
81.271244,-72.03624,0.1019482728966014,3.8619717706277648,0.0066379526896089,3.657370159854333,0.0066942514365331
81.279504,-66.04464,0.0700638025168682,3.948741741119051,0.0547082430291215,3.9871291689020176,0.0378770656465955
81.351781,-66.568855,0.0851733664751837,3.781044128867602,0.0181157741174937,3.893428393308299,0.0071269539042023
81.353718,-69.862534,0.0860000000000003,3.677958078335955,0.0072262985020733,3.9238196819052753,0.0082429781436531
81.401093,-69.037949,0.0773153313038168,3.6521883022280086,0.0098238322464755,3.9976113569039895,0.0091315971207112
81.40648,-65.975014,0.0680325951470042,4.040345167980713,0.0689139528717814,4.045665893136052,0.0533861756327764
81.495743,-66.038406,0.0647324174913546,4.062770889438694,0.0796178376071497,4.084229548564676,0.0575534949911675
81.505768,-66.761322,0.0839910613865164,4.001871030239291,0.0491852689022884,4.2680248967666,0.0538452815821816
81.574316,-66.050484,0.047823627548567,3.8340660652590217,0.0245093763372751,3.957832371383028,0.0134578973754815
81.732915,-69.980225,1.059175260974181,3.7486976361501463,0.0152725238688946,3.946649714095411,0.0119445251053971
81.74923,-69.082756,0.0646499999999985,3.8661809682263577,0.0193356900849431,3.937205796927102,0.0053565682939379
81.76531,-66.011261,0.0629999999999988,4.0185247069448735,0.0808276972954936,4.077072196650601,0.0992881744141176
81.879173,-66.582611,0.0860317699060519,3.958821803341536,0.0150199283718774,3.913910872034141,0.0179873397006724
81.953638,-66.03801,0.0722899740828602,3.903159197159958,0.0621687460295203,3.958165917462289,0.0224496362585272
81.97569,-68.328835,0.6623292145208897,3.6020599913279625,0.0,3.642550144035199,0.0248457829962014
81.978051,-68.328995,0.6820955417248378,3.6020599913279625,0.0,3.584910073461578,0.0119863595629166
82.091548,-67.296677,0.0764169135520429,4.054040128095568,0.0199840302461184,4.183601288986221,0.0349032133241181
82.185051,-69.228806,0.0760889250450684,4.033253824636175,0.0481653558556005,4.402539125653486,0.0527383812887539
82.258115,-66.221855,0.0700494175725463,3.8158333357551206,0.0063099721723753,3.962139597928303,0.0081107407571513
82.349941,-69.471077,0.0714299999999994,3.909126603554993,0.0066584428251634,3.8722539001436505,0.0079577629986301
82.49221,-69.386147,0.0670000000000001,3.8899232792574145,0.0094863479349474,3.880982191634301,0.0053833875374406
82.657663,-68.410896,0.1252845816832479,4.059466855211569,0.0453940640113934,4.538558914364276,0.0487796915448959
82.67394,-69.192993,0.3080095065147592,4.078239253809666,0.0724960368589859,4.271502660348102,0.0669729881916408
82.751967,-69.18647,0.1070113329084954,3.924479584046389,0.0647424846905308,3.986049938763685,0.0292862150415006
82.869474,-71.389946,0.0717934973293399,3.822040519335362,0.0218457032372056,3.957176829342316,0.0065721458180855
82.956683,-71.060585,0.0691793146809534,4.025424665429406,0.0676557386705742,4.105642039835448,0.0621962801642792
83.086202,-68.846603,0.0678143364051138,3.8212891177053856,0.0186133418920428,3.994478098072957,0.0063290117405484
83.401523,-69.386848,0.5268321266422369,3.7320980976818903,0.0157748876580125,3.992860971468374,0.0145692598784883
83.475324,-68.799622,0.0634415024758272,3.896830612948729,0.0232541795423216,3.913865684012979,0.0066559404898327
83.535131,-68.717476,0.0622964894431028,3.907624961773148,0.0589678614723486,3.942184340332741,0.0194949835594746
83.579468,-67.108109,0.1002587627043194,4.146128035678238,0.0,4.546826441644242,0.0113031445013626
83.728128,-67.71991,0.0929704753146172,3.8740307638447025,0.020224039181257,3.9271445826382334,0.0071326904059624
83.863142,-69.231224,0.1178632615676633,4.0738209563298025,0.0614677298378733,4.513700299990084,0.0636775572689162
