target_idx,target_ra,target_dec,target_overall_mean,target_overall_median,target_overall_mean_mag,target_overall_median_mag,target_offset_flag,target_chi_squared_68,target_chi2_threshold_68,target_chi_flag_68,target_chi_squared_95,target_chi2_threshold_95,target_chi_flag_95,target_chi_squared_997,target_chi2_threshold_997,target_chi_flag_997,target_amplitude_5,target_lower_percentile_5,target_upper_percentile_5,target_mag_amplitude_5,target_amplitude_1,target_lower_percentile_1,target_upper_percentile_1,target_mag_amplitude_1,target_largest_amp,target_best_period,target_alarm_level_flag,target_std_amplitude,target_logt,target_logl,target_cephied_like,target_ir_variable_like,target_other_variable_like,multiple_match_flag,smash_ra,smash_dec,smash_glon,smash_glat,smash_elon,smash_elat,smash_raerr,smash_decerr,smash_rascatter,smash_decscatter,smash_umag,smash_uerr,smash_uscatter,smash_gmag,smash_gerr,smash_gscatter,smash_rmag,smash_rerr,smash_rscatter,smash_imag,smash_ierr,smash_iscatter,smash_zmag,smash_zerr,smash_zscatter,smash_chi,smash_sharp,smash_prob,smash_ebv,smash_htm9,smash_ring256,smash_nest4096,smash_random_id,smash_ndet,smash_depthflag,smash_ndetu,smash_ndetg,smash_ndetr,smash_ndeti,smash_ndetz,smash_flag,smash_id,distance_arcsec
174,13.627097,-72.570183,8.75704289501197,8.758468692876393,14.044923838900772,14.044110381917273,0.0,87722.0777263773,2380.5310414137775,0.0,87722.0777263773,2462.8670146121553,0.0,87722.0777263773,2541.707205738634,0.0,1.0623258921931082,8.220144546642368,9.282470438835476,0.1320607100544961,1.6061066028898674,7.911463397110132,9.51757,0.2011070937476251,2.198881969655881,212.9795276798204,1.0,0.1617175793141276,3.607745585119329,4.409397767559655,,,,0,13.62713478337381,-72.57020187673683,302.6092362971878,-44.556126666287554,312.76366509312,-64.61229729084731,0.009735999628901482,0.009735999628901482,0.043497998267412186,0.043476998805999756,16.810558,0.005700999870896339,0.03856600075960159,14.277334,0.0040699997916817665,0.13602100312709808,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,5.182773113250732,0.26131799817085266,0.9399999976158142,0.35348400473594666,2174318.0,768206.0,136467612.0,51.41656494140625,22.0,3.0,11.0,11.0,0.0,0.0,0.0,2.0,47955.606412,0.07923415792337644
175,13.638384,-72.180771,4.106172957079507,4.108965656796535,14.867470354379948,14.865819895505055,0.0,60011.774724902134,2360.3942571090374,0.0,60011.774724902134,2442.3859838718754,0.0,60011.774724902134,2520.903717803876,0.0,0.5876322813613277,3.810718876494994,4.398351157856322,0.1556082608394113,0.9017124839148414,3.6724850290837416,4.574197512998583,0.2379431680078152,1.1970968927473211,1.70441613870467,1.0,0.1817645577491665,3.603075720598179,4.15637855845752,,,,0,13.638458655558042,-72.1807413624865,302.5951332342381,-44.94547347117986,313.58119933553394,-64.44473096734357,0.008719000034034252,0.008719000034034252,0.009597999975085258,0.02899700030684471,18.034664,0.010208000428974628,0.04201199859380722,15.150944,0.005129000172019005,0.08066099882125854,13.626863,0.03974299877882004,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,2.3709330558776855,-0.061400000005960464,0.8399999737739563,0.17102299630641937,2171602.0,767434.0,136469613.0,85.9845962524414,15.0,3.0,7.0,7.0,1.0,0.0,0.0,2.0,47955.348503,0.13471455037657573
176,13.648799,-72.665016,14.58473895933925,14.583372237163465,13.490474637620713,13.490606428383924,0.0,205045.15304988495,2380.5310414137775,0.0,205045.15304988495,2462.8670146121553,0.0,205045.15304988495,2541.707205738634,0.0,0.7905471806217026,14.190412148839124,14.980959329460829,0.0590987267260185,1.1573293757943262,14.029310165428374,15.1866395412227,0.0861961872362879,1.68042198605327,457.7810353467358,1.0,0.0796300354876831,3.8046517310958783,4.1768625300938504,,,,0,13.648862083974745,-72.66502680450857,302.60239035947916,-44.46120530890925,312.5704389599205,-64.65901524936997,0.260793000459671,0.260793000459671,0.022595999762415886,0.019632000476121902,14.516436,0.0039969999343156815,0.026705000549554825,13.482336,0.5158159732818604,0.14093999564647675,15.024261,8.831304550170898,99.98999786376953,13.111298,0.025530999526381493,99.98999786376953,99.99,9.989999771118164,99.98999786376953,5.548823833465576,0.26335299015045166,0.4950000047683716,0.42378100752830505,2174319.0,768206.0,136467481.0,76.23005676269531,17.0,3.0,11.0,4.0,1.0,1.0,0.0,2.0,47955.705027,0.0780494933367837
177,13.653195,-72.309631,5.745339853180928,5.74217256733783,14.502313528010626,14.502613491962258,0.0,92126.9919281552,2371.4695608531015,0.0,92126.9919281552,2453.6508052781164,0.0,92126.9919281552,2532.34606117643,0.0,0.6027503921164516,5.453862647638861,6.056613039755312,0.1136293061444018,0.9068642822686116,5.292923491716556,6.199787773985168,0.1713706938555947,1.232840831688736,5.002508040894186,1.0,0.1935716426745523,3.6124518337183305,4.220172448137522,,,,0,13.653295848896699,-72.30962616440071,302.5918843824805,-44.81652982558505,313.3175192857014,-64.50574150345238,0.014228000305593014,0.014228000305593014,0.021375000476837158,0.04077500104904175,17.687202,0.018011000007390976,0.055334001779556274,14.696399,0.005404000170528889,0.009069999679923058,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.394333004951477,-0.1738329976797104,99.98999786376953,0.24059100449085236,2171539.0,767822.0,136468196.0,67.59708404541016,6.0,1.0,3.0,3.0,0.0,0.0,0.0,-1.0,47955.892219,0.11168790673288023
178,13.65933,-72.601669,6.099506028111815,6.097053802508462,14.43732512441131,14.43741322183055,0.0,152935.24349012575,2372.4763978601136,0.0,152935.24349012575,2454.6748490503023,0.0,152935.24349012575,2533.386222606077,0.0,0.6056270461713931,5.794803038978584,6.400430085149977,0.107946681517717,0.9259204238551666,5.632857183285718,6.558777607140884,0.1648286022948344,1.274673421741051,1.1155040523120627,1.0,0.1737574277167184,3.619271340931874,4.124505103898973,,,,1,13.659378677366725,-72.6016685840466,302.5964536525937,-44.524499728203345,312.70716199524054,-64.63458837735391,0.008217000402510166,0.008217000402510166,0.027427999302744865,0.054962001740932465,18.028328,0.006713999900966883,0.10260800272226334,15.165554,0.0029100000392645597,0.23715199530124664,13.909122,0.007571999914944172,0.3187510073184967,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,5.749368190765381,0.5887669920921326,0.32388898730278015,0.3844119906425476,2174318.0,768206.0,136467518.0,57.031070709228516,30.0,3.0,11.0,15.0,4.0,0.0,0.0,2.0,47955.590634,0.05241998769808341
179,13.672227,-73.240891,10.300582830017634,10.302539777487455,13.868126228809311,13.8679050582372,0.0,127223.0874533902,2834.473850750174,0.0,127223.0874533902,2924.216071887102,0.0,127223.0874533902,3009.9938826240027,0.0,0.683355922412737,9.955968216300164,10.6393241387129,0.0720388658320008,1.0132488938957191,9.78443395473514,10.79768284863086,0.1069256017207269,1.4599838722211391,1.2606431224590395,0.0,0.2021989654470242,3.7893745031533688,4.026998947967836,,,,0,13.67230789081566,-73.24094985535694,302.6067391057005,-43.885249701982964,311.3507159673423,-64.907423632352,0.023711999878287315,0.023711999878287315,0.012445000000298023,0.019912000745534897,14.942388,0.008005999960005283,0.01000600028783083,13.726285,0.05510300025343895,0.3360559940338135,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,6.34660005569458,0.3625999987125397,0.8899999856948853,0.3277069926261902,2174298.0,769701.0,136377300.0,17.723703384399414,5.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,48051.2013396,0.227911417789614
180,13.672755,-72.237221,23.780799451030568,23.76697862194733,12.95963070054392,12.960158120496,0.0,79967.76326239454,2388.585591967222,0.0,79967.76326239454,2471.0588531548688,0.0,79967.76326239454,2550.0276427549757,0.0,1.1705919376958749,23.194458882134093,24.365050819829968,0.0532370525842509,1.819279980593116,22.87722713752098,24.696507118114095,0.0828911527847502,2.6320335923021823,1.1510331166230945,1.0,0.3618636830530326,3.940553449377071,4.368079645275419,,,,0,13.672855445173903,-72.23720061720896,302.5816862305762,-44.88883928638664,313.4745744102918,-64.47915665613907,0.021376999095082283,0.021376999095082283,0.023055000230669975,0.008342999964952469,13.550706,0.015805000439286232,0.0036510000936686993,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.8600000143051147,-0.0560000017285347,99.98999786376953,0.21626099944114685,2171602.0,767434.0,136469575.0,24.256099700927734,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47955.1049603,0.13249184978354958
181,13.67278,-72.486137,7.578509184064369,7.575694711037635,14.20147739385906,14.201370815619034,0.0,69282.12134043075,2388.585591967222,0.0,69282.12134043075,2471.0588531548688,0.0,69282.12134043075,2550.0276427549757,0.0,0.6486321416845318,7.253699999999999,7.902332141684531,0.0930487268406441,0.990000635689193,7.089715110522103,8.079715746211296,0.1416104032576601,1.3721735323229192,18.048420380310287,0.0,0.1946673934170338,3.60928920229464,4.225188455838605,,,,1,13.672821429342292,-72.48613753298271,302.587939459039,-44.63994196610978,312.95414423010396,-64.58822063336031,0.01701599918305874,0.01701599918305874,0.021498000249266624,0.03862399980425835,17.797836,0.014675999991595745,0.006777000147849321,14.773276,0.006924999877810478,0.20560500025749207,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,9.135099411010742,0.46790000796318054,0.5799999833106995,0.32778599858283997,2174305.0,768206.0,136467690.0,2.3244690895080566,10.0,3.0,5.0,5.0,0.0,0.0,0.0,2.0,47955.610644,0.04492436468672567
182,13.673452,-73.128853,8.56054403464744,8.608,14.074604423378029,14.063,0.0,228487.2501115643,1736.824560643829,0.0,228487.2501115643,1807.31583746203,0.0,228487.2501115643,1875.061512601343,0.0,2.606181922821568,7.253011741959208,9.859193664780776,0.3338214649888655,3.0330641053936587,7.062052542661401,10.09511664805506,0.3879117889977781,3.724315039632171,31.98557380594186,0.0,0.3175581178328492,3.7159697800108633,4.0966044338160055,,,,0,13.673444145762607,-73.12889846592684,302.60355218744786,-43.997278073687696,311.5914331015158,-64.86141646036684,0.0234570000320673,0.0234570000320673,0.008822999894618988,0.023466000333428383,16.13971,0.0067460001446306705,0.014522000215947628,14.461504,0.03501899912953377,0.20249499380588531,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,6.719666957855225,2.2216670513153076,0.029999999329447746,0.2674350142478943,2174333.0,769333.0,136378709.0,7.5006937980651855,12.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,48051.1201935,0.16388291442766528
183,13.693553,-72.46489,28.83816647978059,28.816,12.750249925444976,12.751024465066838,0.0,131329.50753689697,2399.660447994884,0.0,131329.50753689697,2482.3221002441087,0.0,131329.50753689697,2561.46735704601,0.0,1.295044898170282,28.238451813770443,29.533496711940725,0.048719307018322,2.0219011598767267,27.899317835129196,29.921218995005923,0.0758407952378732,2.7842716570779977,1.5413572820925157,0.0,0.3996158041773947,3.821375893082421,4.013080643971131,,,,0,13.6935549530675,-72.46488806542476,302.5786279121389,-44.661075715244095,313.005060691893,-64.58460666663647,0.018542999401688576,0.018542999401688576,0.012587999925017357,0.011668999679386616,14.684687,0.011633000336587429,0.02062699943780899,13.686741,0.06783600151538849,99.98999786376953,13.723442,0.026947999373078346,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.9101999998092651,-0.03799999877810478,99.98999786376953,0.3278160095214844,2174305.0,767822.0,136468032.0,30.538516998291016,5.0,1.0,3.0,1.0,1.0,0.0,0.0,-1.0,47955.1129159,0.00727951961999376
184,13.699284,-71.76387,8.71793415470201,8.717,14.049349904273353,14.049102329233008,0.0,338716.8160900348,3616.0335973596375,0.0,338716.8160900348,3717.251609541622,0.0,338716.8160900348,3813.779553137893,0.0,0.7073827586157986,8.368680405237324,9.076063163853124,0.0884472425964002,1.08123779925827,8.186029698397245,9.267267497655515,0.1348904926620555,1.4728979677725764,1.1656266375217337,0.0,0.2250035116929557,3.693512718150332,4.044686848823799,,,,0,13.699282413847449,-71.76387982979239,302.55790549723685,-45.361933066716546,314.4612520765704,-64.27412139249381,0.007921000011265278,0.007921000011265278,0.01665399968624115,0.03641200065612793,16.660246,0.004585999995470047,0.026355000212788582,14.60852,0.006206999998539686,0.027163000777363777,13.620569,0.013844000175595284,0.024782000109553337,13.244267,0.016248000785708427,99.98999786376953,13.199146,0.0335329994559288,99.98999786376953,1.4773529767990112,0.09694100171327591,0.05999999865889549,0.0935169979929924,2171604.0,766247.0,136475918.0,90.74029541015625,17.0,3.0,10.0,3.0,2.0,1.0,1.0,2.0,47855.112681,0.03543233908263116
185,13.699347,-71.414688,11.796635064986155,11.788140417729574,13.720839169586364,13.721249499847303,0.0,33284.347762356105,2422.816405209478,0.0,33284.347762356105,2505.8705570617863,0.0,33284.347762356105,2585.383471591884,0.0,0.6764715037708697,11.475221908145684,12.151693411916554,0.0624637118486202,1.061902714192161,11.279976751153525,12.341879465345686,0.0972579630518044,1.4885489092727635,389.1790107858771,0.0,0.0943331536307674,3.9343492500907624,4.142845991301913,,,,0,13.699301462964765,-71.41469933488182,302.5486131371459,-45.711052893012294,315.1733461400695,-64.11339863606668,0.010870999656617641,0.010870999656617641,0.009341999888420105,0.01618099957704544,14.386265,0.0026229999493807554,0.008582999929785728,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.7660000324249268,-0.055799998342990875,0.0,0.05117800086736679,2171414.0,765843.0,136476598.0,40.974605560302734,10.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,47855.323323,0.06629457554049557
186,13.70945,-73.0466,5.472725958650756,5.465581839036391,14.55504779614298,14.556,0.0,33172.32384372524,2381.5378653091643,0.0,33172.32384372524,2463.8910122795955,0.0,33172.32384372524,2542.747290174209,0.0,0.5466151219259459,5.207654016424275,5.754269138350221,0.1085483722042894,0.8023472339387752,5.077350683578897,5.879697917517672,0.1591799846640285,1.1733898108009493,33.663025586373344,0.0,0.1671864832126148,3.604996569477069,4.113238473079172,,,,0,13.709461957692954,-73.04664319031781,302.58692232294266,-44.07933169755532,311.77768427919085,-64.83672223880562,0.01862500049173832,0.01862500049173832,0.051624998450279236,0.03194800019264221,17.818937,0.01245999988168478,0.03510899841785431,14.928889,0.003722999943420291,0.014204000122845173,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.5397499799728394,-0.07500000298023224,99.98999786376953,0.22311800718307495,2174322.0,768962.0,136379427.0,6.149693965911865,4.0,1.0,2.0,2.0,0.0,0.0,0.0,-1.0,48051.2282421,0.15599100436344154
187,13.712406,-73.099899,4.735792923187446,4.734957726785032,14.71234603584188,14.711665813864958,0.0,874739.0525424811,2793.216625876697,0.0,874739.0525424811,2882.311478695124,0.0,874739.0525424811,2967.4828723947408,0.0,0.5779744520719721,4.451435285534146,5.029409737606118,0.132441227676832,0.9463509700011672,4.2865767230371095,5.232927693038277,0.2169505257527575,1.2918718817726882,353.00650157194315,0.0,0.0463304806002768,3.621776994214406,4.029670844221567,,,,1,13.712405929642628,-73.09994221926354,302.5870945914248,-44.026025920836744,311.66450150186256,-64.85968873150522,0.011963999830186367,0.011963999830186367,0.023072000592947006,0.03215799853205681,16.661785,0.005826999898999929,0.019742000848054886,15.045064,0.005590000189840794,0.19709999859333038,14.019001,0.10799600183963776,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,8.079841613769531,0.9843680262565613,0.5199999809265137,0.23299799859523773,2174333.0,768962.0,136379394.0,76.10710144042969,19.0,3.0,7.0,11.0,1.0,0.0,0.0,2.0,48051.982615,0.15558936620759758
188,13.726891,-73.15094,10.669460047989483,10.677818569249904,13.830281138889672,13.828965366388193,0.0,187995.33665238944,2808.310952889938,0.0,187995.33665238944,2897.64320227342,0.0,187995.33665238944,2983.0369750648097,0.0,1.1300156469534972,10.100909607736057,11.230925254689552,0.1149757564717361,1.720775016959168,9.789850173109777,11.510625190068945,0.1758670443965577,2.5816501392311277,130.09919684438103,1.0,0.2372891797347568,3.656365237907991,4.540862360653636,,,,0,13.726883245607931,-73.15100110343266,302.5825718572832,-43.97489779070122,311.5591834280206,-64.88468071495188,0.019686000421643257,0.019686000421643257,0.00827100034803152,0.03942900151014328,16.551998,0.008716000244021416,0.010741000063717365,13.908309,0.03539999946951866,0.22137999534606934,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,5.820462226867676,2.362539052963257,0.6399999856948853,0.2588230073451996,2174333.0,769334.0,136378018.0,23.277088165283203,13.0,3.0,7.0,6.0,0.0,0.0,0.0,2.0,48051.1202067,0.2201211239544517
189,13.761648,-72.768044,7.9941095242974285,7.543609738300308,14.174234971236846,14.205871925626184,0.0,919948.78631589,2404.6944159623813,0.0,919948.78631589,2487.4415558242654,0.0,919948.78631589,2566.6668895276453,0.0,5.837567739242525,5.625791636290744,11.463359375533267,0.773073043175156,6.567034782802047,5.385184382668392,11.95221916547044,0.8654223471938973,7.775942976672302,32.76523652074774,0.0,0.6531784679674765,3.756468455364246,4.180379801624612,,,,1,13.761721418540326,-72.76809256887648,302.5581137746137,-44.35754039517892,312.3859276876886,-64.73336175815662,0.007240000180900097,0.007240000180900097,0.025926999747753143,0.02269599959254265,17.10743,0.008462999947369099,0.016682999208569527,14.992987,0.003126000054180622,0.1601089984178543,14.058065,0.00279999990016222,0.06787099689245224,13.743979,0.014906000345945358,0.015070999972522259,13.363555,0.015407999977469444,0.21016399562358856,4.499176979064941,0.24120600521564484,0.5143479704856873,0.3810249865055084,2174316.0,768586.0,136380051.0,67.91537475585938,34.0,3.0,9.0,13.0,7.0,2.0,3.0,2.0,48051.78903,0.1915788000440038
190,13.767206,-72.472443,15.401937552047189,15.397932757776234,13.431256867047816,13.431561081263691,0.0,79695.03443807353,2854.5986426467075,0.0,79695.03443807353,2944.6549328555543,0.0,79695.03443807353,3030.726945935264,0.0,0.8193280876033846,14.98894277454571,15.808270862149094,0.0579999999999998,1.1856352903967196,14.7872813511719,15.97291664156862,0.0835771307584334,1.712361235882689,358.86758366879417,1.0,0.1297732821901226,3.748223220237395,4.045762133233728,,,,0,13.767197608673687,-72.47244872552942,302.54765002100396,-44.65309456578659,313.011647143356,-64.60787194357732,0.02556299977004528,0.02556299977004528,0.01001999992877245,0.017703000456094742,15.181589,0.019478000700473785,0.004362000152468681,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.1419999599456787,-0.13099999725818634,99.98999786376953,0.334879994392395,2174305.0,768206.0,136467689.0,37.557044982910156,2.0,1.0,2.0,0.0,0.0,0.0,0.0,-1.0,47955.1153683,0.022530441088909902
191,13.784495,-72.567459,21.103751400010033,21.09,13.089281242251449,13.090000000000002,0.0,149101.09835232317,2850.573719766902,0.0,149101.09835232317,2940.5672854930003,0.0,149101.09835232317,3026.5805417499087,0.0,0.9907995691253256,20.62152519856628,21.612324767691607,0.0508682155337059,1.5226057299913194,20.37692090043512,21.89952663042644,0.0778754108014432,2.156779614640591,1.460595094185288,1.0,0.3134748641490422,3.890586026118985,4.237450755712205,,,,1,13.784515211895409,-72.56751792191535,302.54301483232183,-44.55794037701162,312.81681571073085,-64.65366559262426,0.021081000566482544,0.021081000566482544,0.022298000752925873,0.012965000234544277,14.042588,0.006335000041872263,0.011385000310838223,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.0387500524520874,-0.06499999761581421,99.98999786376953,0.35231998562812805,2174305.0,768206.0,136467562.0,95.52645111083984,4.0,1.0,4.0,0.0,0.0,0.0,0.0,-1.0,47955.1050904,0.21323601488572244
192,13.789353,-72.515457,9.07765852401748,9.08112340655148,14.005449730116792,14.004993215071158,0.0,71368.61836137551,2862.6484354213085,0.0,71368.61836137551,2952.8300412630556,0.0,71368.61836137551,3039.019443142009,0.0,0.7278072544055991,8.70329254774415,9.431099802149747,0.0871697556752444,1.0626395797741068,8.536986054122362,9.59962563389647,0.1274389736546695,1.6161862426782123,394.7617789779898,0.0,0.0885024240273446,3.612184923938912,4.3333826561693,,,,1,13.789455252612553,-72.5154650765492,302.53945598963054,-44.6099525932873,312.92795269437505,-64.63253717064995,0.013677000068128109,0.013677000068128109,0.03700200095772743,0.02468699961900711,17.460506,0.00986700039356947,0.030657000839710236,14.48085,0.004815000109374523,0.04444599896669388,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,5.432666778564453,0.5705829858779907,0.949999988079071,0.3384400010108948,2174305.0,768206.0,136467659.0,21.013402938842773,12.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,47955.635379,0.11435594974664928
193,13.79491,-72.45266,28.388604166360704,28.390984988172487,12.767327252446382,12.767054423496903,0.0,194117.24042671785,2863.6546545622164,0.0,194117.24042671785,2953.8519123868987,0.0,194117.24042671785,3040.0559761883237,0.0,1.3510990529650255,27.70222043348131,29.053319486446338,0.0514294344938548,2.0991056542296285,27.27608143322345,29.37518708745307,0.0805675677795605,2.9619454058233003,1.6707448010247752,1.0,0.4290226316510287,3.798013419597828,4.501445476195454,,,,0,13.794872970247424,-72.45267369369668,302.5353679600431,-44.672697759832644,313.06163289006133,-64.60680235681913,0.019574999809265137,0.019574999809265137,0.009793000295758247,0.010018999688327312,13.841365,0.015805000439286232,0.004800000227987766,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.8173329830169678,-0.08933299779891968,99.98999786376953,0.33883801102638245,2174305.0,768206.0,136467694.0,13.072175025939941,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47955.1050404,0.06360471816116338
194,13.802364,-72.436417,30.917247879910057,30.910848869913547,12.674655048850925,12.674605296774594,0.0,415559.3448448782,2867.6795201379996,0.0,415559.3448448782,2957.9393582443504,0.0,415559.3448448782,3044.2020438453897,0.0,1.3711962889765523,30.237937030286297,31.60913331926285,0.0480368526356773,2.1045036470592677,29.877015768456765,31.981519415516033,0.0738697479356176,2.8458460112534283,360.1084975092255,0.0,0.2092231179582866,3.807207098387165,4.4506515370827895,,,,0,13.802341622487546,-72.43643642949104,302.53173185864273,-44.688885390813304,313.09801718459454,-64.60177865454541,0.019576000049710274,0.019576000049710274,0.009208000265061855,0.010420000180602074,13.804054,0.01580600067973137,0.006388999987393618,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.8339999914169312,-0.08566699922084808,99.98999786376953,0.341185986995697,2171539.0,767822.0,136468036.0,35.439693450927734,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47955.1050373,0.07405020605211932
195,13.803228,-72.51178,11.91716577986723,11.91573096469564,13.709832672202236,13.709726363743936,0.0,68059.16568162444,2860.635993839056,0.0,68059.16568162444,2950.7862874096427,0.0,68059.16568162444,3036.946357666959,0.0,0.7354264727709676,11.553913482726395,12.289339955497365,0.0671885302727588,1.130699947080604,11.377515942108548,12.508215889189152,0.103451525984525,1.62774303376772,364.0699034320295,0.0,0.0843278533094844,3.606482004994043,4.339642381310022,,,,0,13.80326716029851,-72.51179262735731,302.53352187253864,-44.613539437640796,312.9398707028688,-64.63469179418009,0.018231000751256943,0.018231000751256943,0.034377001225948334,0.019525999203324318,17.485806,0.010077999904751778,0.02700899913907051,14.449488,0.004410000052303076,0.3640660047531128,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,6.768249988555908,1.8746670484542847,0.8899999856948853,0.33936598896980286,2174305.0,768206.0,136467659.0,53.5410041809082,12.0,3.0,7.0,5.0,0.0,0.0,0.0,2.0,47955.618572,0.06213907162680751
196,13.813378,-72.33728,13.900205553823712,13.894718568938616,13.542660988493028,13.543,0.0,106287.2049539167,2875.7291986687646,0.0,106287.2049539167,2966.114064922248,0.0,106287.2049539167,3052.49387013387,0.0,0.736439668682717,13.538225518874068,14.274665187556783,0.057390960233377,1.164412823062813,13.324119175341634,14.488531998404447,0.0909075345296805,1.631167441217988,351.93275886641305,0.0,0.1350567163064219,3.908060586644466,4.109303788713314,,,,1,13.813452410835856,-72.33727777094902,302.5241047912708,-44.787952998410745,313.3093386352717,-64.56157298884443,0.02074199914932251,0.02074199914932251,0.04048300161957741,0.011130999773740768,14.422936,0.015862999483942986,0.005677000153809786,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.1100000143051147,-0.10400000214576721,99.98999786376953,0.3228810131549835,2171536.0,767822.0,136468090.0,59.111392974853516,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47955.1050220,0.08167318916159823
197,13.841566,-71.789406,19.032391419386528,19.03681799889138,13.201503028329643,13.201003926807838,0.0,1360442.7872219037,4022.208012242405,0.0,1360442.7872219037,4128.8985570283285,0.0,1360442.7872219037,4230.553138927394,0.0,1.1525791894332826,18.4515703328272,19.604149522260485,0.0659932443317323,1.772547641217404,18.140514092399727,19.91306173361713,0.1012232247947562,2.465183008417796,896.823806888319,0.0,0.0056255501804649,3.948666556078719,4.305276027196561,,,,0,13.841543821916945,-71.78941837816251,302.49534755557255,-45.33550405042459,314.45538552725,-64.32535565987182,0.01691400073468685,0.01691400073468685,0.02612300030887127,0.01549999974668026,13.864288,0.0037410000804811716,0.02755199931561947,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,0.7321670055389404,-0.019666999578475952,99.98999786376953,0.1083969995379448,2171604.0,766647.0,136470458.0,71.05043029785156,6.0,1.0,6.0,0.0,0.0,0.0,0.0,-1.0,47955.1048950,0.051071306513875245
198,13.863108,-71.555687,9.825213215999142,9.83120590999936,13.91980503767327,13.918325551769698,0.0,72259.79426172093,2428.8569661552683,0.0,72259.79426172093,2512.01319832783,0.0,72259.79426172093,2591.6217325086054,0.0,1.0784541994599357,9.27277416661035,10.351228366070286,0.1195417868621824,1.566598845504403,8.997581154495599,10.564180000000002,0.1735489910134529,2.1639648347898213,132.11229285834423,0.0,0.2149154816319886,3.6100710833289984,4.551512512381728,,,,0,13.863121599715166,-71.55569680734925,302.47835321842274,-45.56901997001182,314.9416385078132,-64.2247259531481,0.027031999081373215,0.027031999081373215,0.03970000147819519,0.011345000006258488,17.057816,0.005903999786823988,0.06902699917554855,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,99.99,9.989999771118164,99.98999786376953,1.0016670227050781,0.019999999552965164,99.98999786376953,0.06706000119447708,2171412.0,765843.0,136476437.0,15.097172737121582,3.0,1.0,3.0,0.0,0.0,0.0,0.0,-1.0,47855.1249610,0.03855488324935836
