ra_1,dec_1,2MASS,Jmag,Jmag_err,Hmag,Hmag_err,Kmag,Kmag_err,Qflg,Rflg,Bflg,Cflg,Xflg,Aflg,J_org,K_org,SOURCE_ID,ra_2,dec_2,parallax,pmra,pmdec,pm,ra_error,dec_error,parallax_error,parallax_over_error,pmra_error,pmdec_error,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,ruwe,astrometric_params_solved,astrometric_sigma5d_max,duplicated_source,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,phot_g_mean_flux,phot_bp_mean_flux,phot_rp_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,Separation,covariance
68.923506,-72.361092,04354164-7221399,11.86443108504399,0.024,11.767,0.024,11.670454545454545,0.025,AAA,222,111,000,0,0,11.945,11.705,4653148743651069184,68.92349251677845,-72.36106892244122,0.0010625527885595731,1.9511827129068147,-0.314401513098733,1.9763507843017578,0.011271093040704727,0.011543622240424156,0.011943385004997253,0.08896580338478088,0.01406017318367958,0.01676291413605213,1.6389802694320679,586.0437622070312,0.08536144345998764,8.192376136779785,1.066297173500061,31,0.023356683552265167,false,12.615900039672852,12.787625312805176,12.304131507873535,169272.63364061824,104801.33989824269,94952.29003073025,46.980743408203125,3603.021728515625,93.00153350830078,1126.8775634765625,51.84720230102539,1831.386962890625,1.180070400238037,0,0.4834938049316406,0.17172527313232422,0.3117685317993164,0.08437114787795147,2.9625616122881904
79.238854,-72.332352,05165732-7219564,11.866431085043988,,14.358,0.156,11.331454545454545,,UCU,626,20,0c0,0,0,11.947,11.366,4651328360421893760,79.23948633010001,-72.33237596130806,-0.13570795608690148,2.1797253521056588,0.1439403926868483,2.1844727993011475,0.06686510145664215,0.06056836247444153,0.06823945045471191,-1.988702416419983,0.08364327996969223,0.0957322046160698,-0.5929500460624695,255.42269897460938,0.0,0.0,0.9726194739341736,95,0.13692080974578857,false,17.256574630737305,17.71184539794922,16.348718643188477,2356.766942962218,1123.773432236917,2289.130100916841,2.599386692047119,906.6626586914062,26.349740982055664,42.64836883544922,44.45130157470703,51.49748229980469,1.448129415512085,0,1.3631267547607422,0.45527076721191406,0.9078559875488281,0.6962365743003994,1.864413265543899
79.712597,-72.120125,05185102-7207124,11.340431085043988,0.024,10.854,0.027,10.680454545454545,0.025,AAA,222,111,000,0,0,11.421,10.715,4651357226915052672,79.71261014279649,-72.12014451950449,-0.02228126895709409,2.1585602856126265,0.21884506959906694,2.169625759124756,0.011006972752511501,0.010401347652077675,0.011175855994224548,-1.993696928024292,0.014216809533536434,0.014494974166154861,0.6945076584815979,329.76849365234375,0.0,0.0,1.0270628929138184,31,0.021126246079802513,false,13.122577667236328,13.78799057006836,12.349833488464355,106148.93968836716,41708.136699869196,91038.40685959956,65.8624267578125,1611.6767578125,91.07408142089844,457.9583435058594,141.91543579101562,641.49755859375,1.2505687475204468,0,1.438157081604004,0.6654129028320312,0.7727441787719727,0.07175598629198607,1.7838225134686447
81.121322,-72.285049,05242911-7217061,12.03643108504399,0.022,11.793,0.024,11.666454545454545,0.025,AAA,222,111,000,0,0,12.117,11.701,4651299227673510272,81.12144111615592,-72.2850453436998,-0.023494194102163496,2.149873073647792,0.38544177607608365,2.1841518878936768,0.0156728345900774,0.016204368323087692,0.015975425019860268,-1.4706459045410156,0.020621370524168015,0.020597606897354126,6.871753215789795,503.7120056152344,0.10420692712068558,6.059038162231445,1.2905579805374146,31,0.029902387410402298,false,13.71267318725586,14.204983711242676,13.066962242126465,61642.10009313082,28406.86921748178,47029.81880622208,667.965576171875,92.2833480834961,1221.384521484375,23.257925033569336,1180.385009765625,39.842777252197266,1.223785161972046,0,1.138021469116211,0.4923105239868164,0.6457109451293945,0.1311437375855817,1.8888100480016579
84.837381,-72.192619,05392097-7211334,12.19743108504399,,14.512,0.108,12.077454545454545,,UAU,20,20,0c0,0,0,12.278,12.112,4650877801172125184,84.83731860000411,-72.19253781552152,0.10906328065854788,1.9202176609524406,0.7371948571211474,2.0568647384643555,0.0753430724143982,0.08975692838430405,0.07961496710777283,1.3698841333389282,0.09416748583316803,0.10726094245910645,-1.0420130491256714,242.07667541503906,0.0,0.0,0.9530227184295654,95,0.16289839148521423,false,17.40007209777832,17.87169075012207,16.517065048217773,2064.9904225050022,969.9306748355258,1960.3452154866495,2.251284599304199,917.2498168945312,31.024873733520508,31.263002395629883,26.743871688842773,73.30072784423828,1.4190263748168945,0,1.3546257019042969,0.47161865234375,0.8830070495605469,0.30022971659135333,1.6133278538029865
81.271244,-72.03624,05250509-7202104,13.227431085043989,0.023,13.162,0.025,13.191454545454546,0.043,AAA,222,111,000,0,0,13.308,13.226,4651675191936152064,81.27123685850462,-72.03627138140516,-0.02881695439342194,2.134148504584579,0.3836003998555043,2.168349504470825,0.01300429180264473,0.013594884425401688,0.013260934501886368,-2.1730711460113525,0.019510027021169662,0.01942608319222927,1.3905519247055054,374.4603271484375,0.0,0.0,1.0544908046722412,31,0.027783934026956558,false,13.958045959472656,14.116415977478027,13.681283950805664,49173.17415419352,30821.26221949559,26708.20313551339,15.079229354858398,3260.9873046875,30.577987670898438,1007.9558715820312,19.529523849487305,1367.580810546875,1.169935941696167,0,0.4351320266723633,0.1583700180053711,0.2767620086669922,0.11325097605937941,1.7127325094808667
69.807742,-71.735428,04391385-7144075,11.84743108504399,0.029,11.674,0.022,11.579454545454546,0.024,AAA,222,111,000,0,0,11.928,11.614,4653284086666398720,69.80776939146439,-71.735400390285,0.03046411296742793,1.8137705737009013,-0.3362889207117068,1.8446825742721558,0.013509341515600681,0.014800680801272392,0.014255371876060963,2.137026786804199,0.017042767256498337,0.019625751301646233,4.1238579750061035,849.1726684570312,0.13343679904937744,17.125560760498047,1.1602526903152466,31,0.029181933030486107,false,12.909915924072266,13.19714069366455,12.456764221191406,129116.07863921985,71872.13436503774,82499.7370865012,31.42626190185547,4108.541015625,36.750797271728516,1955.661865234375,35.040767669677734,2354.39306640625,1.1956052780151367,0,0.7403764724731445,0.28722476959228516,0.4531517028808594,0.10408871690075466,3.2702351078191767
73.59903,-70.901611,04542376-7054057,11.23543108504399,0.024,10.948,0.022,10.807454545454545,0.025,AAA,222,111,000,0,0,11.316,10.842,4654695997043515776,73.59909638375667,-70.90159391908139,0.07363700715453535,2.0330909943462303,-0.16400052232288176,2.0396947860717773,0.018224939703941345,0.019126471132040024,0.018625209107995033,3.953620433807373,0.022833531722426414,0.023339444771409035,10.67068862915039,993.0740966796875,0.16709205508232117,24.227947235107422,1.485612154006958,31,0.03358175978064537,false,12.824946403503418,13.346352577209473,12.207507133483887,139626.56594682048,62643.45771627171,103789.9560713276,2250.438232421875,62.044166564941406,3730.77734375,16.790992736816406,3572.195556640625,29.054948806762695,1.191989541053772,0,1.138845443725586,0.5214061737060547,0.6174392700195312,0.09947503056805654,2.041993218486066
70.510723,-70.524918,04420257-7031297,11.307431085043989,0.024,10.691,0.024,10.560454545454546,0.021,AAA,222,111,000,0,0,11.388,10.595,4654871918900213376,70.51073667277171,-70.52491374066604,0.04983085375888251,2.174862267527567,0.6034278280161013,2.2570226192474365,0.010348903946578503,0.012457151897251606,0.01155631709843874,4.3120012283325195,0.012508591637015343,0.015431965701282024,1.2335041761398315,303.3613586425781,0.0,2.3893071494831414e-15,1.051095724105835,31,0.022056737914681435,false,13.344250679016113,14.05924129486084,12.52307415008545,86545.86891805877,32487.79564823074,77611.90992719487,38.41889953613281,2252.68994140625,56.385536193847656,576.1724853515625,103.47736358642578,750.0375366210938,1.2721543312072754,0,1.5361671447753906,0.7149906158447266,0.8211765289306641,0.02245934995202481,3.148061981563682
73.039665,-70.505318,04520951-7030191,11.942431085043989,0.025,11.948,0.026,11.869454545454545,0.023,AAA,222,111,000,0,0,12.023,11.904,4654927749166035200,73.03970953064612,-70.5053465084886,-0.054505168534026475,2.0283754727142633,-0.11264497794408251,2.031500816345215,0.01591937057673931,0.014240432530641556,0.014323134906589985,-3.805393695831299,0.02176043763756752,0.019642679020762444,0.06455042213201523,537.7392578125,0.10501685738563538,9.742265701293945,1.001557469367981,31,0.031639233231544495,false,12.491421699523926,12.589730262756348,12.290882110595703,189835.83000989168,125754.8856394826,96118.17270827436,79.2000961303711,2396.9140625,122.41104888916016,1027.31640625,63.18915557861328,1521.1181640625,1.1687628030776978,0,0.29884815216064453,0.09830856323242188,0.20053958892822266,0.11573735032217977,1.701098301908572
